"Competition_Name","Gender","Country","Season_End_Year","Round","Wk","Day","Date","Time","Home","HomeGoals","Home_xG","Away","AwayGoals","Away_xG","Attendance","Venue","Referee","Notes","MatchURL"
"Premier League","M","ENG",2018,NA,"22","Mon",2018-01-01,"17:30","Everton",0,1.2,"Manchester Utd",2,1.4,39188,"Goodison Park","Andre Marriner",NA,"https://fbref.com/en/matches/19e56788/Everton-Manchester-United-January-1-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"22","Tue",2018-01-02,"19:45","West Ham",2,1.3,"West Brom",1,1,56888,"London Stadium","Mike Jones",NA,"https://fbref.com/en/matches/2d1547f5/West-Ham-United-West-Bromwich-Albion-January-2-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"22","Tue",2018-01-02,"19:45","Swansea City",0,0.4,"Tottenham",2,1.3,20615,"Liberty Stadium","Robert Madley",NA,"https://fbref.com/en/matches/3a995480/Swansea-City-Tottenham-Hotspur-January-2-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"22","Tue",2018-01-02,"19:45","Southampton",1,0.4,"Crystal Palace",2,1.3,28411,"St. Mary's Stadium","Stuart Attwell",NA,"https://fbref.com/en/matches/5ab84ac7/Southampton-Crystal-Palace-January-2-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"22","Tue",2018-01-02,"20:00","Manchester City",3,2.1,"Watford",1,1,53556,"Etihad Stadium","Lee Mason",NA,"https://fbref.com/en/matches/1def0427/Manchester-City-Watford-January-2-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"22","Wed",2018-01-03,"19:45","Arsenal",2,1.2,"Chelsea",2,3,59379,"Emirates Stadium","Anthony Taylor",NA,"https://fbref.com/en/matches/cea73804/North-West-London-Derby-Arsenal-Chelsea-January-3-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"23","Sat",2018-01-13,"15:00","Newcastle Utd",1,1.4,"Swansea City",1,1.3,51444,"St. James' Park","Graham Scott",NA,"https://fbref.com/en/matches/2f39646c/Newcastle-United-Swansea-City-January-13-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"23","Sat",2018-01-13,"15:00","Crystal Palace",1,1.4,"Burnley",0,0.7,24696,"Selhurst Park","Michael Oliver",NA,"https://fbref.com/en/matches/45e647f7/Crystal-Palace-Burnley-January-13-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"23","Sat",2018-01-13,"15:00","Chelsea",0,0.6,"Leicester City",0,1.2,41552,"Stamford Bridge","Mike Jones",NA,"https://fbref.com/en/matches/57dd6ca8/Chelsea-Leicester-City-January-13-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"23","Sat",2018-01-13,"15:00","Huddersfield",1,0.7,"West Ham",4,0.9,24105,"The John Smith's Stadium","Jonathan Moss",NA,"https://fbref.com/en/matches/7e7a4e35/Huddersfield-Town-West-Ham-United-January-13-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"23","Sat",2018-01-13,"15:00","West Brom",2,1,"Brighton",0,0.6,25240,"The Hawthorns","Martin Atkinson",NA,"https://fbref.com/en/matches/e1119830/West-Bromwich-Albion-Brighton-and-Hove-Albion-January-13-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"23","Sat",2018-01-13,"15:00","Watford",2,2,"Southampton",2,0.9,20018,"Vicarage Road Stadium","Roger East",NA,"https://fbref.com/en/matches/eb2cc880/Watford-Southampton-January-13-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"23","Sat",2018-01-13,"17:30","Tottenham",4,3.8,"Everton",0,0.3,76251,"Wembley Stadium","Craig Pawson",NA,"https://fbref.com/en/matches/22374439/Tottenham-Hotspur-Everton-January-13-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"23","Sun",2018-01-14,"13:30","Bournemouth",2,0.8,"Arsenal",1,1.1,10836,"Vitality Stadium","Kevin Friend",NA,"https://fbref.com/en/matches/085a3a26/Bournemouth-Arsenal-January-14-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"23","Sun",2018-01-14,"16:00","Liverpool",4,0.8,"Manchester City",3,0.8,53285,"Anfield","Andre Marriner",NA,"https://fbref.com/en/matches/481fc676/Liverpool-Manchester-City-January-14-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"23","Mon",2018-01-15,"20:00","Manchester Utd",3,1.5,"Stoke City",0,1.3,74726,"Old Trafford","Anthony Taylor",NA,"https://fbref.com/en/matches/baf79461/Manchester-United-Stoke-City-January-15-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"24","Sat",2018-01-20,"12:30","Brighton",0,0.8,"Chelsea",4,1.3,30600,"The American Express Community Stadium","Jonathan Moss",NA,"https://fbref.com/en/matches/9c2b1d89/Brighton-and-Hove-Albion-Chelsea-January-20-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"24","Sat",2018-01-20,"15:00","Everton",1,1.1,"West Brom",1,1.1,39061,"Goodison Park","Stuart Attwell",NA,"https://fbref.com/en/matches/01d63d4d/Everton-West-Bromwich-Albion-January-20-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"24","Sat",2018-01-20,"15:00","Leicester City",2,1.9,"Watford",0,0.9,31891,"King Power Stadium","Lee Probert",NA,"https://fbref.com/en/matches/40e6f091/Leicester-City-Watford-January-20-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"24","Sat",2018-01-20,"15:00","Stoke City",2,1,"Huddersfield",0,0.3,29785,"Bet365 Stadium","Michael Oliver",NA,"https://fbref.com/en/matches/4acdcd55/Stoke-City-Huddersfield-Town-January-20-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"24","Sat",2018-01-20,"15:00","Arsenal",4,2.9,"Crystal Palace",1,0.6,59386,"Emirates Stadium","Chris Kavanagh",NA,"https://fbref.com/en/matches/65607b87/Arsenal-Crystal-Palace-January-20-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"24","Sat",2018-01-20,"15:00","West Ham",1,0.8,"Bournemouth",1,0.5,56948,"London Stadium","Martin Atkinson",NA,"https://fbref.com/en/matches/bbd82d91/West-Ham-United-Bournemouth-January-20-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"24","Sat",2018-01-20,"15:00","Burnley",0,1,"Manchester Utd",1,0.8,21841,"Turf Moor","Mike Dean",NA,"https://fbref.com/en/matches/ff3f2b39/Burnley-Manchester-United-January-20-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"24","Sat",2018-01-20,"17:30","Manchester City",3,2.1,"Newcastle Utd",1,1,54452,"Etihad Stadium","Paul Tierney",NA,"https://fbref.com/en/matches/d2e55b6f/Manchester-City-Newcastle-United-January-20-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"24","Sun",2018-01-21,"16:00","Southampton",1,0.8,"Tottenham",1,1.2,31361,"St. Mary's Stadium","Kevin Friend",NA,"https://fbref.com/en/matches/5b5c13a0/Southampton-Tottenham-Hotspur-January-21-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"24","Mon",2018-01-22,"20:00","Swansea City",1,0.2,"Liverpool",0,2.5,20886,"Liberty Stadium","Niel Swarbrick",NA,"https://fbref.com/en/matches/2c81652d/Swansea-City-Liverpool-January-22-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"25","Tue",2018-01-30,"19:45","West Ham",1,1.1,"Crystal Palace",1,0.9,56911,"London Stadium","Niel Swarbrick",NA,"https://fbref.com/en/matches/9ae03901/West-Ham-United-Crystal-Palace-January-30-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"25","Tue",2018-01-30,"19:45","Swansea City",3,2.1,"Arsenal",1,1.3,20819,"Liberty Stadium","Lee Mason",NA,"https://fbref.com/en/matches/d42b1f12/Swansea-City-Arsenal-January-30-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"25","Tue",2018-01-30,"20:00","Huddersfield",0,0.3,"Liverpool",3,1.8,24121,"The John Smith's Stadium","Kevin Friend",NA,"https://fbref.com/en/matches/813d0751/Huddersfield-Town-Liverpool-January-30-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"25","Wed",2018-01-31,"19:45","Southampton",1,1.4,"Brighton",1,1.1,30034,"St. Mary's Stadium","Mike Dean",NA,"https://fbref.com/en/matches/02109db0/Southampton-Brighton-and-Hove-Albion-January-31-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"25","Wed",2018-01-31,"19:45","Chelsea",0,1.2,"Bournemouth",3,1.1,41464,"Stamford Bridge","Lee Probert",NA,"https://fbref.com/en/matches/8bffc3ba/Chelsea-Bournemouth-January-31-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"25","Wed",2018-01-31,"19:45","Everton",2,1.2,"Leicester City",1,2.2,38390,"Goodison Park","Chris Kavanagh",NA,"https://fbref.com/en/matches/d4dec53e/Everton-Leicester-City-January-31-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"25","Wed",2018-01-31,"19:45","Newcastle Utd",1,2.2,"Burnley",1,1,50174,"St. James' Park","Simon Hooper",NA,"https://fbref.com/en/matches/e2a83944/Newcastle-United-Burnley-January-31-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"25","Wed",2018-01-31,"20:00","Stoke City",0,0.9,"Watford",0,0.7,27458,"Bet365 Stadium","Jonathan Moss",NA,"https://fbref.com/en/matches/4f701c0f/Stoke-City-Watford-January-31-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"25","Wed",2018-01-31,"20:00","Manchester City",3,2.3,"West Brom",0,0.2,53241,"Etihad Stadium","Robert Madley",NA,"https://fbref.com/en/matches/c5500fbf/Manchester-City-West-Bromwich-Albion-January-31-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"25","Wed",2018-01-31,"20:00","Tottenham",2,1.5,"Manchester Utd",0,1,81978,"Wembley Stadium","Andre Marriner",NA,"https://fbref.com/en/matches/e766e559/Tottenham-Hotspur-Manchester-United-January-31-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"26","Sat",2018-02-03,"12:30","Burnley",1,0.9,"Manchester City",1,1.8,21658,"Turf Moor","Martin Atkinson",NA,"https://fbref.com/en/matches/a54e56e3/Burnley-Manchester-City-February-3-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"26","Sat",2018-02-03,"15:00","West Brom",2,0.8,"Southampton",3,0.9,25911,"The Hawthorns","Michael Oliver",NA,"https://fbref.com/en/matches/398ae957/West-Bromwich-Albion-Southampton-February-3-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"26","Sat",2018-02-03,"15:00","Bournemouth",2,1.7,"Stoke City",1,0.7,10614,"Vitality Stadium","Paul Tierney",NA,"https://fbref.com/en/matches/3ad5f648/Bournemouth-Stoke-City-February-3-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"26","Sat",2018-02-03,"15:00","Manchester Utd",2,1.6,"Huddersfield",0,0.2,74742,"Old Trafford","Stuart Attwell",NA,"https://fbref.com/en/matches/a41f9ea1/Manchester-United-Huddersfield-Town-February-3-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"26","Sat",2018-02-03,"15:00","Brighton",3,1.7,"West Ham",1,0.4,30589,"The American Express Community Stadium","Roger East",NA,"https://fbref.com/en/matches/a424d390/Brighton-and-Hove-Albion-West-Ham-United-February-3-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"26","Sat",2018-02-03,"15:00","Leicester City",1,1.7,"Swansea City",1,0.3,31179,"King Power Stadium","Anthony Taylor",NA,"https://fbref.com/en/matches/e85b8a76/Leicester-City-Swansea-City-February-3-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"26","Sat",2018-02-03,"17:30","Arsenal",5,2.6,"Everton",1,1.2,59306,"Emirates Stadium","Niel Swarbrick",NA,"https://fbref.com/en/matches/ac69ef1b/Arsenal-Everton-February-3-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"26","Sun",2018-02-04,"14:15","Crystal Palace",1,3,"Newcastle Utd",1,0.9,25746,"Selhurst Park","Andre Marriner",NA,"https://fbref.com/en/matches/8849f87b/Crystal-Palace-Newcastle-United-February-4-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"26","Sun",2018-02-04,"16:30","Liverpool",2,1.2,"Tottenham",2,2.6,53213,"Anfield","Jonathan Moss",NA,"https://fbref.com/en/matches/4825ca2d/Liverpool-Tottenham-Hotspur-February-4-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"26","Mon",2018-02-05,"20:00","Watford",4,2.3,"Chelsea",1,0.7,20157,"Vicarage Road Stadium","Mike Dean",NA,"https://fbref.com/en/matches/92aff98f/Watford-Chelsea-February-5-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"27","Sat",2018-02-10,"12:30","Tottenham",1,2.6,"Arsenal",0,0.6,83222,"Wembley Stadium","Anthony Taylor",NA,"https://fbref.com/en/matches/9be2b4a6/North-London-Derby-Tottenham-Hotspur-Arsenal-February-10-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"27","Sat",2018-02-10,"15:00","Everton",3,1.5,"Crystal Palace",1,1.5,39139,"Goodison Park","Jonathan Moss",NA,"https://fbref.com/en/matches/15ad0bb7/Everton-Crystal-Palace-February-10-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"27","Sat",2018-02-10,"15:00","Swansea City",1,0.7,"Burnley",0,0.5,20179,"Liberty Stadium","Andre Marriner",NA,"https://fbref.com/en/matches/2fffd724/Swansea-City-Burnley-February-10-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"27","Sat",2018-02-10,"15:00","Stoke City",1,1.4,"Brighton",1,1.1,29876,"Bet365 Stadium","Robert Madley",NA,"https://fbref.com/en/matches/f37354cd/Stoke-City-Brighton-and-Hove-Albion-February-10-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"27","Sat",2018-02-10,"15:00","West Ham",2,1.5,"Watford",0,0.6,56197,"London Stadium","Graham Scott",NA,"https://fbref.com/en/matches/fd50c838/West-Ham-United-Watford-February-10-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"27","Sat",2018-02-10,"17:30","Manchester City",5,2.5,"Leicester City",1,0.1,54416,"Etihad Stadium","Mike Jones",NA,"https://fbref.com/en/matches/f9585810/Manchester-City-Leicester-City-February-10-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"27","Sun",2018-02-11,"12:00","Huddersfield",4,2.2,"Bournemouth",1,0.3,23823,"The John Smith's Stadium","Michael Oliver",NA,"https://fbref.com/en/matches/5406ef33/Huddersfield-Town-Bournemouth-February-11-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"27","Sun",2018-02-11,"14:15","Newcastle Utd",1,0.5,"Manchester Utd",0,1.9,52309,"St. James' Park","Craig Pawson",NA,"https://fbref.com/en/matches/a58f05b9/Newcastle-United-Manchester-United-February-11-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"27","Sun",2018-02-11,"16:30","Southampton",0,0.9,"Liverpool",2,1.9,31915,"St. Mary's Stadium","Martin Atkinson",NA,"https://fbref.com/en/matches/016d56ed/Southampton-Liverpool-February-11-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"27","Mon",2018-02-12,"20:00","Chelsea",3,1.9,"West Brom",0,0.7,41071,"Stamford Bridge","Lee Mason",NA,"https://fbref.com/en/matches/47b76f62/Chelsea-West-Bromwich-Albion-February-12-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"28","Sat",2018-02-24,"12:30","Leicester City",1,1.2,"Stoke City",1,0.2,31769,"King Power Stadium","Michael Oliver",NA,"https://fbref.com/en/matches/27ff97c5/Leicester-City-Stoke-City-February-24-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"28","Sat",2018-02-24,"15:00","West Brom",1,1.2,"Huddersfield",2,1.1,25920,"The Hawthorns","Jonathan Moss",NA,"https://fbref.com/en/matches/6d26af49/West-Bromwich-Albion-Huddersfield-Town-February-24-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"28","Sat",2018-02-24,"15:00","Bournemouth",2,1.7,"Newcastle Utd",2,3,10808,"Vitality Stadium","Roger East",NA,"https://fbref.com/en/matches/c3df70b9/Bournemouth-Newcastle-United-February-24-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"28","Sat",2018-02-24,"15:00","Liverpool",4,4,"West Ham",1,0.4,53256,"Anfield","Stuart Attwell",NA,"https://fbref.com/en/matches/c7b11325/Liverpool-West-Ham-United-February-24-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"28","Sat",2018-02-24,"15:00","Burnley",1,1.3,"Southampton",1,0.8,20982,"Turf Moor","Robert Madley",NA,"https://fbref.com/en/matches/e694462e/Burnley-Southampton-February-24-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"28","Sat",2018-02-24,"15:00","Brighton",4,3,"Swansea City",1,0.6,30523,"The American Express Community Stadium","Mike Dean",NA,"https://fbref.com/en/matches/ecb61418/Brighton-and-Hove-Albion-Swansea-City-February-24-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"28","Sat",2018-02-24,"17:30","Watford",1,0.6,"Everton",0,0.8,20430,"Vicarage Road Stadium","Anthony Taylor",NA,"https://fbref.com/en/matches/9b5c3c10/Watford-Everton-February-24-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"28","Sun",2018-02-25,"12:00","Crystal Palace",0,0.2,"Tottenham",1,1.7,25287,"Selhurst Park","Kevin Friend",NA,"https://fbref.com/en/matches/61447e13/Crystal-Palace-Tottenham-Hotspur-February-25-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"28","Sun",2018-02-25,"14:05","Manchester Utd",2,1.2,"Chelsea",1,1.7,75060,"Old Trafford","Martin Atkinson",NA,"https://fbref.com/en/matches/98517bf6/Manchester-United-Chelsea-February-25-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"28","Thu",2018-03-01,"19:45","Arsenal",0,1.3,"Manchester City",3,1.5,58420,"Emirates Stadium","Andre Marriner",NA,"https://fbref.com/en/matches/7a4e4ce6/Arsenal-Manchester-City-March-1-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"29","Sat",2018-03-03,"12:30","Burnley",2,2.1,"Everton",1,1.5,20802,"Turf Moor","Chris Kavanagh",NA,"https://fbref.com/en/matches/347dfee2/Burnley-Everton-March-3-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"29","Sat",2018-03-03,"15:00","Watford",1,1.3,"West Brom",0,1.1,20022,"Vicarage Road Stadium","Paul Tierney",NA,"https://fbref.com/en/matches/02b0f00c/Watford-West-Bromwich-Albion-March-3-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"29","Sat",2018-03-03,"15:00","Swansea City",4,1.8,"West Ham",1,0.4,20829,"Liberty Stadium","Martin Atkinson",NA,"https://fbref.com/en/matches/4d3b05af/Swansea-City-West-Ham-United-March-3-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"29","Sat",2018-03-03,"15:00","Leicester City",1,2.7,"Bournemouth",1,1.4,31384,"King Power Stadium","Lee Probert",NA,"https://fbref.com/en/matches/586cc946/Leicester-City-Bournemouth-March-3-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"29","Sat",2018-03-03,"15:00","Southampton",0,0.9,"Stoke City",0,0.8,30335,"St. Mary's Stadium","Anthony Taylor",NA,"https://fbref.com/en/matches/a9bd2423/Southampton-Stoke-City-March-3-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"29","Sat",2018-03-03,"15:00","Tottenham",2,1.6,"Huddersfield",0,0.1,68311,"Wembley Stadium","Kevin Friend",NA,"https://fbref.com/en/matches/df00152d/Tottenham-Hotspur-Huddersfield-Town-March-3-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"29","Sat",2018-03-03,"17:30","Liverpool",2,1.5,"Newcastle Utd",0,0.3,53287,"Anfield","Graham Scott",NA,"https://fbref.com/en/matches/0280920f/Liverpool-Newcastle-United-March-3-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"29","Sun",2018-03-04,"13:30","Brighton",2,1.2,"Arsenal",1,1.2,30620,"The American Express Community Stadium","Stuart Attwell",NA,"https://fbref.com/en/matches/42457283/Brighton-and-Hove-Albion-Arsenal-March-4-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"29","Sun",2018-03-04,"16:00","Manchester City",1,0.9,"Chelsea",0,0.1,54328,"Etihad Stadium","Michael Oliver",NA,"https://fbref.com/en/matches/dc8c6aaf/Manchester-City-Chelsea-March-4-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"29","Mon",2018-03-05,"20:00","Crystal Palace",2,0.6,"Manchester Utd",3,1.2,25840,"Selhurst Park","Niel Swarbrick",NA,"https://fbref.com/en/matches/9abb5749/Crystal-Palace-Manchester-United-March-5-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"3","Sat",2017-08-26,"12:30","Bournemouth",1,0.5,"Manchester City",2,1.4,10419,"Vitality Stadium","Mike Dean",NA,"https://fbref.com/en/matches/77beb1ff/Bournemouth-Manchester-City-August-26-2017-Premier-League"
"Premier League","M","ENG",2018,NA,"3","Sat",2017-08-26,"15:00","Huddersfield",0,1.4,"Southampton",0,0.7,23548,"The John Smith's Stadium","Stuart Attwell",NA,"https://fbref.com/en/matches/2b22bafa/Huddersfield-Town-Southampton-August-26-2017-Premier-League"
"Premier League","M","ENG",2018,NA,"3","Sat",2017-08-26,"15:00","Watford",0,0.3,"Brighton",0,1.1,20181,"Vicarage Road Stadium","Graham Scott",NA,"https://fbref.com/en/matches/7bd57325/Watford-Brighton-and-Hove-Albion-August-26-2017-Premier-League"
"Premier League","M","ENG",2018,NA,"3","Sat",2017-08-26,"15:00","Crystal Palace",0,0.9,"Swansea City",2,0.7,23477,"Selhurst Park","Andre Marriner",NA,"https://fbref.com/en/matches/86d8c6b8/Crystal-Palace-Swansea-City-August-26-2017-Premier-League"
"Premier League","M","ENG",2018,NA,"3","Sat",2017-08-26,"15:00","Newcastle Utd",3,2.3,"West Ham",0,0.6,52093,"St. James' Park","Niel Swarbrick",NA,"https://fbref.com/en/matches/b7de45b7/Newcastle-United-West-Ham-United-August-26-2017-Premier-League"
"Premier League","M","ENG",2018,NA,"3","Sat",2017-08-26,"17:30","Manchester Utd",2,2.8,"Leicester City",0,0.9,75021,"Old Trafford","Michael Oliver",NA,"https://fbref.com/en/matches/b841af28/Manchester-United-Leicester-City-August-26-2017-Premier-League"
"Premier League","M","ENG",2018,NA,"3","Sun",2017-08-27,"13:30","Chelsea",2,1,"Everton",0,0.4,41382,"Stamford Bridge","Jonathan Moss",NA,"https://fbref.com/en/matches/5a276f0b/Chelsea-Everton-August-27-2017-Premier-League"
"Premier League","M","ENG",2018,NA,"3","Sun",2017-08-27,"13:30","West Brom",1,0.8,"Stoke City",1,1.3,22704,"The Hawthorns","Anthony Taylor",NA,"https://fbref.com/en/matches/abccb71c/West-Bromwich-Albion-Stoke-City-August-27-2017-Premier-League"
"Premier League","M","ENG",2018,NA,"3","Sun",2017-08-27,"16:00","Tottenham",1,2.3,"Burnley",1,0.9,67862,"Wembley Stadium","Lee Mason",NA,"https://fbref.com/en/matches/9402c6ee/Tottenham-Hotspur-Burnley-August-27-2017-Premier-League"
"Premier League","M","ENG",2018,NA,"3","Sun",2017-08-27,"16:00","Liverpool",4,3.1,"Arsenal",0,0.6,53206,"Anfield","Craig Pawson",NA,"https://fbref.com/en/matches/e4374144/Liverpool-Arsenal-August-27-2017-Premier-League"
"Premier League","M","ENG",2018,NA,"30","Sat",2018-03-10,"12:30","Manchester Utd",2,0.7,"Liverpool",1,0.7,74855,"Old Trafford","Craig Pawson",NA,"https://fbref.com/en/matches/00e55ca8/North-West-Derby-Manchester-United-Liverpool-March-10-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"30","Sat",2018-03-10,"15:00","West Ham",0,0.8,"Burnley",3,1.4,56904,"London Stadium","Lee Mason",NA,"https://fbref.com/en/matches/1cd9b494/West-Ham-United-Burnley-March-10-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"30","Sat",2018-03-10,"15:00","Newcastle Utd",3,1.3,"Southampton",0,0.3,52246,"St. James' Park","Andre Marriner",NA,"https://fbref.com/en/matches/4fd6c2ee/Newcastle-United-Southampton-March-10-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"30","Sat",2018-03-10,"15:00","West Brom",1,0.3,"Leicester City",4,2.1,23558,"The Hawthorns","Robert Madley",NA,"https://fbref.com/en/matches/629b83d0/West-Bromwich-Albion-Leicester-City-March-10-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"30","Sat",2018-03-10,"15:00","Everton",2,1.5,"Brighton",0,0.3,39199,"Goodison Park","Roger East",NA,"https://fbref.com/en/matches/9f941a1f/Everton-Brighton-and-Hove-Albion-March-10-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"30","Sat",2018-03-10,"15:00","Huddersfield",0,1.4,"Swansea City",0,0,23567,"The John Smith's Stadium","Michael Oliver",NA,"https://fbref.com/en/matches/f35f4268/Huddersfield-Town-Swansea-City-March-10-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"30","Sat",2018-03-10,"17:30","Chelsea",2,3.1,"Crystal Palace",1,1.1,40800,"Stamford Bridge","Anthony Taylor",NA,"https://fbref.com/en/matches/15c3f004/Chelsea-Crystal-Palace-March-10-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"30","Sun",2018-03-11,"13:30","Arsenal",3,2.2,"Watford",0,1.4,59131,"Emirates Stadium","Martin Atkinson",NA,"https://fbref.com/en/matches/9eba55b6/Arsenal-Watford-March-11-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"30","Sun",2018-03-11,"16:00","Bournemouth",1,1.2,"Tottenham",4,2.4,10623,"Vitality Stadium","Mike Dean",NA,"https://fbref.com/en/matches/80a47654/Bournemouth-Tottenham-Hotspur-March-11-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"30","Mon",2018-03-12,"20:00","Stoke City",0,0.4,"Manchester City",2,1.6,29138,"Bet365 Stadium","Jonathan Moss",NA,"https://fbref.com/en/matches/09d80d49/Stoke-City-Manchester-City-March-12-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"31","Sat",2018-03-17,"15:00","Stoke City",1,0.8,"Everton",2,2.3,30022,"Bet365 Stadium","Martin Atkinson",NA,"https://fbref.com/en/matches/01f6b961/Stoke-City-Everton-March-17-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"31","Sat",2018-03-17,"15:00","Bournemouth",2,0.7,"West Brom",1,1.6,10242,"Vitality Stadium","Graham Scott",NA,"https://fbref.com/en/matches/134dc51c/Bournemouth-West-Bromwich-Albion-March-17-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"31","Sat",2018-03-17,"15:00","Huddersfield",0,0.3,"Crystal Palace",2,2.7,23918,"The John Smith's Stadium","Mike Dean",NA,"https://fbref.com/en/matches/3b6ded14/Huddersfield-Town-Crystal-Palace-March-17-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"31","Sat",2018-03-17,"17:30","Liverpool",5,2.3,"Watford",0,0.4,53287,"Anfield","Anthony Taylor",NA,"https://fbref.com/en/matches/99d79931/Liverpool-Watford-March-17-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"31","Thu",2018-04-19,"19:45","Burnley",1,0.2,"Chelsea",2,1.7,21264,"Turf Moor","Robert Madley",NA,"https://fbref.com/en/matches/082489f8/Burnley-Chelsea-April-19-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"31","Tue",2018-05-08,"19:45","Swansea City",0,0.5,"Southampton",1,1.2,20858,"Liberty Stadium","Michael Oliver",NA,"https://fbref.com/en/matches/625bb62f/Swansea-City-Southampton-May-8-2018-Premier-League"
"Premier League","M","ENG",2018,NA,"31","Wed",2018-05-09,"19:45","Leicester City",3,2.2,"Arsenal",1,1.4,32095,"King Power Stadium","Graham Scott",NA,"https://fbref.com/en/matches/825733ff/Leicester-City-Arsenal-May-9-2018-Premier-League"
