Match,Team_Name,Player_Name,Minute,Type_Of_Goal
2190,Angers,Abdallah Sima,28,Normal
1815,Angers,Batista Mendy,36,Normal
1109,Angers,Casimir Ninga,78,Normal
1109,Angers,Casimir Ninga,84,Normal
1109,Angers,Casimir Ninga,89,Normal
117,Angers,Enzo Crivelli,27,Normal
2204,Angers,Himad Abdelli,38,Normal
2196,Angers,Himad Abdelli,60,Normal
642,Angers,Lucas Tousart,89,OG
1953,Angers,Miha Blažič,87,Normal
1916,Angers,Miha Blažič,87,Normal
1113,Angers,Rachid Alioui,88,Normal
1113,Angers,Rachid Alioui,90+5,Normal
903,Angers,Rachid Alioui,7,Normal
847,Angers,Rachid Alioui,90+2,Normal
984,Angers,Rachid Alioui,67,Normal
1127,Angers,Rachid Alioui,83,Normal
139,Angers,Romain Thomas,33,Normal
139,Angers,Romain Thomas,58,Normal
756,Angers,Romain Thomas,90+3,Normal
426,Angers,Romain Thomas,69,Normal
963,Angers,Romain Thomas,53,Normal
1218,Angers,Romain Thomas,42,Normal
1450,Angers,Romain Thomas,85,Normal
1238,Angers,Romain Thomas,5,Normal
1238,Angers,Romain Thomas,10,Normal
1581,Angers,Romain Thomas,70,Normal
1748,Angers,Romain Thomas,38,Normal
261,Angers,Angelo Fulgini,84,Normal
9,Angers,Angelo Fulgini,11,Normal
586,Angers,Angelo Fulgini,80,Normal
387,Angers,Angelo Fulgini,51,Normal
518,Angers,Angelo Fulgini,90+4,Normal
554,Angers,Angelo Fulgini,47,Normal
823,Angers,Angelo Fulgini,22,Normal
1453,Angers,Angelo Fulgini,90+2,Normal
1436,Angers,Angelo Fulgini,7,Normal
1185,Angers,Angelo Fulgini,10,Normal
1343,Angers,Angelo Fulgini,44,Penalty
1274,Angers,Angelo Fulgini,39,Normal
1501,Angers,Angelo Fulgini,57,Normal
1476,Angers,Angelo Fulgini,80,Normal
1607,Angers,Angelo Fulgini,75,Normal
1705,Angers,Angelo Fulgini,49,Normal
1531,Angers,Angelo Fulgini,36,Normal
1671,Angers,Angelo Fulgini,8,Normal
1541,Angers,Angelo Fulgini,56,Normal
376,Angers,Angelo Fulgini,59,Normal
2116,Angers,Ibrahima Niane,15,Normal
2166,Angers,Ibrahima Niane,42,Normal
1084,Angers,Muzinga Ngonda,50,OG
1671,Angers,Nabil Bentaleb,11,Normal
2267,Angers,Nabil Bentaleb,43,Normal
1924,Angers,Nabil Bentaleb,33,Normal
2063,Angers,Nabil Bentaleb,73,Penalty
2166,Angers,Nabil Bentaleb,19,Penalty
1501,Angers,Sofiane Boufal,27,Normal
1634,Angers,Sofiane Boufal,19,Normal
1581,Angers,Sofiane Boufal,40,Normal
1607,Angers,Sofiane Boufal,49,Penalty
1554,Angers,Sofiane Boufal,29,Penalty
1775,Angers,Sofiane Boufal,18,Normal
1846,Angers,Sofiane Boufal,57,Normal
1759,Angers,Sofiane Boufal,59,Normal
1735,Angers,Sofiane Boufal,39,Penalty
2234,Angers,Sofiane Boufal,59,Penalty
2008,Angers,Sofiane Boufal,80,Normal
2127,Angers,Sofiane Boufal,70,Normal
2255,Angers,Sofiane Boufal,69,Penalty
338,Angers,Thomas Mangani,9,Penalty
117,Angers,Thomas Mangani,56,Normal
602,Angers,Thomas Mangani,21,Penalty
612,Angers,Thomas Mangani,36,Penalty
612,Angers,Thomas Mangani,77,Penalty
814,Angers,Thomas Mangani,67,Normal
765,Angers,Thomas Mangani,45,Normal
1338,Angers,Thomas Mangani,10,Penalty
1496,Angers,Thomas Mangani,38,Penalty
1316,Angers,Thomas Mangani,33,Penalty
1857,Angers,Thomas Mangani,78,Penalty
1886,Angers,Thomas Mangani,65,Penalty
1835,Angers,Thomas Mangani,45,Penalty
1667,Angers,Thomas Mangani,26,Penalty
1667,Angers,Thomas Mangani,37,Penalty
1897,Angers,Thomas Mangani,65,Normal
1576,Angers,Thomas Mangani,68,Penalty
544,Angers,Wilfried Kanga,35,Normal
544,Angers,Wilfried Kanga,55,Normal
1634,Angers,Azzedine Ounahi,76,Normal
1562,Angers,Azzedine Ounahi,83,Normal
402,Angers,Cristian López,88,Normal
554,Angers,Cristian López,90+2,Normal
1084,Angers,Farid El Melali,71,Normal
984,Angers,Farid El Melali,4,Normal
865,Angers,Farid El Melali,87,Normal
368,Angers,Ismaël Traoré,67,Normal
289,Angers,Ismaël Traoré,79,Normal
207,Angers,Ismaël Traoré,90+4,Normal
387,Angers,Ismaël Traoré,55,Normal
393,Angers,Ismaël Traoré,36,Normal
706,Angers,Ismaël Traoré,60,Normal
1142,Angers,Ismaël Traoré,22,Normal
1481,Angers,Ismaël Traoré,52,Normal
1476,Angers,Ismaël Traoré,78,Normal
1526,Angers,Ismaël Traoré,57,Normal
1868,Angers,Ismaël Traoré,10,Normal
1798,Angers,Ismaël Traoré,44,Normal
1541,Angers,Ismaël Traoré,28,Normal
2204,Angers,Lilian Raolisoa,90,Normal
295,Angers,Mateo Pavlović,90+2,Normal
351,Angers,Mateo Pavlović,12,Normal
419,Angers,Mateo Pavlović,24,Normal
465,Angers,Mateo Pavlović,64,Normal
1846,Angers,Mohamed Ali Cho,88,Normal
1798,Angers,Mohamed Ali Cho,37,Normal
1897,Angers,Mohamed Ali Cho,53,Normal
1815,Angers,Mohamed Ali Cho,5,Normal
2055,Angers,Rayan Raveloson,2,OG
652,Angers,Vincent Manceau,71,Normal
1591,Angers,Alexander Nübel,55,OG
963,Angers,Antonin Bobichon,48,Normal
865,Angers,Antonin Bobichon,50,Normal
241,Angers,Karl Toko Ekambi,75,Normal
368,Angers,Karl Toko Ekambi,58,Normal
27,Angers,Karl Toko Ekambi,68,Normal
108,Angers,Karl Toko Ekambi,43,Normal
108,Angers,Karl Toko Ekambi,55,Penalty
229,Angers,Karl Toko Ekambi,70,Normal
165,Angers,Karl Toko Ekambi,20,Penalty
233,Angers,Karl Toko Ekambi,43,Normal
207,Angers,Karl Toko Ekambi,89,Normal
129,Angers,Karl Toko Ekambi,14,Penalty
255,Angers,Karl Toko Ekambi,6,Normal
65,Angers,Karl Toko Ekambi,37,Normal
351,Angers,Karl Toko Ekambi,34,Normal
85,Angers,Karl Toko Ekambi,56,Normal
376,Angers,Karl Toko Ekambi,49,Normal
195,Angers,Karl Toko Ekambi,73,Normal
195,Angers,Karl Toko Ekambi,89,Normal
139,Angers,Pierrick Capelle,81,Normal
156,Angers,Pierrick Capelle,6,Normal
756,Angers,Pierrick Capelle,58,Normal
387,Angers,Pierrick Capelle,33,Normal
443,Angers,Pierrick Capelle,50,Normal
1109,Angers,Pierrick Capelle,48,Normal
1286,Angers,Pierrick Capelle,20,Normal
1185,Angers,Pierrick Capelle,90+6,Normal
1175,Angers,Pierrick Capelle,90+2,Normal
233,Angers,Prince Oniangué,74,Normal
2132,Angers,Halid Šabanović,84,Normal
2196,Angers,Halid Šabanović,46,Normal
329,Angers,Lassana Coulibaly,60,Normal
1286,Angers,Lassana Coulibaly,35,Normal
1436,Angers,Saturnin Allagbé,50,OG
510,Angers,Stéphane Bahoken,90+2,Penalty
419,Angers,Stéphane Bahoken,71,Normal
731,Angers,Stéphane Bahoken,27,Normal
433,Angers,Stéphane Bahoken,5,Normal
586,Angers,Stéphane Bahoken,90+1,Normal
534,Angers,Stéphane Bahoken,27,Normal
489,Angers,Stéphane Bahoken,36,Normal
714,Angers,Stéphane Bahoken,20,Normal
554,Angers,Stéphane Bahoken,44,Penalty
625,Angers,Stéphane Bahoken,52,Normal
663,Angers,Stéphane Bahoken,40,Normal
953,Angers,Stéphane Bahoken,43,Normal
1091,Angers,Stéphane Bahoken,87,Normal
796,Angers,Stéphane Bahoken,26,Penalty
947,Angers,Stéphane Bahoken,68,Normal
1366,Angers,Stéphane Bahoken,55,Normal
1157,Angers,Stéphane Bahoken,23,Normal
1157,Angers,Stéphane Bahoken,56,Normal
1384,Angers,Stéphane Bahoken,72,Normal
1465,Angers,Stéphane Bahoken,25,Normal
1175,Angers,Stéphane Bahoken,49,Normal
1526,Angers,Stéphane Bahoken,81,Normal
1897,Angers,Stéphane Bahoken,90+3,Normal
1815,Angers,Stéphane Bahoken,62,Normal
9,Angers,Baptiste Guillaume,88,Normal
714,Angers,Baptiste Santamaria,38,Normal
984,Angers,Baptiste Santamaria,43,Normal
765,Angers,Mathias Pereira Lage,33,Normal
1230,Angers,Mathias Pereira Lage,4,Normal
1450,Angers,Mathias Pereira Lage,57,Normal
1157,Angers,Mathias Pereira Lage,1,Normal
1175,Angers,Mathias Pereira Lage,22,Normal
1627,Angers,Mathias Pereira Lage,45+1,Normal
1835,Angers,Mathias Pereira Lage,67,Normal
1759,Angers,Mathias Pereira Lage,50,Normal
1815,Angers,Mathias Pereira Lage,90,Normal
634,Angers,Jeff Reine-Adélaïde,61,Normal
625,Angers,Jeff Reine-Adélaïde,47,Normal
625,Angers,Jeff Reine-Adélaïde,90+2,Normal
765,Angers,Jeff Reine-Adélaïde,27,Normal
1494,Marseille,Pablo,64,OG
1601,Marseille,Gerson,29,Normal
1817,Marseille,Gerson,67,Normal
1800,Marseille,Gerson,83,Normal
1843,Marseille,Gerson,51,Normal
1597,Marseille,Gerson,30,Normal
1671,Marseille,Gerson,21,Normal
1839,Marseille,Gerson,32,Normal
1839,Marseille,Gerson,89,Normal
1730,Marseille,Gerson,3,Normal
2271,Marseille,Gerson,59,Normal
2241,Marseille,Gerson,7,Normal
2461,Marseille,Ismaily,81,OG
240,Marseille,Rolando,31,Normal
122,Marseille,Unknown,28,Penalty
131,Marseille,Unknown,72,Penalty
242,Marseille,Unknown,90+3,Penalty
440,Marseille,Unknown,84,Penalty
940,Marseille,Unknown,60,Penalty
872,Marseille,Unknown,31,Penalty
1262,Marseille,Unknown,35,Penalty
1230,Marseille,Unknown,71,Penalty
1494,Marseille,Unknown,14,Penalty
2239,Marseille,Unknown,87,Penalty
2150,Marseille,Vitinha,2,Normal
2150,Marseille,Vitinha,64,Normal
2282,Marseille,Vitinha,73,Normal
2298,Marseille,Vitinha,21,Normal
2380,Marseille,Vitinha,82,Normal
160,Marseille,Adil Rami,7,Normal
429,Marseille,Adil Rami,84,Normal
1910,Marseille,Wout Faes,13,OG
489,Marseille,Bouna Sarr,84,Normal
821,Marseille,Bouna Sarr,56,Normal
2495,Marseille,Jean Onana,38,Normal
2160,Marseille,Malo Gusto,90+2,OG
1393,Marseille,Pape Gueye,45+2,Normal
1208,Marseille,Pape Gueye,24,Normal
2239,Marseille,Pape Gueye,49,Normal
2505,Marseille,Pape Gueye,85,Normal
1403,Marseille,Pol Lirola,56,Normal
1403,Marseille,Pol Lirola,90+1,Normal
1590,Marseille,Pol Lirola,74,Normal
1790,Marseille,Amine Harit,75,Normal
1869,Marseille,Amine Harit,71,Normal
1755,Marseille,Amine Harit,73,Normal
1730,Marseille,Amine Harit,71,Normal
2351,Marseille,Amine Harit,42,Normal
1770,Marseille,Bamba Dieng,9,Normal
1853,Marseille,Bamba Dieng,37,Normal
1853,Marseille,Bamba Dieng,60,Normal
1817,Marseille,Bamba Dieng,39,Normal
1869,Marseille,Bamba Dieng,48,Normal
1755,Marseille,Bamba Dieng,68,Penalty
1619,Marseille,Bamba Dieng,62,Normal
1943,Marseille,Bamba Dieng,8,Normal
2380,Marseille,Emran Soglo,14,Normal
2424,Marseille,Falaye Sacko,82,OG
683,Marseille,Hiroki Sakai,50,Normal
2572,Marseille,Ismaila Sarr,84,Normal
2533,Marseille,Ismaila Sarr,4,Normal
2480,Marseille,Ismaila Sarr,65,Normal
1943,Marseille,Issa Kaboré,35,Normal
850,Marseille,Jordan Amavi,48,Normal
1494,Marseille,Jordan Amavi,54,Normal
2032,Marseille,João Victor,57,OG
1393,Marseille,Lucas Perrin,71,Normal
67,Marseille,Luiz Gustavo,36,Normal
369,Marseille,Luiz Gustavo,47,Normal
20,Marseille,Luiz Gustavo,16,Normal
110,Marseille,Luiz Gustavo,66,Normal
633,Marseille,Luiz Gustavo,73,Normal
643,Marseille,Luiz Gustavo,4,Normal
39,Marseille,Luiz Gustavo,43,Normal
509,Marseille,Maxime Lopez,13,Normal
2227,Marseille,Nuno Tavares,37,Normal
1989,Marseille,Nuno Tavares,47,Normal
1979,Marseille,Nuno Tavares,82,Normal
1910,Marseille,Nuno Tavares,45+1,Normal
2070,Marseille,Nuno Tavares,78,Normal
2019,Marseille,Nuno Tavares,38,Normal
1960,Marseille,Samuel Gigot,43,Normal
2253,Marseille,Samuel Gigot,61,Normal
2562,Marseille,Samuel Gigot,18,Normal
2362,Marseille,Samuel Gigot,3,Normal
2520,Marseille,Samuel Gigot,41,Normal
1770,Marseille,Cengiz Ünder,19,Penalty
1640,Marseille,Cengiz Ünder,34,Normal
1560,Marseille,Cengiz Ünder,25,Normal
1843,Marseille,Cengiz Ünder,68,Normal
1660,Marseille,Cengiz Ünder,75,Normal
1671,Marseille,Cengiz Ünder,85,Normal
1641,Marseille,Cengiz Ünder,37,Normal
1530,Marseille,Cengiz Ünder,68,Normal
1839,Marseille,Cengiz Ünder,73,Normal
1730,Marseille,Cengiz Ünder,90+2,Normal
2160,Marseille,Cengiz Ünder,44,Normal
1979,Marseille,Cengiz Ünder,80,Penalty
2070,Marseille,Cengiz Ünder,59,Normal
2150,Marseille,Cengiz Ünder,40,Normal
2168,Marseille,Cengiz Ünder,75,Normal
347,Marseille,Clinton N'Jie,52,Normal
347,Marseille,Clinton N'Jie,55,Normal
268,Marseille,Clinton N'Jie,11,Normal
229,Marseille,Clinton N'Jie,17,Normal
10,Marseille,Clinton N'Jie,51,Normal
10,Marseille,Clinton N'Jie,72,Normal
131,Marseille,Clinton N'Jie,79,Normal
730,Marseille,Clinton N'Jie,82,Normal
535,Marseille,Clinton N'Jie,86,Normal
683,Marseille,Clinton N'Jie,76,Normal
380,Marseille,Dimitri Payet,5,Normal
300,Marseille,Dimitri Payet,72,Normal
141,Marseille,Dimitri Payet,55,Penalty
110,Marseille,Dimitri Payet,31,Normal
131,Marseille,Dimitri Payet,87,Normal
242,Marseille,Dimitri Payet,90+5,Penalty
738,Marseille,Dimitri Payet,41,Penalty
381,Marseille,Dimitri Payet,45,Penalty
381,Marseille,Dimitri Payet,62,Normal
720,Marseille,Dimitri Payet,73,Normal
990,Marseille,Dimitri Payet,73,Penalty
869,Marseille,Dimitri Payet,81,Normal
961,Marseille,Dimitri Payet,57,Normal
810,Marseille,Dimitri Payet,18,Penalty
810,Marseille,Dimitri Payet,39,Normal
1100,Marseille,Dimitri Payet,61,Normal
922,Marseille,Dimitri Payet,51,Normal
920,Marseille,Dimitri Payet,7,Normal
832,Marseille,Dimitri Payet,41,Penalty
1240,Marseille,Dimitri Payet,80,Normal
1490,Marseille,Dimitri Payet,16,Normal
1323,Marseille,Dimitri Payet,69,Normal
1411,Marseille,Dimitri Payet,41,Normal
1411,Marseille,Dimitri Payet,76,Normal
1403,Marseille,Dimitri Payet,53,Normal
1172,Marseille,Dimitri Payet,35,Normal
1790,Marseille,Dimitri Payet,39,Penalty
1790,Marseille,Dimitri Payet,55,Penalty
1640,Marseille,Dimitri Payet,41,Normal
1663,Marseille,Dimitri Payet,34,Penalty
1626,Marseille,Dimitri Payet,90+8,Penalty
1755,Marseille,Dimitri Payet,45+2,Penalty
1530,Marseille,Dimitri Payet,75,Normal
1530,Marseille,Dimitri Payet,80,Normal
1709,Marseille,Dimitri Payet,28,Penalty
1890,Marseille,Dimitri Payet,33,Normal
1890,Marseille,Dimitri Payet,45+3,Penalty
1912,Marseille,Dimitri Payet,15,Penalty
2173,Marseille,Dimitri Payet,88,Normal
1979,Marseille,Dimitri Payet,62,Normal
2190,Marseille,Dimitri Payet,48,Normal
1750,Marseille,Dimitri Payet,42,Normal
2562,Marseille,Iliman Ndiaye,1,Normal
2424,Marseille,Iliman Ndiaye,31,Normal
2427,Marseille,Iliman Ndiaye,23,Normal
220,Marseille,Lucas Ocampos,10,Normal
90,Marseille,Lucas Ocampos,80,Normal
67,Marseille,Lucas Ocampos,71,Normal
360,Marseille,Lucas Ocampos,61,Normal
273,Marseille,Lucas Ocampos,68,Normal
369,Marseille,Lucas Ocampos,26,Normal
369,Marseille,Lucas Ocampos,44,Normal
113,Marseille,Lucas Ocampos,87,Normal
242,Marseille,Lucas Ocampos,88,Normal
541,Marseille,Lucas Ocampos,73,Normal
643,Marseille,Lucas Ocampos,40,Normal
429,Marseille,Lucas Ocampos,45+3,Normal
610,Marseille,Lucas Ocampos,54,Normal
2427,Marseille,Luis Henrique,80,Normal
161,Marseille,Morgan Sanson,6,Normal
380,Marseille,Morgan Sanson,48,Normal
314,Marseille,Morgan Sanson,10,Normal
122,Marseille,Morgan Sanson,45,Normal
171,Marseille,Morgan Sanson,20,Normal
50,Marseille,Morgan Sanson,90+4,Normal
30,Marseille,Morgan Sanson,5,Normal
738,Marseille,Morgan Sanson,44,Normal
400,Marseille,Morgan Sanson,42,Normal
683,Marseille,Morgan Sanson,29,Normal
459,Marseille,Morgan Sanson,28,Normal
517,Marseille,Morgan Sanson,47,Normal
961,Marseille,Morgan Sanson,45+1,Normal
943,Marseille,Morgan Sanson,39,Normal
850,Marseille,Morgan Sanson,60,Normal
792,Marseille,Morgan Sanson,47,Normal
832,Marseille,Morgan Sanson,17,Normal
1473,Marseille,Morgan Sanson,90+5,Normal
1151,Marseille,Morgan Sanson,72,Normal
340,Marseille,Morgan Sanson,87,Normal
39,Marseille,Morgan Sanson,52,Normal
340,Marseille,Morgan Sanson,87,Normal
330,Marseille,Rémy Cabella,75,Normal
2210,Marseille,Chancel Mbemba,75,Normal
2123,Marseille,Chancel Mbemba,70,Normal
1996,Marseille,Chancel Mbemba,10,Normal
2070,Marseille,Chancel Mbemba,52,Normal
2100,Marseille,Chancel Mbemba,49,Normal
2343,Marseille,Chancel Mbemba,3,Normal
2480,Marseille,Chancel Mbemba,4,Normal
1989,Marseille,Maxime Estève,61,OG
2227,Marseille,Alexis Sánchez,10,Normal
2227,Marseille,Alexis Sánchez,42,Normal
2023,Marseille,Alexis Sánchez,47,Normal
2053,Marseille,Alexis Sánchez,44,Penalty
2053,Marseille,Alexis Sánchez,81,Normal
1970,Marseille,Alexis Sánchez,35,Normal
2241,Marseille,Alexis Sánchez,84,Normal
2168,Marseille,Alexis Sánchez,77,Normal
2110,Marseille,Alexis Sánchez,16,Normal
2110,Marseille,Alexis Sánchez,29,Normal
2253,Marseille,Alexis Sánchez,26,Normal
2190,Marseille,Alexis Sánchez,34,Normal
2002,Marseille,Alexis Sánchez,53,Normal
2100,Marseille,Alexis Sánchez,76,Penalty
1296,Marseille,Arkadiusz Milik,45+3,Normal
1340,Marseille,Arkadiusz Milik,44,Penalty
1450,Marseille,Arkadiusz Milik,9,Normal
1450,Marseille,Arkadiusz Milik,48,Normal
1450,Marseille,Arkadiusz Milik,90+5,Penalty
1411,Marseille,Arkadiusz Milik,45+2,Normal
1393,Marseille,Arkadiusz Milik,43,Normal
1455,Marseille,Arkadiusz Milik,90+14,Penalty
1353,Marseille,Arkadiusz Milik,45+1,Normal
1540,Marseille,Arkadiusz Milik,85,Normal
1690,Marseille,Arkadiusz Milik,82,Normal
1671,Marseille,Arkadiusz Milik,18,Normal
1671,Marseille,Arkadiusz Milik,70,Normal
1671,Marseille,Arkadiusz Milik,78,Normal
1730,Marseille,Arkadiusz Milik,63,Normal
1740,Marseille,Arkadiusz Milik,45+4,Penalty
2572,Marseille,Arouna Sangante,18,OG
2032,Marseille,Azzedine Ounahi,90+3,Normal
2282,Marseille,Azzedine Ounahi,23,Normal
2334,Marseille,Azzedine Ounahi,65,Normal
479,Marseille,Boubacar Kamara,42,Normal
780,Marseille,Boubacar Kamara,3,Normal
1540,Marseille,Boubacar Kamara,27,Normal
1663,Marseille,Cédric Bakambu,77,Normal
1690,Marseille,Cédric Bakambu,26,Normal
1839,Marseille,Cédric Bakambu,90+3,Normal
1740,Marseille,Cédric Bakambu,89,Normal
80,Marseille,Florian Thauvin,45,Penalty
161,Marseille,Florian Thauvin,9,Normal
161,Marseille,Florian Thauvin,44,Normal
161,Marseille,Florian Thauvin,56,Normal
268,Marseille,Florian Thauvin,85,Normal
289,Marseille,Florian Thauvin,3,Penalty
210,Marseille,Florian Thauvin,90+5,Normal
122,Marseille,Florian Thauvin,82,Normal
10,Marseille,Florian Thauvin,54,Normal
171,Marseille,Florian Thauvin,4,Normal
67,Marseille,Florian Thauvin,18,Normal
141,Marseille,Florian Thauvin,74,Normal
360,Marseille,Florian Thauvin,32,Normal
273,Marseille,Florian Thauvin,12,Normal
273,Marseille,Florian Thauvin,30,Penalty
301,Marseille,Florian Thauvin,14,Normal
301,Marseille,Florian Thauvin,81,Normal
190,Marseille,Florian Thauvin,34,Normal
59,Marseille,Florian Thauvin,31,Normal
20,Marseille,Florian Thauvin,78,Normal
730,Marseille,Florian Thauvin,39,Normal
693,Marseille,Florian Thauvin,56,Normal
710,Marseille,Florian Thauvin,74,Normal
578,Marseille,Florian Thauvin,21,Penalty
553,Marseille,Florian Thauvin,19,Normal
758,Marseille,Florian Thauvin,45,Normal
381,Marseille,Florian Thauvin,90+2,Normal
440,Marseille,Florian Thauvin,26,Normal
440,Marseille,Florian Thauvin,80,Normal
440,Marseille,Florian Thauvin,90+1,Normal
683,Marseille,Florian Thauvin,90,Normal
683,Marseille,Florian Thauvin,90+1,Normal
720,Marseille,Florian Thauvin,57,Normal
720,Marseille,Florian Thauvin,80,Normal
459,Marseille,Florian Thauvin,36,Penalty
500,Marseille,Florian Thauvin,49,Normal
1296,Marseille,Florian Thauvin,37,Normal
1212,Marseille,Florian Thauvin,45,Normal
1370,Marseille,Florian Thauvin,31,Normal
1494,Marseille,Florian Thauvin,5,Normal
1172,Marseille,Florian Thauvin,2,Normal
1192,Marseille,Florian Thauvin,5,Normal
1353,Marseille,Florian Thauvin,88,Normal
1259,Marseille,Florian Thauvin,20,Normal
39,Marseille,Florian Thauvin,47,Normal
39,Marseille,Florian Thauvin,81,Normal
2271,Marseille,Jonathan Clauss,35,Normal
2193,Marseille,Jonathan Clauss,29,Normal
2477,Marseille,Jonathan Clauss,31,Normal
2427,Marseille,Jonathan Clauss,67,Normal
2319,Marseille,Jonathan Clauss,27,Normal
1970,Marseille,Jordan Veretout,83,Normal
1996,Marseille,Jordan Veretout,46,Normal
2190,Marseille,Jordan Veretout,77,Penalty
2002,Marseille,Jordan Veretout,59,Normal
2359,Marseille,Jordan Veretout,52,Normal
469,Marseille,Kevin Strootman,16,Normal
780,Marseille,Kevin Strootman,90+5,Penalty
881,Marseille,Kevin Strootman,84,Normal
541,Marseille,Mario Balotelli,56,Normal
578,Marseille,Mario Balotelli,12,Normal
553,Marseille,Mario Balotelli,25,Normal
589,Marseille,Mario Balotelli,61,Normal
612,Marseille,Mario Balotelli,4,Normal
612,Marseille,Mario Balotelli,16,Normal
658,Marseille,Mario Balotelli,25,Normal
521,Marseille,Mario Balotelli,90+6,Normal
2123,Marseille,Nicolas Pallois,82,OG
610,Marseille,Ramy Bensebaini,72,OG
1970,Marseille,Sead Kolašinac,90+8,Normal
1979,Marseille,Sead Kolašinac,51,Normal
2090,Marseille,Sead Kolašinac,57,Normal
2002,Marseille,Sead Kolašinac,38,Normal
161,Marseille,Valère Germain,49,Normal
300,Marseille,Valère Germain,13,Normal
160,Marseille,Valère Germain,47,Normal
90,Marseille,Valère Germain,11,Normal
90,Marseille,Valère Germain,71,Normal
122,Marseille,Valère Germain,35,Normal
301,Marseille,Valère Germain,2,Normal
110,Marseille,Valère Germain,84,Normal
242,Marseille,Valère Germain,36,Normal
710,Marseille,Valère Germain,89,Normal
738,Marseille,Valère Germain,90+1,Normal
633,Marseille,Valère Germain,72,Normal
569,Marseille,Valère Germain,56,Normal
643,Marseille,Valère Germain,90+1,Normal
381,Marseille,Valère Germain,89,Normal
600,Marseille,Valère Germain,46,Normal
661,Marseille,Valère Germain,47,Normal
1100,Marseille,Valère Germain,41,Normal
1102,Marseille,Valère Germain,74,Normal
1240,Marseille,Valère Germain,84,Normal
1181,Marseille,Valère Germain,84,Normal
1470,Marseille,Valère Germain,85,Normal
990,Marseille,Darío Benedetto,31,Normal
869,Marseille,Darío Benedetto,65,Normal
951,Marseille,Darío Benedetto,10,Normal
951,Marseille,Darío Benedetto,36,Normal
951,Marseille,Darío Benedetto,68,Normal
940,Marseille,Darío Benedetto,69,Normal
1090,Marseille,Darío Benedetto,33,Normal
1100,Marseille,Darío Benedetto,38,Normal
1100,Marseille,Darío Benedetto,66,Normal
820,Marseille,Darío Benedetto,76,Normal
1131,Marseille,Darío Benedetto,23,Normal
1262,Marseille,Darío Benedetto,84,Normal
1181,Marseille,Darío Benedetto,57,Normal
1421,Marseille,Darío Benedetto,86,Normal
1172,Marseille,Darío Benedetto,60,Penalty
1192,Marseille,Darío Benedetto,13,Normal
1130,Marseille,Duje Ćaleta-Car,52,Normal
1259,Marseille,Duje Ćaleta-Car,27,Normal
1259,Marseille,Duje Ćaleta-Car,80,Normal
1619,Marseille,Duje Ćaleta-Car,82,Normal
1780,Marseille,Duje Ćaleta-Car,31,Normal
161,Marseille,Kostas Mitroglou,75,Normal
380,Marseille,Kostas Mitroglou,88,Normal
220,Marseille,Kostas Mitroglou,78,Normal
268,Marseille,Kostas Mitroglou,75,Normal
240,Marseille,Kostas Mitroglou,84,Normal
314,Marseille,Kostas Mitroglou,18,Normal
273,Marseille,Kostas Mitroglou,35,Normal
273,Marseille,Kostas Mitroglou,38,Normal
710,Marseille,Kostas Mitroglou,45+1,Normal
758,Marseille,Kostas Mitroglou,36,Normal
720,Marseille,Kostas Mitroglou,83,Normal
39,Marseille,Kostas Mitroglou,76,Normal
1502,Marseille,Leonardo Balerdi,54,Normal
1390,Marseille,Leonardo Balerdi,45+1,Normal
2343,Marseille,Leonardo Balerdi,33,Normal
2373,Marseille,Leonardo Balerdi,50,Normal
940,Marseille,Reinildo Mandava,66,OG
869,Marseille,Sofiane Alakouch,46,OG
1230,Marseille,Valentin Rongier,75,Normal
1979,Marseille,Valentin Rongier,12,Normal
1540,Marseille,Houboulang Mendes,90+2,OG
1540,Marseille,Mattéo Guendouzi,56,Normal
1817,Marseille,Mattéo Guendouzi,48,Normal
1843,Marseille,Mattéo Guendouzi,23,Normal
1580,Marseille,Mattéo Guendouzi,10,Normal
2111,Marseille,Mattéo Guendouzi,44,Penalty
2268,Marseille,Mattéo Guendouzi,52,Normal
1353,Marseille,Mickaël Cuisance,90+2,Normal
1290,Marseille,Mickaël Cuisance,88,Normal
850,Marseille,Nemanja Radonjić,90+2,Normal
852,Marseille,Nemanja Radonjić,70,Normal
920,Marseille,Nemanja Radonjić,85,Normal
820,Marseille,Nemanja Radonjić,79,Normal
821,Marseille,Nemanja Radonjić,89,Normal
1240,Marseille,Nemanja Radonjić,41,Normal
1273,Marseille,Nemanja Radonjić,12,Normal
369,Marseille,Pierre Lees-Melou,41,OG
1979,Marseille,Rasmus Nicolaisen,40,OG
1170,Marseille,Álvaro González,14,Normal
1390,Marseille,Álvaro González,79,Normal
792,Marseille,Gabriel Magalhães,79,OG
2050,Marseille,Ruslan Malinovskyi,60,Normal
2271,Marseille,Luis Javier Suárez,50,Normal
1910,Marseille,Luis Javier Suárez,75,Normal
1910,Marseille,Luis Javier Suárez,90+4,Normal
1170,Marseille,Saîf-Eddine Khaoui,42,Normal
1170,Marseille,Saîf-Eddine Khaoui,53,Normal
2427,Marseille,Faris Pemi Moumbagna,90+2,Normal
2495,Marseille,Faris Pemi Moumbagna,90+6,Normal
2398,Marseille,Faris Pemi Moumbagna,56,Normal
2351,Marseille,Michael Amir Murillo,26,Normal
2298,Marseille,Michael Amir Murillo,25,Normal
2525,Marseille,Michael Amir Murillo,77,Normal
1755,Marseille,Timothée Kolodziejczak,60,OG
