"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player_Href","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Serie A","2022-04-18","Serie A (Matchweek 33)","Napoli","4-3-3",1,1.2,"Lorenzo Insigne (P) · 11&rsquor;","4","0","Roma","3-4-1-2",1,0.9,"Daniel Fuzato · 79&rsquor; Stephan El Shaarawy · 90+1&rsquor;","2","1","https://fbref.com/en/matches/3c421631/Derby-del-Sole-Napoli-Roma-April-18-2022-Serie-A","Roma","Away",NA,990,1,1,0,0,8,6,2,1,560,15,9,6,0.9,0.9,0.9,16,2,380,470,80.9,46,259,17,21,13
"Serie A","2021-12-05","Serie A (Matchweek 16)","Sampdoria","4-4-2",1,1.3,"Manolo Gabbiadini · 89&rsquor;","4","0","Lazio","4-3-3",3,0.9,"Sergej Milinković-Savić · 7&rsquor; Ciro Immobile · 17&rsquor; Ciro Immobile · 37&rsquor; Sergej Milinković-Savić · 67&rsquor;","4","1","https://fbref.com/en/matches/96f5a2b4/Sampdoria-Lazio-December-5-2021-Serie-A","Sampdoria","Home",NA,990,1,1,0,0,18,5,4,0,647,11,10,7,1.4,1.4,1,34,2,442,559,79.1,56,419,18,13,12
"Serie A","2021-12-05","Serie A (Matchweek 16)","Sampdoria","4-4-2",1,1.3,"Manolo Gabbiadini · 89&rsquor;","4","0","Lazio","4-3-3",3,0.9,"Sergej Milinković-Savić · 7&rsquor; Ciro Immobile · 17&rsquor; Ciro Immobile · 37&rsquor; Sergej Milinković-Savić · 67&rsquor;","4","1","https://fbref.com/en/matches/96f5a2b4/Sampdoria-Lazio-December-5-2021-Serie-A","Lazio","Away",NA,966,3,3,0,0,6,5,3,1,726,15,12,10,0.9,0.9,0.8,11,6,499,591,84.4,29,449,20,14,7
"Serie A","2021-11-06","Serie A (Matchweek 12)","Juventus","4-4-2",1,0.6,"Juan Cuadrado · 90+1&rsquor;","2","0","Fiorentina","4-3-3",0,0.4,"Nikola Milenković · 73&rsquor;","5","1","https://fbref.com/en/matches/4c7bc2f8/Juventus-Fiorentina-November-6-2021-Serie-A","Juventus","Home",NA,990,1,0,0,0,13,3,2,0,540,15,8,9,0.6,0.6,0.4,19,2,345,429,80.4,27,283,12,18,11
"Serie A","2021-11-06","Serie A (Matchweek 12)","Juventus","4-4-2",1,0.6,"Juan Cuadrado · 90+1&rsquor;","2","0","Fiorentina","4-3-3",0,0.4,"Nikola Milenković · 73&rsquor;","5","1","https://fbref.com/en/matches/4c7bc2f8/Juventus-Fiorentina-November-6-2021-Serie-A","Fiorentina","Away",NA,972,0,0,0,0,6,1,4,1,525,14,5,2,0.4,0.4,0.4,12,0,335,437,76.7,35,259,18,14,10
"Serie A","2021-10-03","Serie A (Matchweek 7)","Fiorentina","4-4-2",1,0.4,"Lucas Martínez Quarta · 28&rsquor;","3","0","Napoli","4-2-3-1",2,1.7,"Hirving Lozano · 39&rsquor; Amir Rrahmani · 50&rsquor;","3","0","https://fbref.com/en/matches/364539fe/Fiorentina-Napoli-October-3-2021-Serie-A","Fiorentina","Home",NA,990,1,1,0,0,10,3,3,0,602,15,4,12,0.4,0.4,0.3,16,2,411,504,81.5,47,376,14,18,8
"Serie A","2021-10-03","Serie A (Matchweek 7)","Fiorentina","4-4-2",1,0.4,"Lucas Martínez Quarta · 28&rsquor;","3","0","Napoli","4-2-3-1",2,1.7,"Hirving Lozano · 39&rsquor; Amir Rrahmani · 50&rsquor;","3","0","https://fbref.com/en/matches/364539fe/Fiorentina-Napoli-October-3-2021-Serie-A","Napoli","Away",NA,990,2,1,0,1,11,5,3,0,531,13,6,14,1.8,0.7,0.6,20,3,348,430,80.9,30,272,15,19,11
"Serie A","2022-05-01","Serie A (Matchweek 35)","Empoli","4-3-1-2",1,0.8,"Szymon Żurkowski · 56&rsquor; Valerio Verre · 60&rsquor; Petar Stojanović · 86&rsquor;","5","2","Torino","3-4-3",3,2.5,"Andrea Belotti (P) · 78&rsquor; Andrea Belotti (P) · 87&rsquor; Andrea Belotti · 90+6&rsquor;","2","0","https://fbref.com/en/matches/de9a190e/Empoli-Torino-May-1-2022-Serie-A","Empoli","Home",NA,954,1,1,0,0,11,4,4,2,407,12,14,8,0.8,0.8,0.5,17,2,224,320,70,21,224,10,12,5
"Serie A","2022-05-01","Serie A (Matchweek 35)","Empoli","4-3-1-2",1,0.8,"Szymon Żurkowski · 56&rsquor; Valerio Verre · 60&rsquor; Petar Stojanović · 86&rsquor;","5","2","Torino","3-4-3",3,2.5,"Andrea Belotti (P) · 78&rsquor; Andrea Belotti (P) · 87&rsquor; Andrea Belotti · 90+6&rsquor;","2","0","https://fbref.com/en/matches/de9a190e/Empoli-Torino-May-1-2022-Serie-A","Torino","Away",NA,990,3,1,2,2,11,1,2,0,598,15,10,8,2.6,1,0.9,19,4,391,489,80,45,335,22,16,9
"Serie A","2022-02-13","Serie A (Matchweek 25)","Milan","4-2-3-1",1,1.2,"Rafael Leão · 8&rsquor;","3","0","Sampdoria","4-4-1-1",0,0.2,"","1","0","https://fbref.com/en/matches/a731be6f/Milan-Sampdoria-February-13-2022-Serie-A","Milan","Home",NA,990,1,1,0,0,15,7,3,0,605,16,13,8,1.3,1.3,0.9,26,2,408,503,81.1,34,343,23,22,10
"Serie A","2022-02-13","Serie A (Matchweek 25)","Milan","4-2-3-1",1,1.2,"Rafael Leão · 8&rsquor;","3","0","Sampdoria","4-4-1-1",0,0.2,"","1","0","https://fbref.com/en/matches/a731be6f/Milan-Sampdoria-February-13-2022-Serie-A","Sampdoria","Away",NA,990,0,0,0,0,4,1,1,0,603,17,13,7,0.2,0.2,0.1,7,0,408,499,81.8,25,383,9,11,5
"Serie A","2022-05-21","Serie A (Matchweek 38)","Atalanta","3-4-1-2",0,2.9,"","1","0","Empoli","4-3-1-2",1,0.2,"Leo Štulac · 79&rsquor;","1","0","https://fbref.com/en/matches/14289a5e/Atalanta-Empoli-May-21-2022-Serie-A","Atalanta","Home",NA,990,0,0,0,0,40,9,1,0,763,17,11,6,3.1,3.1,2.7,75,0,542,646,83.9,68,557,35,17,8
"Serie A","2022-05-21","Serie A (Matchweek 38)","Atalanta","3-4-1-2",0,2.9,"","1","0","Empoli","4-3-1-2",1,0.2,"Leo Štulac · 79&rsquor;","1","0","https://fbref.com/en/matches/14289a5e/Atalanta-Empoli-May-21-2022-Serie-A","Empoli","Away",NA,990,1,1,0,0,7,3,1,0,535,14,12,26,0.2,0.2,0.1,14,2,315,402,78.4,20,277,9,13,5
"Serie A","2022-01-06","Serie A (Matchweek 20)","Sampdoria","4-4-2",1,0.4,"Manolo Gabbiadini · 18&rsquor; Antonio Candreva · 90+1&rsquor;","1","1","Cagliari","3-5-2",2,2.3,"Alessandro Deiola · 55&rsquor; Leonardo Pavoletti · 71&rsquor;","3","0","https://fbref.com/en/matches/760a25c6/Sampdoria-Cagliari-January-6-2022-Serie-A","Sampdoria","Home",NA,989,1,1,0,0,4,1,1,1,583,12,5,9,0.4,0.4,0.3,6,2,366,501,73.1,43,264,7,10,4
"Serie A","2022-01-06","Serie A (Matchweek 20)","Sampdoria","4-4-2",1,0.4,"Manolo Gabbiadini · 18&rsquor; Antonio Candreva · 90+1&rsquor;","1","1","Cagliari","3-5-2",2,2.3,"Alessandro Deiola · 55&rsquor; Leonardo Pavoletti · 71&rsquor;","3","0","https://fbref.com/en/matches/760a25c6/Sampdoria-Cagliari-January-6-2022-Serie-A","Cagliari","Away",NA,990,2,0,0,0,15,7,3,0,622,13,6,10,2.4,2.4,1.8,21,2,392,514,76.3,42,366,11,15,8
"Serie A","2021-09-13","Serie A (Matchweek 3)","Bologna","4-2-3-1",1,1.1,"Mattias Svanberg · 78&rsquor;","1","0","Hellas Verona","3-4-3",0,0.3,"","3","0","https://fbref.com/en/matches/d304dec3/Bologna-Hellas-Verona-September-13-2021-Serie-A","Bologna","Home",NA,990,1,1,0,0,15,3,1,0,467,11,15,9,1.1,1.1,0.7,25,1,262,366,71.6,24,262,13,19,11
"Serie A","2021-09-13","Serie A (Matchweek 3)","Bologna","4-2-3-1",1,1.1,"Mattias Svanberg · 78&rsquor;","1","0","Hellas Verona","3-4-3",0,0.3,"","3","0","https://fbref.com/en/matches/d304dec3/Bologna-Hellas-Verona-September-13-2021-Serie-A","Hellas Verona","Away",NA,990,0,0,0,0,5,0,3,0,589,17,10,9,0.3,0.3,0.2,10,0,394,494,79.8,40,383,15,13,8
"Serie A","2021-11-20","Serie A (Matchweek 13)","Fiorentina","4-3-3",4,1.2,"Alfred Duncan · 15&rsquor; Riccardo Saponara · 45+1&rsquor; Dušan Vlahović · 60&rsquor; Dušan Vlahović · 85&rsquor;","1","0","Milan","4-2-3-1",3,2,"Zlatan Ibrahimović · 62&rsquor; Zlatan Ibrahimović · 67&rsquor; Lorenzo Venuti (OG) · 90+6&rsquor;","1","0","https://fbref.com/en/matches/fc389008/Fiorentina-Milan-November-20-2021-Serie-A","Fiorentina","Home",NA,990,4,3,0,0,9,5,1,0,539,17,7,9,1.2,1.2,0.9,13,5,358,443,80.8,28,353,13,14,5
"Serie A","2021-11-20","Serie A (Matchweek 13)","Fiorentina","4-3-3",4,1.2,"Alfred Duncan · 15&rsquor; Riccardo Saponara · 45+1&rsquor; Dušan Vlahović · 60&rsquor; Dušan Vlahović · 85&rsquor;","1","0","Milan","4-2-3-1",3,2,"Zlatan Ibrahimović · 62&rsquor; Zlatan Ibrahimović · 67&rsquor; Lorenzo Venuti (OG) · 90+6&rsquor;","1","0","https://fbref.com/en/matches/fc389008/Fiorentina-Milan-November-20-2021-Serie-A","Milan","Away",NA,990,2,1,0,0,17,7,1,0,642,21,11,5,2,2,1.8,26,3,461,551,83.7,48,359,28,24,14
"Serie A","2021-11-21","Serie A (Matchweek 13)","Internazionale","3-5-2",3,1.8,"Hakan Çalhanoğlu (P) · 25&rsquor; Ivan Perišić · 44&rsquor; Lautaro Martínez · 61&rsquor;","4","0","Napoli","4-2-3-1",2,0.9,"Piotr Zieliński · 17&rsquor; Dries Mertens · 79&rsquor;","3","0","https://fbref.com/en/matches/4ddb85ae/Internazionale-Napoli-November-21-2021-Serie-A","Internazionale","Home",NA,990,3,2,1,1,16,6,4,0,509,16,8,8,1.9,1.1,0.9,28,5,326,407,80.1,37,289,14,19,12
"Serie A","2021-11-21","Serie A (Matchweek 13)","Internazionale","3-5-2",3,1.8,"Hakan Çalhanoğlu (P) · 25&rsquor; Ivan Perišić · 44&rsquor; Lautaro Martínez · 61&rsquor;","4","0","Napoli","4-2-3-1",2,0.9,"Piotr Zieliński · 17&rsquor; Dries Mertens · 79&rsquor;","3","0","https://fbref.com/en/matches/4ddb85ae/Internazionale-Napoli-November-21-2021-Serie-A","Napoli","Away",NA,990,2,1,0,0,9,3,3,0,604,12,7,11,0.9,0.9,0.8,15,2,425,503,84.5,36,304,19,18,10
"Serie A","2021-10-31","Serie A (Matchweek 11)","Fiorentina","4-3-3",3,2.8,"Dušan Vlahović (P) · 44&rsquor; Dušan Vlahović · 62&rsquor; Dušan Vlahović · 74&rsquor;","4","0","Spezia","4-2-3-1",0,0.1,"","3","0","https://fbref.com/en/matches/7d77c7d2/Fiorentina-Spezia-October-31-2021-Serie-A","Fiorentina","Home",NA,990,3,2,1,1,26,11,4,0,589,12,7,8,2.8,2,1.7,47,5,416,496,83.9,61,356,25,17,8
"Serie A","2021-10-31","Serie A (Matchweek 11)","Fiorentina","4-3-3",3,2.8,"Dušan Vlahović (P) · 44&rsquor; Dušan Vlahović · 62&rsquor; Dušan Vlahović · 74&rsquor;","4","0","Spezia","4-2-3-1",0,0.1,"","3","0","https://fbref.com/en/matches/7d77c7d2/Fiorentina-Spezia-October-31-2021-Serie-A","Spezia","Away",NA,990,0,0,0,0,3,0,3,0,508,10,10,13,0.1,0.1,0.1,4,0,331,410,80.7,16,354,11,10,4
"Serie A","2021-10-03","Serie A (Matchweek 7)","Bologna","3-4-3",3,0.6,"Musa Barrow · 14&rsquor; Arthur Theate · 17&rsquor; Aaron Hickey · 68&rsquor;","2","0","Lazio","4-3-3",0,0.6,"Francesco Acerbi · 76&rsquor;","5","1","https://fbref.com/en/matches/97a2d844/Bologna-Lazio-October-3-2021-Serie-A","Bologna","Home",NA,990,3,3,0,0,10,3,2,0,569,21,15,9,0.6,0.6,0.6,20,6,368,458,80.3,17,337,8,21,13
"Serie A","2021-10-03","Serie A (Matchweek 7)","Bologna","3-4-3",3,0.6,"Musa Barrow · 14&rsquor; Arthur Theate · 17&rsquor; Aaron Hickey · 68&rsquor;","2","0","Lazio","4-3-3",0,0.6,"Francesco Acerbi · 76&rsquor;","5","1","https://fbref.com/en/matches/97a2d844/Bologna-Lazio-October-3-2021-Serie-A","Lazio","Away",NA,975,0,0,0,0,8,4,5,1,748,14,10,5,0.6,0.6,0.6,16,0,564,657,85.8,39,533,25,22,9
"Serie A","2022-05-14","Serie A (Matchweek 37)","Roma","3-4-1-2",1,2.7,"Eldor Shomurodov · 76&rsquor;","2","0","Venezia","5-3-2",1,0.3,"David Okereke · 1&rsquor; Sofian Kiyine · 32&rsquor;","5","1","https://fbref.com/en/matches/304a0600/Roma-Venezia-May-14-2022-Serie-A","Roma","Home",NA,990,1,0,0,0,46,16,2,0,753,12,12,10,2.9,2.9,1.8,78,1,512,627,81.7,81,485,46,25,11
"Serie A","2022-05-14","Serie A (Matchweek 37)","Roma","3-4-1-2",1,2.7,"Eldor Shomurodov · 76&rsquor;","2","0","Venezia","5-3-2",1,0.3,"David Okereke · 1&rsquor; Sofian Kiyine · 32&rsquor;","5","1","https://fbref.com/en/matches/304a0600/Roma-Venezia-May-14-2022-Serie-A","Venezia","Away",NA,931,1,1,0,0,4,2,5,1,452,20,14,26,0.3,0.3,0.3,8,2,196,283,69.3,6,167,9,13,6
"Serie A","2022-04-16","Serie A (Matchweek 33)","Lazio","4-3-3",1,0.6,"Ciro Immobile · 90+2&rsquor;","1","0","Torino","3-4-3",1,1.1,"Pietro Pellegri · 56&rsquor;","2","0","https://fbref.com/en/matches/8bdb6007/Lazio-Torino-April-16-2022-Serie-A","Lazio","Home",NA,990,1,1,0,0,10,4,1,0,612,18,4,14,0.6,0.6,0.5,15,2,419,515,81.4,23,336,14,11,3
"Serie A","2022-04-16","Serie A (Matchweek 33)","Lazio","4-3-3",1,0.6,"Ciro Immobile · 90+2&rsquor;","1","0","Torino","3-4-3",1,1.1,"Pietro Pellegri · 56&rsquor;","2","0","https://fbref.com/en/matches/8bdb6007/Lazio-Torino-April-16-2022-Serie-A","Torino","Away",NA,990,1,1,0,0,12,3,2,0,670,12,11,8,1.1,1.1,0.5,19,2,477,551,86.6,36,393,16,15,7
"Serie A","2021-11-28","Serie A (Matchweek 14)","Udinese","3-4-3",0,1,"","3","0","Genoa","3-5-2",0,0.6,"","4","0","https://fbref.com/en/matches/6a982c11/Udinese-Genoa-November-28-2021-Serie-A","Udinese","Home",NA,990,0,0,0,0,17,3,3,0,561,17,7,18,1,1,0.7,29,0,316,424,74.5,36,293,28,24,8
"Serie A","2021-11-28","Serie A (Matchweek 14)","Udinese","3-4-3",0,1,"","3","0","Genoa","3-5-2",0,0.6,"","4","0","https://fbref.com/en/matches/6a982c11/Udinese-Genoa-November-28-2021-Serie-A","Genoa","Away",NA,990,0,0,0,0,8,2,4,0,690,23,8,20,0.6,0.6,0.4,11,0,437,543,80.5,28,345,16,21,14
"Serie A","2021-09-21","Serie A (Matchweek 5)","Fiorentina","4-3-3",1,1.6,"Riccardo Sottil · 23&rsquor; Nicolás González · 78&rsquor;","3","1","Internazionale","3-5-2",3,2.2,"Matteo Darmian · 52&rsquor; Edin Džeko · 55&rsquor; Ivan Perišić · 87&rsquor;","3","0","https://fbref.com/en/matches/0b49d6f1/Fiorentina-Internazionale-September-21-2021-Serie-A","Fiorentina","Home",NA,977,1,1,0,0,14,6,2,1,605,6,13,12,1.6,1.6,0.9,23,2,454,531,85.5,30,423,17,9,3
"Serie A","2021-09-21","Serie A (Matchweek 5)","Fiorentina","4-3-3",1,1.6,"Riccardo Sottil · 23&rsquor; Nicolás González · 78&rsquor;","3","1","Internazionale","3-5-2",3,2.2,"Matteo Darmian · 52&rsquor; Edin Džeko · 55&rsquor; Ivan Perišić · 87&rsquor;","3","0","https://fbref.com/en/matches/0b49d6f1/Fiorentina-Internazionale-September-21-2021-Serie-A","Internazionale","Away",NA,990,3,3,0,0,17,5,3,0,564,9,5,11,2.2,2.2,2.1,30,5,398,475,83.8,38,257,17,8,4
"Serie A","2022-05-14","Serie A (Matchweek 37)","Hellas Verona","3-4-3",0,0.8,"","3","0","Torino","3-4-3",1,0.8,"Josip Brekalo · 19&rsquor;","2","0","https://fbref.com/en/matches/e0a112c3/Hellas-Verona-Torino-May-14-2022-Serie-A","Hellas Verona","Home",NA,990,0,0,0,0,11,5,3,0,486,7,7,12,0.8,0.8,0.8,20,0,283,387,73.1,40,217,13,14,4
"Serie A","2022-05-14","Serie A (Matchweek 37)","Hellas Verona","3-4-3",0,0.8,"","3","0","Torino","3-4-3",1,0.8,"Josip Brekalo · 19&rsquor;","2","0","https://fbref.com/en/matches/e0a112c3/Hellas-Verona-Torino-May-14-2022-Serie-A","Torino","Away",NA,990,1,1,0,0,11,5,2,0,538,19,10,8,0.8,0.8,0.8,22,2,325,435,74.7,30,287,16,14,12
"Serie A","2022-03-12","Serie A (Matchweek 29)","Sampdoria","4-1-2-1-2",1,1.5,"Abdelhamid Sabiri · 84&rsquor;","0","0","Juventus","4-4-2",3,1.3,"Maya Yoshida (OG) · 23&rsquor; Álvaro Morata (P) · 34&rsquor; Álvaro Morata · 88&rsquor;","2","0","https://fbref.com/en/matches/b44e2bfb/Sampdoria-Juventus-March-12-2022-Serie-A","Sampdoria","Home",NA,990,1,0,0,1,16,4,0,0,670,16,8,8,1.5,0.7,0.6,31,2,491,569,86.3,54,452,12,10,7
"Serie A","2022-03-12","Serie A (Matchweek 29)","Sampdoria","4-1-2-1-2",1,1.5,"Abdelhamid Sabiri · 84&rsquor;","0","0","Juventus","4-4-2",3,1.3,"Maya Yoshida (OG) · 23&rsquor; Álvaro Morata (P) · 34&rsquor; Álvaro Morata · 88&rsquor;","2","0","https://fbref.com/en/matches/b44e2bfb/Sampdoria-Juventus-March-12-2022-Serie-A","Juventus","Away",NA,990,2,1,1,1,5,2,2,0,695,10,5,11,1.3,0.5,0.5,12,4,520,594,87.5,33,381,17,23,13
"Serie A","2022-02-20","Serie A (Matchweek 26)","Fiorentina","4-3-3",1,0.8,"Krzysztof Piątek · 56&rsquor;","2","0","Atalanta","3-4-1-2",0,0.3,"","5","0","https://fbref.com/en/matches/151fc44e/Fiorentina-Atalanta-February-20-2022-Serie-A","Fiorentina","Home",NA,990,1,1,0,0,6,3,2,0,553,11,8,11,0.8,0.8,0.7,10,2,378,465,81.3,20,339,14,14,11
"Serie A","2022-02-20","Serie A (Matchweek 26)","Fiorentina","4-3-3",1,0.8,"Krzysztof Piątek · 56&rsquor;","2","0","Atalanta","3-4-1-2",0,0.3,"","5","0","https://fbref.com/en/matches/151fc44e/Fiorentina-Atalanta-February-20-2022-Serie-A","Atalanta","Away",NA,990,0,0,0,0,7,1,5,0,553,11,11,7,0.3,0.3,0.2,12,0,372,471,79,33,357,5,9,2
"Serie A","2021-10-17","Serie A (Matchweek 8)","Empoli","4-3-3",1,0.6,"Federico Di Francesco · 30&rsquor;","3","0","Atalanta","3-4-1-2",4,3.9,"Josip Iličić · 11&rsquor; Josip Iličić · 26&rsquor; Mattia Viti (OG) · 49&rsquor; Duván Zapata · 89&rsquor;","2","0","https://fbref.com/en/matches/18b9df17/Empoli-Atalanta-October-17-2021-Serie-A","Empoli","Home",NA,990,1,1,0,0,12,4,3,0,589,15,14,19,0.6,0.6,0.4,19,2,354,468,75.6,34,349,18,18,8
"Serie A","2021-10-17","Serie A (Matchweek 8)","Empoli","4-3-3",1,0.6,"Federico Di Francesco · 30&rsquor;","3","0","Atalanta","3-4-1-2",4,3.9,"Josip Iličić · 11&rsquor; Josip Iličić · 26&rsquor; Mattia Viti (OG) · 49&rsquor; Duván Zapata · 89&rsquor;","2","0","https://fbref.com/en/matches/18b9df17/Empoli-Atalanta-October-17-2021-Serie-A","Atalanta","Away",NA,990,3,3,0,1,21,7,2,0,636,16,15,15,4,3.2,3,41,6,400,499,80.2,46,378,18,17,8
"Serie A","2022-02-19","Serie A (Matchweek 26)","Salernitana","4-2-3-1",2,1,"Federico Bonazzoli · 29&rsquor; Milan Đurić · 72&rsquor;","2","0","Milan","4-2-3-1",2,1.3,"Junior Messias · 5&rsquor; Ante Rebić · 77&rsquor;","4","0","https://fbref.com/en/matches/2952f038/Salernitana-Milan-February-19-2022-Serie-A","Salernitana","Home",NA,990,2,2,0,0,9,4,2,0,493,23,12,12,1,1,0.2,13,3,260,355,73.2,19,260,14,14,7
"Serie A","2022-02-19","Serie A (Matchweek 26)","Salernitana","4-2-3-1",2,1,"Federico Bonazzoli · 29&rsquor; Milan Đurić · 72&rsquor;","2","0","Milan","4-2-3-1",2,1.3,"Junior Messias · 5&rsquor; Ante Rebić · 77&rsquor;","4","0","https://fbref.com/en/matches/2952f038/Salernitana-Milan-February-19-2022-Serie-A","Milan","Away",NA,990,2,2,0,0,13,5,4,0,655,17,4,13,1.3,1.3,1.1,21,4,429,539,79.6,43,339,11,22,8
"Serie A","2021-08-21","Serie A (Matchweek 1)","Empoli","4-1-2-1-2",1,1.2,"Filippo Bandinelli · 4&rsquor;","2","0","Lazio","4-3-3",3,1.5,"Sergej Milinković-Savić · 6&rsquor; Manuel Lazzari · 31&rsquor; Ciro Immobile (P) · 41&rsquor;","1","0","https://fbref.com/en/matches/e057a19f/Empoli-Lazio-August-21-2021-Serie-A","Empoli","Home",NA,990,1,1,0,0,16,3,2,0,613,23,12,10,1.2,1.2,0.9,27,2,408,505,80.8,54,286,14,16,5
"Serie A","2021-08-21","Serie A (Matchweek 1)","Empoli","4-1-2-1-2",1,1.2,"Filippo Bandinelli · 4&rsquor;","2","0","Lazio","4-3-3",3,1.5,"Sergej Milinković-Savić · 6&rsquor; Manuel Lazzari · 31&rsquor; Ciro Immobile (P) · 41&rsquor;","1","0","https://fbref.com/en/matches/e057a19f/Empoli-Lazio-August-21-2021-Serie-A","Lazio","Away",NA,990,3,2,1,1,7,3,1,0,716,26,15,14,1.5,0.7,0.7,15,6,516,599,86.1,41,346,28,18,8
"Serie A","2022-03-06","Serie A (Matchweek 28)","Genoa","4-2-3-1",0,1.1,"","4","0","Empoli","4-3-2-1",0,0.3,"","3","0","https://fbref.com/en/matches/bafe5081/Genoa-Empoli-March-6-2022-Serie-A","Genoa","Home",NA,990,0,0,0,0,18,6,4,0,625,18,10,25,1.1,1.1,1.1,34,0,324,470,68.9,45,281,14,19,8
"Serie A","2022-03-06","Serie A (Matchweek 28)","Genoa","4-2-3-1",0,1.1,"","4","0","Empoli","4-3-2-1",0,0.3,"","3","0","https://fbref.com/en/matches/bafe5081/Genoa-Empoli-March-6-2022-Serie-A","Empoli","Away",NA,990,0,0,0,0,8,2,3,0,565,26,5,12,0.3,0.3,0.2,10,0,270,427,63.2,24,293,10,20,10
"Serie A","2022-02-13","Serie A (Matchweek 25)","Genoa","4-2-3-1",1,1.9,"Mattia Destro · 32&rsquor;","3","0","Salernitana","4-3-2-1",1,0.8,"Federico Bonazzoli · 45+1&rsquor;","2","0","https://fbref.com/en/matches/e3b8fb0d/Genoa-Salernitana-February-13-2022-Serie-A","Genoa","Home",NA,990,1,1,0,0,15,5,3,0,516,18,9,3,1.9,1.9,1.8,25,2,266,396,67.2,39,252,27,20,10
"Serie A","2022-02-13","Serie A (Matchweek 25)","Genoa","4-2-3-1",1,1.9,"Mattia Destro · 32&rsquor;","3","0","Salernitana","4-3-2-1",1,0.8,"Federico Bonazzoli · 45+1&rsquor;","2","0","https://fbref.com/en/matches/e3b8fb0d/Genoa-Salernitana-February-13-2022-Serie-A","Salernitana","Away",NA,990,1,1,0,0,12,4,2,0,514,14,9,7,0.8,0.8,0.6,18,2,260,387,67.2,22,209,13,21,11
"Serie A","2021-12-12","Serie A (Matchweek 17)","Torino","3-4-3",2,1.8,"Antonio Sanabria · 24&rsquor; Adama Soumaoro (OG) · 69&rsquor;","2","0","Bologna","3-4-3",1,1,"Riccardo Orsolini (P) · 79&rsquor;","4","0","https://fbref.com/en/matches/1420ca0a/Torino-Bologna-December-12-2021-Serie-A","Torino","Home",NA,990,1,1,0,0,16,7,2,0,529,14,2,6,1.8,1.8,1.6,28,1,324,437,74.1,42,245,18,12,6
"Serie A","2021-12-12","Serie A (Matchweek 17)","Torino","3-4-3",2,1.8,"Antonio Sanabria · 24&rsquor; Adama Soumaoro (OG) · 69&rsquor;","2","0","Bologna","3-4-3",1,1,"Riccardo Orsolini (P) · 79&rsquor;","4","0","https://fbref.com/en/matches/1420ca0a/Torino-Bologna-December-12-2021-Serie-A","Bologna","Away",NA,990,1,0,1,1,7,4,4,0,562,13,9,7,1,0.2,0.2,14,2,352,461,76.4,17,264,6,7,0
"Serie A","2022-04-30","Serie A (Matchweek 35)","Napoli","4-2-3-1",6,2.2,"Kalidou Koulibaly · 7&rsquor; Victor Osimhen · 15&rsquor; Hirving Lozano · 19&rsquor; Dries Mertens · 21&rsquor; Dries Mertens · 54&rsquor; Amir Rrahmani · 80&rsquor;","0","0","Sassuolo","4-2-3-1",1,1,"Maxime Lopez · 87&rsquor;","3","0","https://fbref.com/en/matches/bfc3f469/Napoli-Sassuolo-April-30-2022-Serie-A","Napoli","Home",NA,990,6,4,0,0,18,8,0,0,672,19,8,9,2.2,2.2,1.8,31,11,513,574,89.4,43,374,20,10,6
"Serie A","2022-04-30","Serie A (Matchweek 35)","Napoli","4-2-3-1",6,2.2,"Kalidou Koulibaly · 7&rsquor; Victor Osimhen · 15&rsquor; Hirving Lozano · 19&rsquor; Dries Mertens · 21&rsquor; Dries Mertens · 54&rsquor; Amir Rrahmani · 80&rsquor;","0","0","Sassuolo","4-2-3-1",1,1,"Maxime Lopez · 87&rsquor;","3","0","https://fbref.com/en/matches/bfc3f469/Napoli-Sassuolo-April-30-2022-Serie-A","Sassuolo","Away",NA,990,1,1,0,0,13,4,3,0,585,10,6,7,1.1,1.1,1.1,22,2,439,500,87.8,33,327,16,14,6
"Serie A","2022-02-06","Serie A (Matchweek 24)","Udinese","3-5-2",2,1.2,"Nahuel Molina · 90+3&rsquor; Ignacio Pussetto (P) · 90+7&rsquor;","3","0","Torino","3-4-3",0,0.4,"Rolando Mandragora · 90+2&rsquor;","6","1","https://fbref.com/en/matches/94b5ad10/Udinese-Torino-February-6-2022-Serie-A","Udinese","Home",NA,990,2,0,1,1,10,2,3,0,429,12,9,4,1.2,0.4,0.3,20,3,208,331,62.8,28,191,12,18,10
