"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player_Href","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Ligue 1","2018-05-06","Ligue 1 (Matchweek 36)","Nantes","3-4-1-2",0,1.2,"","0","0","Montpellier","3-4-1-2",2,0.5,"Keagan Dolly · 51&rsquor; Isaac Mbenza · 63&rsquor;","3","0","https://fbref.com/en/matches/e8a4ec8e/Nantes-Montpellier-May-6-2018-Ligue-1","Montpellier","Away",NA,990,2,2,0,0,12,7,3,0,521,20,11,12,0.5,0.5,0.3,17,4,310,418,74.2,25,242,20,8,6
"Ligue 1","2017-10-22","Ligue 1 (Matchweek 10)","Marseille","4-2-3-1",2,1.2,"Luiz Gustavo · 16&rsquor; Florian Thauvin · 78&rsquor;","4","0","Paris Saint-Germain","4-3-3",2,0.6,"Neymar · 33&rsquor; Neymar · 87&rsquor; Edinson Cavani · 90+3&rsquor;","4","1","https://fbref.com/en/matches/84de5cf2/Marseille-Paris-Saint-Germain-October-22-2017-Ligue-1","Marseille","Home",NA,990,2,2,0,0,11,3,4,0,395,29,18,10,1.2,1.2,0.7,18,3,216,299,72.2,20,238,18,10,4
"Ligue 1","2017-10-22","Ligue 1 (Matchweek 10)","Marseille","4-2-3-1",2,1.2,"Luiz Gustavo · 16&rsquor; Florian Thauvin · 78&rsquor;","4","0","Paris Saint-Germain","4-3-3",2,0.6,"Neymar · 33&rsquor; Neymar · 87&rsquor; Edinson Cavani · 90+3&rsquor;","4","1","https://fbref.com/en/matches/84de5cf2/Marseille-Paris-Saint-Germain-October-22-2017-Ligue-1","Paris Saint-Germain","Away",NA,986,2,1,0,0,7,3,3,1,704,14,11,10,0.6,0.6,0.4,13,4,526,603,87.2,53,452,19,36,23
"Ligue 1","2017-12-20","Ligue 1 (Matchweek 19)","Lille","4-1-4-1",1,0.8,"Anwar El Ghazi · 67&rsquor;","2","0","Nice","4-3-3",1,0.9,"Bassem Srarfi · 38&rsquor;","4","0","https://fbref.com/en/matches/2f8d6062/Lille-Nice-December-20-2017-Ligue-1","Lille","Home",NA,990,1,1,0,0,7,2,2,0,595,14,14,3,0.8,0.8,0.6,12,1,434,521,83.3,38,369,24,23,16
"Ligue 1","2017-12-20","Ligue 1 (Matchweek 19)","Lille","4-1-4-1",1,0.8,"Anwar El Ghazi · 67&rsquor;","2","0","Nice","4-3-3",1,0.9,"Bassem Srarfi · 38&rsquor;","4","0","https://fbref.com/en/matches/2f8d6062/Lille-Nice-December-20-2017-Ligue-1","Nice","Away",NA,990,1,1,0,0,9,3,4,0,615,16,9,13,0.9,0.9,0.8,15,2,454,520,87.3,28,347,14,10,8
"Ligue 1","2017-11-18","Ligue 1 (Matchweek 13)","Guingamp","4-2-3-1",1,1.2,"Abdoul Camara · 14&rsquor; Lucas Deaux · 61&rsquor;","5","1","Angers","4-1-4-1",1,0.5,"Yoann Andreu · 23&rsquor;","4","0","https://fbref.com/en/matches/e3c4f97b/Guingamp-Angers-November-18-2017-Ligue-1","Guingamp","Home",NA,960,1,1,0,0,9,2,4,1,438,19,9,5,1.2,1.2,1.2,17,2,216,345,62.6,28,171,11,6,5
"Ligue 1","2017-11-18","Ligue 1 (Matchweek 13)","Guingamp","4-2-3-1",1,1.2,"Abdoul Camara · 14&rsquor; Lucas Deaux · 61&rsquor;","5","1","Angers","4-1-4-1",1,0.5,"Yoann Andreu · 23&rsquor;","4","0","https://fbref.com/en/matches/e3c4f97b/Guingamp-Angers-November-18-2017-Ligue-1","Angers","Away",NA,990,1,1,0,0,10,3,4,0,598,12,6,7,0.5,0.5,0.2,19,2,384,513,74.9,41,363,19,14,9
"Ligue 1","2017-12-02","Ligue 1 (Matchweek 16)","Troyes","4-1-4-1",0,1,"François Bellugou · 45+1&rsquor;","2","1","Guingamp","4-2-3-1",1,0.7,"Jimmy Briand · 22&rsquor; Ludovic Blas · 62&rsquor;","3","1","https://fbref.com/en/matches/03a8e9f2/Troyes-Guingamp-December-2-2017-Ligue-1","Troyes","Home",NA,944,0,0,0,0,14,3,2,1,584,16,13,7,1,1,0.8,21,0,389,484,80.4,49,353,19,16,9
"Ligue 1","2017-12-02","Ligue 1 (Matchweek 16)","Troyes","4-1-4-1",0,1,"François Bellugou · 45+1&rsquor;","2","1","Guingamp","4-2-3-1",1,0.7,"Jimmy Briand · 22&rsquor; Ludovic Blas · 62&rsquor;","3","1","https://fbref.com/en/matches/03a8e9f2/Troyes-Guingamp-December-2-2017-Ligue-1","Guingamp","Away",NA,961,1,0,0,0,11,5,2,1,759,17,14,13,0.7,0.7,0.5,20,1,568,658,86.3,36,444,25,22,16
"Ligue 1","2017-09-17","Ligue 1 (Matchweek 6)","Angers","4-1-4-1",0,2.2,"","1","0","Metz","4-2-3-1",1,1.9,"Nolan Roux · 55&rsquor;","3","0","https://fbref.com/en/matches/739ed293/Angers-Metz-September-17-2017-Ligue-1","Angers","Home",NA,990,0,0,0,0,18,4,1,0,638,25,6,9,2.4,2.4,2,30,0,401,516,77.7,46,397,32,20,9
"Ligue 1","2017-09-17","Ligue 1 (Matchweek 6)","Angers","4-1-4-1",0,2.2,"","1","0","Metz","4-2-3-1",1,1.9,"Nolan Roux · 55&rsquor;","3","0","https://fbref.com/en/matches/739ed293/Angers-Metz-September-17-2017-Ligue-1","Metz","Away",NA,990,1,1,0,0,10,5,3,0,585,25,6,12,1.9,1.9,1.9,19,2,358,455,78.7,43,366,16,18,10
"Ligue 1","2017-08-05","Ligue 1 (Matchweek 1)","Troyes","4-2-3-1",1,1.9,"Samuel Grandsir · 46&rsquor;","1","0","Rennes","4-4-1-1",1,2.2,"Jordan Tell · 69&rsquor;","0","0","https://fbref.com/en/matches/bf730e30/Troyes-Rennes-August-5-2017-Ligue-1","Troyes","Home",NA,990,1,1,0,0,12,4,1,0,485,19,17,11,1.9,1.9,1.4,16,1,220,353,62.3,22,213,7,14,7
"Ligue 1","2017-08-05","Ligue 1 (Matchweek 1)","Troyes","4-2-3-1",1,1.9,"Samuel Grandsir · 46&rsquor;","1","0","Rennes","4-4-1-1",1,2.2,"Jordan Tell · 69&rsquor;","0","0","https://fbref.com/en/matches/bf730e30/Troyes-Rennes-August-5-2017-Ligue-1","Rennes","Away",NA,990,1,1,0,0,17,3,0,0,731,20,14,12,2.2,2.2,1.9,31,2,470,603,77.9,52,447,21,21,14
"Ligue 1","2017-09-16","Ligue 1 (Matchweek 6)","Troyes","4-1-4-1",0,0.7,"Oswaldo Vizcarrondo · 90+5&rsquor;","6","1","Montpellier","4-2-3-1",1,1.1,"Pedro Mendes · 32&rsquor;","3","0","https://fbref.com/en/matches/c34200f0/Troyes-Montpellier-September-16-2017-Ligue-1","Troyes","Home",NA,989,0,0,0,0,7,0,5,1,619,14,8,3,0.8,0.8,0.3,12,0,405,528,76.7,43,412,13,10,5
"Ligue 1","2017-09-16","Ligue 1 (Matchweek 6)","Troyes","4-1-4-1",0,0.7,"Oswaldo Vizcarrondo · 90+5&rsquor;","6","1","Montpellier","4-2-3-1",1,1.1,"Pedro Mendes · 32&rsquor;","3","0","https://fbref.com/en/matches/c34200f0/Troyes-Montpellier-September-16-2017-Ligue-1","Montpellier","Away",NA,990,1,1,0,0,8,3,3,0,673,23,21,10,1.1,1.1,1,14,2,443,546,81.1,40,318,18,21,12
"Ligue 1","2017-08-12","Ligue 1 (Matchweek 2)","Bordeaux","4-3-3",2,2,"Valentín Vada · 44&rsquor; Younousse Sankharé · 64&rsquor;","1","0","Metz","4-2-3-1",0,0.3,"","2","0","https://fbref.com/en/matches/700bb928/Bordeaux-Metz-August-12-2017-Ligue-1","Bordeaux","Home",NA,990,2,2,0,0,12,5,1,0,630,13,16,11,2,2,1.9,22,4,446,544,82,47,458,25,19,14
"Ligue 1","2017-08-12","Ligue 1 (Matchweek 2)","Bordeaux","4-3-3",2,2,"Valentín Vada · 44&rsquor; Younousse Sankharé · 64&rsquor;","1","0","Metz","4-2-3-1",0,0.3,"","2","0","https://fbref.com/en/matches/700bb928/Bordeaux-Metz-August-12-2017-Ligue-1","Metz","Away",NA,990,0,0,0,0,6,1,2,0,621,13,21,11,0.3,0.3,0.3,12,0,426,521,81.8,43,394,12,16,11
"Ligue 1","2018-02-24","Ligue 1 (Matchweek 27)","Nantes","4-2-3-1",0,1.4,"","2","0","Amiens","4-2-3-1",1,0.5,"Gaël Kakuta · 45+1&rsquor;","2","0","https://fbref.com/en/matches/019be268/Nantes-Amiens-February-24-2018-Ligue-1","Nantes","Home",NA,990,0,0,0,0,27,4,2,0,708,21,6,16,1.4,1.4,0.9,48,0,436,580,75.2,49,405,15,22,18
"Ligue 1","2018-02-24","Ligue 1 (Matchweek 27)","Nantes","4-2-3-1",0,1.4,"","2","0","Amiens","4-2-3-1",1,0.5,"Gaël Kakuta · 45+1&rsquor;","2","0","https://fbref.com/en/matches/019be268/Nantes-Amiens-February-24-2018-Ligue-1","Amiens","Away",NA,990,1,1,0,0,8,1,2,0,467,14,21,22,0.5,0.5,0.5,16,2,193,318,60.7,27,173,11,10,4
"Ligue 1","2018-01-20","Ligue 1 (Matchweek 22)","Troyes","4-2-3-1",1,0.8,"Adama Niane · 44&rsquor;","0","0","Lille","4-1-4-1",0,0.6,"","1","0","https://fbref.com/en/matches/961ac0b9/Troyes-Lille-January-20-2018-Ligue-1","Troyes","Home",NA,990,1,1,0,0,7,2,0,0,555,17,18,13,0.8,0.8,0.7,12,2,336,435,77.2,41,339,17,25,16
"Ligue 1","2018-01-20","Ligue 1 (Matchweek 22)","Troyes","4-2-3-1",1,0.8,"Adama Niane · 44&rsquor;","0","0","Lille","4-1-4-1",0,0.6,"","1","0","https://fbref.com/en/matches/961ac0b9/Troyes-Lille-January-20-2018-Ligue-1","Lille","Away",NA,990,0,0,0,0,9,1,1,0,798,17,10,15,0.6,0.6,0.3,17,0,587,695,84.5,45,447,37,23,15
"Ligue 1","2017-08-26","Ligue 1 (Matchweek 4)","Caen","4-4-2",1,1.3,"Ronny Rodelin · 50&rsquor;","2","0","Metz","4-2-3-1",0,0.8,"","2","0","https://fbref.com/en/matches/c2bd8914/Caen-Metz-August-26-2017-Ligue-1","Caen","Home",NA,990,1,1,0,0,16,4,2,0,595,15,16,12,1.3,1.3,1.2,30,2,373,472,79,45,255,23,11,9
"Ligue 1","2017-08-26","Ligue 1 (Matchweek 4)","Caen","4-4-2",1,1.3,"Ronny Rodelin · 50&rsquor;","2","0","Metz","4-2-3-1",0,0.8,"","2","0","https://fbref.com/en/matches/c2bd8914/Caen-Metz-August-26-2017-Ligue-1","Metz","Away",NA,990,0,0,0,0,9,2,2,0,539,14,10,15,0.8,0.8,0.8,18,0,324,431,75.2,43,303,10,13,4
"Ligue 1","2017-12-09","Ligue 1 (Matchweek 17)","Angers","4-1-2-1-2",1,1.4,"Karl Toko Ekambi · 56&rsquor;","3","0","Montpellier","5-3-2",1,1.2,"Isaac Mbenza · 51&rsquor;","2","0","https://fbref.com/en/matches/2030f949/Angers-Montpellier-December-9-2017-Ligue-1","Angers","Home",NA,990,1,1,0,0,13,4,3,0,669,18,11,8,1.4,1.4,1.3,25,2,455,565,80.5,40,453,24,13,9
"Ligue 1","2017-12-09","Ligue 1 (Matchweek 17)","Angers","4-1-2-1-2",1,1.4,"Karl Toko Ekambi · 56&rsquor;","3","0","Montpellier","5-3-2",1,1.2,"Isaac Mbenza · 51&rsquor;","2","0","https://fbref.com/en/matches/2030f949/Angers-Montpellier-December-9-2017-Ligue-1","Montpellier","Away",NA,990,1,0,0,0,10,6,2,0,580,23,11,14,1.5,1.5,0.5,15,1,354,452,78.3,28,278,24,14,10
"Ligue 1","2018-02-10","Ligue 1 (Matchweek 25)","Angers","4-1-4-1",0,0.6,"","1","0","Monaco","4-2-3-1",4,1.8,"Ludovic Butelle (OG) · 10&rsquor; Stevan Jovetić · 30&rsquor; Stevan Jovetić · 65&rsquor; Andrea Raggi · 71&rsquor;","0","0","https://fbref.com/en/matches/b153c3bd/Angers-Monaco-February-10-2018-Ligue-1","Angers","Home",NA,990,0,0,0,0,11,1,1,0,591,20,9,8,0.6,0.6,0.4,16,0,365,491,74.3,37,366,17,20,14
"Ligue 1","2018-02-10","Ligue 1 (Matchweek 25)","Angers","4-1-4-1",0,0.6,"","1","0","Monaco","4-2-3-1",4,1.8,"Ludovic Butelle (OG) · 10&rsquor; Stevan Jovetić · 30&rsquor; Stevan Jovetić · 65&rsquor; Andrea Raggi · 71&rsquor;","0","0","https://fbref.com/en/matches/b153c3bd/Angers-Monaco-February-10-2018-Ligue-1","Monaco","Away",NA,990,3,3,0,0,10,6,0,0,745,17,12,14,1.8,1.8,1.7,15,5,517,628,82.3,42,435,13,16,8
"Ligue 1","2017-12-10","Ligue 1 (Matchweek 17)","Nantes","4-1-4-1",1,2,"Yacine Bammou · 12&rsquor;","1","0","Nice","4-3-3",2,0.7,"Alassane Pléa · 42&rsquor; Mario Balotelli · 75&rsquor;","4","0","https://fbref.com/en/matches/cfe6f30a/Nantes-Nice-December-10-2017-Ligue-1","Nantes","Home",NA,990,1,1,0,0,22,4,1,0,551,22,13,15,2,2,1.7,36,1,358,443,80.8,45,316,18,12,9
"Ligue 1","2017-12-10","Ligue 1 (Matchweek 17)","Nantes","4-1-4-1",1,2,"Yacine Bammou · 12&rsquor;","1","0","Nice","4-3-3",2,0.7,"Alassane Pléa · 42&rsquor; Mario Balotelli · 75&rsquor;","4","0","https://fbref.com/en/matches/cfe6f30a/Nantes-Nice-December-10-2017-Ligue-1","Nice","Away",NA,990,2,2,0,0,12,5,4,0,767,10,6,7,0.7,0.7,0.5,19,4,596,687,86.8,45,403,22,18,10
"Ligue 1","2018-01-12","Ligue 1 (Matchweek 20)","Strasbourg","4-1-2-1-2",0,0.8,"","1","0","Guingamp","4-2-3-1",2,1.7,"Yannis Salibur · 8&rsquor; Nicolas Benezet · 16&rsquor;","2","0","https://fbref.com/en/matches/9a5e17b2/Strasbourg-Guingamp-January-12-2018-Ligue-1","Strasbourg","Home",NA,990,0,0,0,0,14,3,1,0,585,18,12,10,0.8,0.8,0.7,22,0,351,477,73.6,40,294,28,18,11
"Ligue 1","2018-01-12","Ligue 1 (Matchweek 20)","Strasbourg","4-1-2-1-2",0,0.8,"","1","0","Guingamp","4-2-3-1",2,1.7,"Yannis Salibur · 8&rsquor; Nicolas Benezet · 16&rsquor;","2","0","https://fbref.com/en/matches/9a5e17b2/Strasbourg-Guingamp-January-12-2018-Ligue-1","Guingamp","Away",NA,990,2,2,0,0,10,5,2,0,570,22,11,18,1.7,1.7,1.7,18,4,302,422,71.6,29,271,24,18,10
"Ligue 1","2017-08-05","Ligue 1 (Matchweek 1)","Saint-Étienne","4-3-3",1,0.9,"Jonathan Bamba · 4&rsquor;","2","0","Nice","4-2-3-1",0,0.5,"","1","0","https://fbref.com/en/matches/68b9eea2/Saint-Etienne-Nice-August-5-2017-Ligue-1","Saint-Étienne","Home",NA,990,1,1,0,0,8,3,2,0,587,23,10,8,0.9,0.9,0.8,16,2,398,487,81.7,39,408,19,9,5
"Ligue 1","2017-08-05","Ligue 1 (Matchweek 1)","Saint-Étienne","4-3-3",1,0.9,"Jonathan Bamba · 4&rsquor;","2","0","Nice","4-2-3-1",0,0.5,"","1","0","https://fbref.com/en/matches/68b9eea2/Saint-Etienne-Nice-August-5-2017-Ligue-1","Nice","Away",NA,990,0,0,0,0,6,2,1,0,793,14,19,16,0.5,0.5,0.5,12,0,616,698,88.3,52,458,23,18,15
"Ligue 1","2018-04-01","Ligue 1 (Matchweek 31)","Strasbourg","4-1-2-1-2",2,1.9,"Stéphane Bahoken · 17&rsquor; Abdallah N'dour · 64&rsquor; Ernest Seka · 79&rsquor;","5","1","Metz","4-2-3-1",2,1.8,"Emmanuel Rivière (P) · 24&rsquor; Florent Mollet · 46&rsquor; Vahid Selimović · 77&rsquor;","5","1","https://fbref.com/en/matches/b1286e22/Strasbourg-Metz-April-1-2018-Ligue-1","Strasbourg","Home",NA,963,2,0,0,0,18,5,5,1,468,11,11,13,1.9,1.9,1.2,34,3,250,370,67.6,36,256,11,8,7
"Ligue 1","2018-04-01","Ligue 1 (Matchweek 31)","Strasbourg","4-1-2-1-2",2,1.9,"Stéphane Bahoken · 17&rsquor; Abdallah N'dour · 64&rsquor; Ernest Seka · 79&rsquor;","5","1","Metz","4-2-3-1",2,1.8,"Emmanuel Rivière (P) · 24&rsquor; Florent Mollet · 46&rsquor; Vahid Selimović · 77&rsquor;","5","1","https://fbref.com/en/matches/b1286e22/Strasbourg-Metz-April-1-2018-Ligue-1","Metz","Away",NA,976,2,1,1,1,10,4,4,1,469,15,10,13,1.9,1.2,1.1,20,3,241,357,67.5,23,237,21,19,11
"Ligue 1","2018-05-06","Ligue 1 (Matchweek 36)","Caen","4-3-1-2",1,1.3,"Ivan Santini · 40&rsquor; Romain Genevois · 76&rsquor;","1","1","Monaco","4-1-4-1",2,1.3,"Moussa Sylla · 12&rsquor; Moussa Sylla · 90+1&rsquor;","2","0","https://fbref.com/en/matches/fe743de6/Caen-Monaco-May-6-2018-Ligue-1","Caen","Home",NA,975,1,1,0,0,16,5,1,1,492,20,4,14,1.3,1.3,1,30,2,274,394,69.5,27,199,16,12,8
"Ligue 1","2018-05-06","Ligue 1 (Matchweek 36)","Caen","4-3-1-2",1,1.3,"Ivan Santini · 40&rsquor; Romain Genevois · 76&rsquor;","1","1","Monaco","4-1-4-1",2,1.3,"Moussa Sylla · 12&rsquor; Moussa Sylla · 90+1&rsquor;","2","0","https://fbref.com/en/matches/fe743de6/Caen-Monaco-May-6-2018-Ligue-1","Monaco","Away",NA,990,2,0,0,0,17,4,2,0,574,16,11,5,1.3,1.3,0.6,29,3,348,447,77.9,47,301,20,17,8
"Ligue 1","2017-12-20","Ligue 1 (Matchweek 19)","Marseille","4-2-3-1",3,1.7,"Dimitri Payet · 31&rsquor; Luiz Gustavo · 66&rsquor; Valère Germain · 84&rsquor;","1","0","Troyes","4-4-1-1",1,1.3,"Bryan Pelé · 14&rsquor;","0","0","https://fbref.com/en/matches/eb90c2ac/Marseille-Troyes-December-20-2017-Ligue-1","Marseille","Home",NA,990,3,2,0,0,20,8,1,0,751,16,18,9,1.7,1.7,1.4,37,6,553,655,84.4,60,456,29,20,17
"Ligue 1","2017-12-20","Ligue 1 (Matchweek 19)","Marseille","4-2-3-1",3,1.7,"Dimitri Payet · 31&rsquor; Luiz Gustavo · 66&rsquor; Valère Germain · 84&rsquor;","1","0","Troyes","4-4-1-1",1,1.3,"Bryan Pelé · 14&rsquor;","0","0","https://fbref.com/en/matches/eb90c2ac/Marseille-Troyes-December-20-2017-Ligue-1","Troyes","Away",NA,990,1,1,0,0,8,3,0,0,497,15,12,11,1.3,1.3,0.8,15,2,303,403,75.2,29,278,17,18,13
"Ligue 1","2018-04-08","Ligue 1 (Matchweek 32)","Marseille","4-2-3-1",0,1.1,"","2","0","Montpellier","5-4-1",0,0.3,"","1","0","https://fbref.com/en/matches/6662310d/Marseille-Montpellier-April-8-2018-Ligue-1","Marseille","Home",NA,990,0,0,0,0,12,3,2,0,844,27,7,8,1.1,1.1,1,23,0,613,717,85.5,46,621,36,21,12
"Ligue 1","2018-04-08","Ligue 1 (Matchweek 32)","Marseille","4-2-3-1",0,1.1,"","2","0","Montpellier","5-4-1",0,0.3,"","1","0","https://fbref.com/en/matches/6662310d/Marseille-Montpellier-April-8-2018-Ligue-1","Montpellier","Away",NA,990,0,0,0,0,6,2,1,0,522,20,14,7,0.3,0.3,0.3,11,0,294,398,73.9,37,238,12,21,9
"Ligue 1","2017-10-14","Ligue 1 (Matchweek 9)","Lille","4-2-3-1",2,1.3,"Luiz Araújo · 12&rsquor; Thiago Mendes · 74&rsquor; Ibrahim Amadou · 90+1&rsquor;","1","1","Troyes","4-2-3-1",2,1.5,"Stéphane Darbion · 3&rsquor; Adama Niane (P) · 90+3&rsquor;","2","0","https://fbref.com/en/matches/2e839d39/Lille-Troyes-October-14-2017-Ligue-1","Lille","Home",NA,989,2,2,0,0,16,6,1,1,800,11,7,6,1.3,1.3,1.3,28,4,613,711,86.2,61,410,20,23,18
"Ligue 1","2017-10-14","Ligue 1 (Matchweek 9)","Lille","4-2-3-1",2,1.3,"Luiz Araújo · 12&rsquor; Thiago Mendes · 74&rsquor; Ibrahim Amadou · 90+1&rsquor;","1","1","Troyes","4-2-3-1",2,1.5,"Stéphane Darbion · 3&rsquor; Adama Niane (P) · 90+3&rsquor;","2","0","https://fbref.com/en/matches/2e839d39/Lille-Troyes-October-14-2017-Ligue-1","Troyes","Away",NA,990,2,1,1,1,10,1,2,0,391,17,16,4,1.5,0.7,0.6,20,4,194,294,66,20,204,7,6,4
"Ligue 1","2018-01-20","Ligue 1 (Matchweek 22)","Strasbourg","4-1-3-2",3,2.4,"Jean-Eudes Aholou · 5&rsquor; Kenny Lala (P) · 19&rsquor; Kenny Lala (P) · 79&rsquor;","1","0","Dijon","4-3-3",2,1.2,"Júlio Tavares · 33&rsquor; Oussama Haddadi · 45+1&rsquor;","1","0","https://fbref.com/en/matches/b81c77e7/Strasbourg-Dijon-January-20-2018-Ligue-1","Strasbourg","Home",NA,990,3,1,2,2,12,6,1,0,581,12,10,9,2.4,0.8,0.6,27,6,343,465,73.8,31,274,27,21,14
"Ligue 1","2018-01-20","Ligue 1 (Matchweek 22)","Strasbourg","4-1-3-2",3,2.4,"Jean-Eudes Aholou · 5&rsquor; Kenny Lala (P) · 19&rsquor; Kenny Lala (P) · 79&rsquor;","1","0","Dijon","4-3-3",2,1.2,"Júlio Tavares · 33&rsquor; Oussama Haddadi · 45+1&rsquor;","1","0","https://fbref.com/en/matches/b81c77e7/Strasbourg-Dijon-January-20-2018-Ligue-1","Dijon","Away",NA,990,2,1,0,0,12,5,1,0,492,17,7,11,1.2,1.2,0.7,23,3,265,381,69.6,32,278,14,13,9
"Ligue 1","2018-01-16","Ligue 1 (Matchweek 21)","Marseille","4-2-3-1",2,3,"Clinton N'Jie · 79&rsquor; Dimitri Payet · 87&rsquor;","2","0","Strasbourg","4-1-4-1",0,0.2,"","3","0","https://fbref.com/en/matches/5f4b4554/Marseille-Strasbourg-January-16-2018-Ligue-1","Marseille","Home",NA,990,2,1,0,1,14,6,2,0,655,21,17,7,3.6,2.1,2.4,25,3,439,533,82.4,53,437,22,24,19
"Ligue 1","2018-01-16","Ligue 1 (Matchweek 21)","Marseille","4-2-3-1",2,3,"Clinton N'Jie · 79&rsquor; Dimitri Payet · 87&rsquor;","2","0","Strasbourg","4-1-4-1",0,0.2,"","3","0","https://fbref.com/en/matches/5f4b4554/Marseille-Strasbourg-January-16-2018-Ligue-1","Strasbourg","Away",NA,990,0,0,0,0,4,2,3,0,452,18,21,13,0.2,0.2,0.1,7,0,223,323,69,18,215,16,18,10
"Ligue 1","2018-03-31","Ligue 1 (Matchweek 31)","Dijon","4-3-3",1,0.6,"Kwon Chang-hoon · 73&rsquor; Cédric Yamberé · 90+2&rsquor;","2","1","Marseille","4-2-3-1",3,3.4,"Valère Germain · 36&rsquor; Lucas Ocampos · 88&rsquor; Dimitri Payet (P) · 90+5&rsquor;","3","0","https://fbref.com/en/matches/29d23410/Dijon-Marseille-March-31-2018-Ligue-1","Dijon","Home",NA,989,1,1,0,0,12,2,2,1,487,22,9,6,0.6,0.6,0.5,24,2,271,389,69.7,35,188,8,16,8
"Ligue 1","2018-03-31","Ligue 1 (Matchweek 31)","Dijon","4-3-3",1,0.6,"Kwon Chang-hoon · 73&rsquor; Cédric Yamberé · 90+2&rsquor;","2","1","Marseille","4-2-3-1",3,3.4,"Valère Germain · 36&rsquor; Lucas Ocampos · 88&rsquor; Dimitri Payet (P) · 90+5&rsquor;","3","0","https://fbref.com/en/matches/29d23410/Dijon-Marseille-March-31-2018-Ligue-1","Marseille","Away",NA,990,3,2,1,2,9,3,3,0,615,18,12,19,3.4,1.9,1.9,20,5,386,487,79.3,35,384,26,27,20
"Ligue 1","2017-10-29","Ligue 1 (Matchweek 11)","Lille","4-2-3-1",0,1,"","2","0","Marseille","4-2-3-1",1,0.8,"Morgan Sanson · 5&rsquor;","3","0","https://fbref.com/en/matches/365cd23f/Lille-Marseille-October-29-2017-Ligue-1","Lille","Home",NA,990,0,0,0,0,18,7,2,0,640,17,9,14,1,1,0.8,34,0,398,507,78.5,54,351,18,27,20
"Ligue 1","2017-10-29","Ligue 1 (Matchweek 11)","Lille","4-2-3-1",0,1,"","2","0","Marseille","4-2-3-1",1,0.8,"Morgan Sanson · 5&rsquor;","3","0","https://fbref.com/en/matches/365cd23f/Lille-Marseille-October-29-2017-Ligue-1","Marseille","Away",NA,990,1,1,0,0,10,2,3,0,436,26,12,13,0.8,0.8,0.6,15,2,189,298,63.4,21,226,17,16,10
"Ligue 1","2017-09-15","Ligue 1 (Matchweek 6)","Toulouse","4-4-2",0,1.2,"","3","0","Bordeaux","4-3-3",1,0.8,"Malcom · 69&rsquor;","1","0","https://fbref.com/en/matches/5f8084ce/Toulouse-Bordeaux-September-15-2017-Ligue-1","Toulouse","Home",NA,990,0,0,0,0,15,5,3,0,557,15,18,9,1.2,1.2,1,28,0,340,453,75.1,40,369,21,17,10
"Ligue 1","2017-09-15","Ligue 1 (Matchweek 6)","Toulouse","4-4-2",0,1.2,"","3","0","Bordeaux","4-3-3",1,0.8,"Malcom · 69&rsquor;","1","0","https://fbref.com/en/matches/5f8084ce/Toulouse-Bordeaux-September-15-2017-Ligue-1","Bordeaux","Away",NA,990,1,1,0,0,14,4,1,0,643,18,14,8,0.8,0.8,0.7,25,2,421,545,77.2,43,406,23,20,15
"Ligue 1","2018-02-17","Ligue 1 (Matchweek 26)","Angers","4-1-4-1",0,2,"","1","0","Saint-Étienne","4-2-3-1",1,0.6,"Robert Berić · 79&rsquor;","2","0","https://fbref.com/en/matches/d32552f0/Angers-Saint-Etienne-February-17-2018-Ligue-1","Angers","Home",NA,990,0,0,0,0,19,4,1,0,521,16,14,18,2.1,2.1,1.8,33,0,262,393,66.7,31,273,16,17,12
"Ligue 1","2018-02-17","Ligue 1 (Matchweek 26)","Angers","4-1-4-1",0,2,"","1","0","Saint-Étienne","4-2-3-1",1,0.6,"Robert Berić · 79&rsquor;","2","0","https://fbref.com/en/matches/d32552f0/Angers-Saint-Etienne-February-17-2018-Ligue-1","Saint-Étienne","Away",NA,990,1,0,0,0,10,3,2,0,746,20,15,12,0.6,0.6,0.5,16,1,485,599,81,43,339,12,17,12
"Ligue 1","2018-02-24","Ligue 1 (Matchweek 27)","Rennes","4-2-3-1",2,1.7,"Wahbi Khazri (P) · 47&rsquor; Sanjin Prcić · 72&rsquor;","3","0","Troyes","4-1-4-1",0,0.4,"Charles Traore · 90+5&rsquor;","1","1","https://fbref.com/en/matches/f52f0b22/Rennes-Troyes-February-24-2018-Ligue-1","Rennes","Home",NA,990,2,0,1,1,10,5,3,0,727,26,13,10,1.7,0.9,0.8,20,2,506,607,83.4,51,366,17,17,10
