League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Game_URL,Team,Home_Away,Player,Player_Href,Player_Num,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG_Expected,npxG_Expected,xAG_Expected,SCA_SCA,GCA_SCA,Cmp_Passes,Att_Passes,Cmp_percent_Passes,PrgP_Passes,Carries_Carries,PrgC_Carries,Att_Take_Ons,Succ_Take_Ons
Ligue 1,8/11/2023,Ligue 1 (Matchweek 1),Nice,4/3/2003,1,1.2,Gaëtan Laborde · 18&rsquor;,3,0,Lille,4-2-3-1,1,1.3,Bafodé Diakité · 90+4&rsquor;,2,0,https://fbref.com/en/matches/ff59d311/Nice-Lille-August-11-2023-Ligue-1,Nice,Home,Terem Moffi,/en/players/065dc209/Terem-Moffi,9,NGA,FW,24-078,80,0,1,0,0,1,0,0,0,24,0,0,0,0.5,0.5,0.4,2,1,11,15,73.3,2,19,1,4,1
Ligue 1,8/11/2023,Ligue 1 (Matchweek 1),Nice,4/3/2003,1,1.2,Gaëtan Laborde · 18&rsquor;,3,0,Lille,4-2-3-1,1,1.3,Bafodé Diakité · 90+4&rsquor;,2,0,https://fbref.com/en/matches/ff59d311/Nice-Lille-August-11-2023-Ligue-1,Nice,Home,Hicham Boudaoui,/en/players/f9d5908e/Hicham-Boudaoui,28,ALG,FW,23-322,10,0,0,0,0,1,1,0,0,12,0,0,0,0,0,0,1,0,8,10,80,1,9,1,0,0
Ligue 1,8/11/2023,Ligue 1 (Matchweek 1),Nice,4/3/2003,1,1.2,Gaëtan Laborde · 18&rsquor;,3,0,Lille,4-2-3-1,1,1.3,Bafodé Diakité · 90+4&rsquor;,2,0,https://fbref.com/en/matches/ff59d311/Nice-Lille-August-11-2023-Ligue-1,Nice,Home,Jeremie Boga,/en/players/fe012aca/Jeremie-Boga,7,CIV,LW,26-220,56,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,2,0,13,15,86.7,0,19,2,2,2
Ligue 1,8/11/2023,Ligue 1 (Matchweek 1),Nice,4/3/2003,1,1.2,Gaëtan Laborde · 18&rsquor;,3,0,Lille,4-2-3-1,1,1.3,Bafodé Diakité · 90+4&rsquor;,2,0,https://fbref.com/en/matches/ff59d311/Nice-Lille-August-11-2023-Ligue-1,Nice,Home,Sofiane Diop,/en/players/19053e31/Sofiane-Diop,10,FRA,LW,23-063,34,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,1,0,10,13,76.9,0,15,1,2,1
Ligue 1,8/11/2023,Ligue 1 (Matchweek 1),Nice,4/3/2003,1,1.2,Gaëtan Laborde · 18&rsquor;,3,0,Lille,4-2-3-1,1,1.3,Bafodé Diakité · 90+4&rsquor;,2,0,https://fbref.com/en/matches/ff59d311/Nice-Lille-August-11-2023-Ligue-1,Nice,Home,Gaëtan Laborde,/en/players/7cdda3bf/Gaetan-Laborde,24,FRA,RW,29-100,57,1,0,0,0,2,2,1,0,21,0,0,0,0.5,0.5,0,1,0,9,16,56.3,1,18,4,5,3
Ligue 1,8/11/2023,Ligue 1 (Matchweek 1),Nice,4/3/2003,1,1.2,Gaëtan Laborde · 18&rsquor;,3,0,Lille,4-2-3-1,1,1.3,Bafodé Diakité · 90+4&rsquor;,2,0,https://fbref.com/en/matches/ff59d311/Nice-Lille-August-11-2023-Ligue-1,Nice,Home,Evann Guessand,/en/players/b73f17f8/Evann-Guessand,29,FRA,RW,22-041,33,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,6,9,66.7,2,10,3,1,1
Ligue 1,8/11/2023,Ligue 1 (Matchweek 1),Nice,4/3/2003,1,1.2,Gaëtan Laborde · 18&rsquor;,3,0,Lille,4-2-3-1,1,1.3,Bafodé Diakité · 90+4&rsquor;,2,0,https://fbref.com/en/matches/ff59d311/Nice-Lille-August-11-2023-Ligue-1,Nice,Home,Khéphren Thuram,/en/players/7d9397f8/Khephren-Thuram,19,FRA,LM,22-138,56,0,0,0,0,0,0,1,0,29,4,1,1,0,0,0.6,4,1,15,19,78.9,2,20,3,6,3
Ligue 1,8/11/2023,Ligue 1 (Matchweek 1),Nice,4/3/2003,1,1.2,Gaëtan Laborde · 18&rsquor;,3,0,Lille,4-2-3-1,1,1.3,Bafodé Diakité · 90+4&rsquor;,2,0,https://fbref.com/en/matches/ff59d311/Nice-Lille-August-11-2023-Ligue-1,Nice,Home,Pablo Rosario,/en/players/1a6b7ea4/Pablo-Rosario,8,NED,LM,26-216,34,0,0,0,0,1,0,0,0,19,1,0,0,0,0,0,0,0,11,15,73.3,1,14,0,0,0
Ligue 1,8/11/2023,Ligue 1 (Matchweek 1),Nice,4/3/2003,1,1.2,Gaëtan Laborde · 18&rsquor;,3,0,Lille,4-2-3-1,1,1.3,Bafodé Diakité · 90+4&rsquor;,2,0,https://fbref.com/en/matches/ff59d311/Nice-Lille-August-11-2023-Ligue-1,Nice,Home,Youssouf Ndayishimiye,/en/players/65c55288/Youssouf-Ndayishimiye,55,BDI,CM,24-288,90,0,0,0,0,0,0,0,0,37,1,1,1,0,0,0,0,0,26,30,86.7,1,27,0,0,0
Ligue 1,8/11/2023,Ligue 1 (Matchweek 1),Nice,4/3/2003,1,1.2,Gaëtan Laborde · 18&rsquor;,3,0,Lille,4-2-3-1,1,1.3,Bafodé Diakité · 90+4&rsquor;,2,0,https://fbref.com/en/matches/ff59d311/Nice-Lille-August-11-2023-Ligue-1,Nice,Home,Morgan Sanson,/en/players/6e7f1353/Morgan-Sanson,11,FRA,RM,28-358,90,0,0,0,0,2,0,0,0,36,0,2,0,0.1,0.1,0,2,0,22,26,84.6,3,31,4,5,4
