League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Game_URL,Team,Home_Away,Player,Player_Href,Player_Num,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG_Expected,npxG_Expected,xAG_Expected,SCA_SCA,GCA_SCA,Cmp_Passes,Att_Passes,Cmp_percent_Passes,PrgP_Passes,Carries_Carries,PrgC_Carries,Att_Take_Ons,Succ_Take_Ons
Ligue 1,8/10/2018,Ligue 1 (Matchweek 1),Marseille,4-2-3-1,4,3.2,Dimitri Payet (P) · 45&rsquor; Dimitri Payet · 62&rsquor; Valère Germain · 89&rsquor; Florian Thauvin · 90+2&rsquor;,1,0,Toulouse,4-2-3-1,0,0.3,,3,0,https://fbref.com/en/matches/8818bccb/Marseille-Toulouse-August-10-2018-Ligue-1,Marseille,Home,Valère Germain,/en/players/ea0ff634/Valere-Germain,28,FRA,FW,28-115,90,1,0,0,0,6,2,0,0,34,2,0,0,0.8,0.8,0,4,1,15,21,71.4,0,19,1,1,1
Ligue 1,8/10/2018,Ligue 1 (Matchweek 1),Marseille,4-2-3-1,4,3.2,Dimitri Payet (P) · 45&rsquor; Dimitri Payet · 62&rsquor; Valère Germain · 89&rsquor; Florian Thauvin · 90+2&rsquor;,1,0,Toulouse,4-2-3-1,0,0.3,,3,0,https://fbref.com/en/matches/8818bccb/Marseille-Toulouse-August-10-2018-Ligue-1,Marseille,Home,Lucas Ocampos,/en/players/a08b974a/Lucas-Ocampos,5,ARG,LW,24-030,90,0,0,0,0,4,1,0,0,45,4,0,2,0.2,0.2,0.1,5,0,24,28,85.7,0,32,6,2,0
Ligue 1,8/10/2018,Ligue 1 (Matchweek 1),Marseille,4-2-3-1,4,3.2,Dimitri Payet (P) · 45&rsquor; Dimitri Payet · 62&rsquor; Valère Germain · 89&rsquor; Florian Thauvin · 90+2&rsquor;,1,0,Toulouse,4-2-3-1,0,0.3,,3,0,https://fbref.com/en/matches/8818bccb/Marseille-Toulouse-August-10-2018-Ligue-1,Marseille,Home,Clinton N'Jie,/en/players/77f278a0/Clinton-NJie,14,CMR,RW,24-360,55,0,0,0,0,1,1,0,0,19,2,1,0,0,0,0.2,2,0,9,10,90,0,16,2,1,0
Ligue 1,8/10/2018,Ligue 1 (Matchweek 1),Marseille,4-2-3-1,4,3.2,Dimitri Payet (P) · 45&rsquor; Dimitri Payet · 62&rsquor; Valère Germain · 89&rsquor; Florian Thauvin · 90+2&rsquor;,1,0,Toulouse,4-2-3-1,0,0.3,,3,0,https://fbref.com/en/matches/8818bccb/Marseille-Toulouse-August-10-2018-Ligue-1,Marseille,Home,Bouna Sarr,/en/players/1a4b9094/Bouna-Sarr,17,SEN,RW,26-191,35,0,0,0,0,1,1,0,0,31,0,0,1,0.1,0.1,0.3,5,1,20,24,83.3,2,23,5,2,1
Ligue 1,8/10/2018,Ligue 1 (Matchweek 1),Marseille,4-2-3-1,4,3.2,Dimitri Payet (P) · 45&rsquor; Dimitri Payet · 62&rsquor; Valère Germain · 89&rsquor; Florian Thauvin · 90+2&rsquor;,1,0,Toulouse,4-2-3-1,0,0.3,,3,0,https://fbref.com/en/matches/8818bccb/Marseille-Toulouse-August-10-2018-Ligue-1,Marseille,Home,Dimitri Payet,/en/players/58ae47b2/Dimitri-Payet,10,FRA,AM,31-134,82,2,0,1,1,5,2,0,0,63,1,0,0,1.5,0.8,0.3,8,0,36,56,64.3,4,39,2,1,1
Ligue 1,8/10/2018,Ligue 1 (Matchweek 1),Marseille,4-2-3-1,4,3.2,Dimitri Payet (P) · 45&rsquor; Dimitri Payet · 62&rsquor; Valère Germain · 89&rsquor; Florian Thauvin · 90+2&rsquor;,1,0,Toulouse,4-2-3-1,0,0.3,,3,0,https://fbref.com/en/matches/8818bccb/Marseille-Toulouse-August-10-2018-Ligue-1,Marseille,Home,Florian Thauvin,/en/players/2b9fdeea/Florian-Thauvin,26,FRA,AM,25-196,8,1,0,0,0,1,1,0,0,5,0,0,0,0.5,0.5,0,0,0,3,4,75,0,5,1,0,0
Ligue 1,8/10/2018,Ligue 1 (Matchweek 1),Marseille,4-2-3-1,4,3.2,Dimitri Payet (P) · 45&rsquor; Dimitri Payet · 62&rsquor; Valère Germain · 89&rsquor; Florian Thauvin · 90+2&rsquor;,1,0,Toulouse,4-2-3-1,0,0.3,,3,0,https://fbref.com/en/matches/8818bccb/Marseille-Toulouse-August-10-2018-Ligue-1,Marseille,Home,Morgan Sanson,/en/players/6e7f1353/Morgan-Sanson,8,FRA,DM,23-357,90,0,1,0,0,1,1,0,0,63,5,2,1,0,0,0.3,4,2,43,54,79.6,6,38,1,0,0
Ligue 1,8/10/2018,Ligue 1 (Matchweek 1),Marseille,4-2-3-1,4,3.2,Dimitri Payet (P) · 45&rsquor; Dimitri Payet · 62&rsquor; Valère Germain · 89&rsquor; Florian Thauvin · 90+2&rsquor;,1,0,Toulouse,4-2-3-1,0,0.3,,3,0,https://fbref.com/en/matches/8818bccb/Marseille-Toulouse-August-10-2018-Ligue-1,Marseille,Home,Maxime Lopez,/en/players/20094685/Maxime-Lopez,27,FRA,DM,20-249,76,0,0,0,0,1,0,0,0,70,2,0,1,0,0,0,2,0,55,62,88.7,2,55,1,1,0
Ligue 1,8/10/2018,Ligue 1 (Matchweek 1),Marseille,4-2-3-1,4,3.2,Dimitri Payet (P) · 45&rsquor; Dimitri Payet · 62&rsquor; Valère Germain · 89&rsquor; Florian Thauvin · 90+2&rsquor;,1,0,Toulouse,4-2-3-1,0,0.3,,3,0,https://fbref.com/en/matches/8818bccb/Marseille-Toulouse-August-10-2018-Ligue-1,Marseille,Home,Grégory Sertic,/en/players/c4527123/Gregory-Sertic,22,FRA,DM,29-005,14,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,15,17,88.2,0,15,0,0,0
Ligue 1,8/10/2018,Ligue 1 (Matchweek 1),Marseille,4-2-3-1,4,3.2,Dimitri Payet (P) · 45&rsquor; Dimitri Payet · 62&rsquor; Valère Germain · 89&rsquor; Florian Thauvin · 90+2&rsquor;,1,0,Toulouse,4-2-3-1,0,0.3,,3,0,https://fbref.com/en/matches/8818bccb/Marseille-Toulouse-August-10-2018-Ligue-1,Marseille,Home,Jordan Amavi,/en/players/22721b88/Jordan-Amavi,18,FRA,LB,24-154,90,0,1,0,0,2,0,1,0,69,2,1,0,0,0,0.6,3,1,42,55,76.4,3,41,10,3,2
