League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Game_URL,Team,Home_Away,Player,Player_Href,Player_Num,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG_Expected,npxG_Expected,xAG_Expected,SCA_SCA,GCA_SCA,Cmp_Passes,Att_Passes,Cmp_percent_Passes,PrgP_Passes,Carries_Carries,PrgC_Carries,Att_Take_Ons,Succ_Take_Ons
La Liga,8/16/2019,La Liga (Matchweek 1),Athletic Club,4-2-3-1,1,0.5,Aritz Aduriz · 89&rsquor;,1,0,Barcelona,4/3/2003,0,0.9,,1,0,https://fbref.com/en/matches/5dc61284/Athletic-Club-Barcelona-August-16-2019-La-Liga,Athletic Club,Home,Yeray Álvarez,/en/players/3ecc11d8/Yeray-Alvarez,5,ESP,CB,24-204,90,0,0,0,0,1,0,0,0,29,1,1,2,0.1,0.1,0,1,0,15,22,68.2,1,17,0,0,0
La Liga,8/16/2019,La Liga (Matchweek 1),Athletic Club,4-2-3-1,1,0.5,Aritz Aduriz · 89&rsquor;,1,0,Barcelona,4/3/2003,0,0.9,,1,0,https://fbref.com/en/matches/5dc61284/Athletic-Club-Barcelona-August-16-2019-La-Liga,Athletic Club,Home,Unai Núñez,/en/players/be170419/Unai-Nunez,3,ESP,CB,22-198,90,0,0,0,0,0,0,1,0,35,1,0,3,0,0,0,0,0,21,25,84,2,15,0,2,1
La Liga,8/16/2019,La Liga (Matchweek 1),Athletic Club,4-2-3-1,1,0.5,Aritz Aduriz · 89&rsquor;,1,0,Barcelona,4/3/2003,0,0.9,,1,0,https://fbref.com/en/matches/5dc61284/Athletic-Club-Barcelona-August-16-2019-La-Liga,Athletic Club,Home,Ander Capa,/en/players/37f1cf47/Ander-Capa,21,ESP,RB,27-189,90,0,1,0,0,0,0,0,0,53,0,1,3,0,0,0.1,3,1,28,42,66.7,2,27,6,3,0
La Liga,8/16/2019,La Liga (Matchweek 1),Athletic Club,4-2-3-1,1,0.5,Aritz Aduriz · 89&rsquor;,1,0,Barcelona,4/3/2003,0,0.9,,1,0,https://fbref.com/en/matches/5dc61284/Athletic-Club-Barcelona-August-16-2019-La-Liga,Athletic Club,Home,Unai Simón,/en/players/5dcf3e90/Unai-Simon,1,ESP,GK,22-066,90,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,1,0,15,24,62.5,0,6,0,0,0
La Liga,8/16/2019,La Liga (Matchweek 1),Athletic Club,4-2-3-1,1,0.5,Aritz Aduriz · 89&rsquor;,1,0,Barcelona,4/3/2003,0,0.9,,1,0,https://fbref.com/en/matches/5dc61284/Athletic-Club-Barcelona-August-16-2019-La-Liga,Barcelona,Away,Luis Suárez,/en/players/a6154613/Luis-Suarez,9,URU,FW,32-204,36,0,0,0,0,1,0,0,0,15,0,0,0,0.3,0.3,0,0,0,7,14,50,0,6,1,0,0
La Liga,8/16/2019,La Liga (Matchweek 1),Athletic Club,4-2-3-1,1,0.5,Aritz Aduriz · 89&rsquor;,1,0,Barcelona,4/3/2003,0,0.9,,1,0,https://fbref.com/en/matches/5dc61284/Athletic-Club-Barcelona-August-16-2019-La-Liga,Barcelona,Away,Rafinha,/en/players/0c2ac3cb/Rafinha,12,BRA,"RW,LM",26-185,54,0,0,0,0,4,1,0,0,61,1,0,0,0.2,0.2,0.2,7,0,47,51,92.2,2,45,3,4,2
La Liga,8/16/2019,La Liga (Matchweek 1),Athletic Club,4-2-3-1,1,0.5,Aritz Aduriz · 89&rsquor;,1,0,Barcelona,4/3/2003,0,0.9,,1,0,https://fbref.com/en/matches/5dc61284/Athletic-Club-Barcelona-August-16-2019-La-Liga,Barcelona,Away,Antoine Griezmann,/en/players/df69b544/Antoine-Griezmann,17,FRA,"FW,LW",28-148,90,0,0,0,0,3,0,0,0,32,2,0,1,0.2,0.2,0.1,0,0,14,21,66.7,1,15,0,2,1
La Liga,8/16/2019,La Liga (Matchweek 1),Athletic Club,4-2-3-1,1,0.5,Aritz Aduriz · 89&rsquor;,1,0,Barcelona,4/3/2003,0,0.9,,1,0,https://fbref.com/en/matches/5dc61284/Athletic-Club-Barcelona-August-16-2019-La-Liga,Barcelona,Away,Ousmane Dembélé,/en/players/b19db005/Ousmane-Dembele,11,FRA,"LW,RW",22-093,90,0,0,0,0,0,0,0,0,68,0,0,1,0,0,0.1,4,0,44,62,71,7,43,4,2,1
La Liga,8/16/2019,La Liga (Matchweek 1),Athletic Club,4-2-3-1,1,0.5,Aritz Aduriz · 89&rsquor;,1,0,Barcelona,4/3/2003,0,0.9,,1,0,https://fbref.com/en/matches/5dc61284/Athletic-Club-Barcelona-August-16-2019-La-Liga,Barcelona,Away,Carles Aleñá,/en/players/6c811eb7/Carles-Alena,19,ESP,LM,21-223,45,0,0,0,0,0,0,0,0,36,0,0,1,0,0,0,0,0,28,33,84.8,5,30,0,0,0
La Liga,8/16/2019,La Liga (Matchweek 1),Athletic Club,4-2-3-1,1,0.5,Aritz Aduriz · 89&rsquor;,1,0,Barcelona,4/3/2003,0,0.9,,1,0,https://fbref.com/en/matches/5dc61284/Athletic-Club-Barcelona-August-16-2019-La-Liga,Barcelona,Away,Ivan Rakitić,/en/players/89f951b5/Ivan-Rakitic,4,CRO,RM,31-159,45,0,0,0,0,2,0,0,0,58,0,0,0,0.1,0.1,0,0,0,48,55,87.3,6,40,0,0,0
La Liga,8/16/2019,La Liga (Matchweek 1),Athletic Club,4-2-3-1,1,0.5,Aritz Aduriz · 89&rsquor;,1,0,Barcelona,4/3/2003,0,0.9,,1,0,https://fbref.com/en/matches/5dc61284/Athletic-Club-Barcelona-August-16-2019-La-Liga,Barcelona,Away,Frenkie de Jong,/en/players/1bacc518/Frenkie-de-Jong,21,NED,CM,22-096,90,0,0,0,0,0,0,0,0,70,1,2,0,0,0,0,1,0,62,66,93.9,2,50,2,1,1
La Liga,8/16/2019,La Liga (Matchweek 1),Athletic Club,4-2-3-1,1,0.5,Aritz Aduriz · 89&rsquor;,1,0,Barcelona,4/3/2003,0,0.9,,1,0,https://fbref.com/en/matches/5dc61284/Athletic-Club-Barcelona-August-16-2019-La-Liga,Barcelona,Away,Sergi Roberto,/en/players/335fa267/Sergi-Roberto,20,ESP,"RM,LM",27-190,75,0,0,0,0,0,0,0,0,52,1,1,0,0,0,0,3,0,37,45,82.2,0,35,0,1,0
La Liga,8/16/2019,La Liga (Matchweek 1),Athletic Club,4-2-3-1,1,0.5,Aritz Aduriz · 89&rsquor;,1,0,Barcelona,4/3/2003,0,0.9,,1,0,https://fbref.com/en/matches/5dc61284/Athletic-Club-Barcelona-August-16-2019-La-Liga,Barcelona,Away,Carles Pérez,/en/players/a8f21b9f/Carles-Perez,27,ESP,RW,21-181,15,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,7,85.7,0,6,0,0,0
La Liga,8/16/2019,La Liga (Matchweek 1),Athletic Club,4-2-3-1,1,0.5,Aritz Aduriz · 89&rsquor;,1,0,Barcelona,4/3/2003,0,0.9,,1,0,https://fbref.com/en/matches/5dc61284/Athletic-Club-Barcelona-August-16-2019-La-Liga,Barcelona,Away,Jordi Alba,/en/players/4601e194/Jordi-Alba,18,ESP,LB,30-148,90,0,0,0,0,0,0,0,0,99,0,1,0,0,0,0.1,3,0,79,94,84,9,52,2,2,2
La Liga,8/16/2019,La Liga (Matchweek 1),Athletic Club,4-2-3-1,1,0.5,Aritz Aduriz · 89&rsquor;,1,0,Barcelona,4/3/2003,0,0.9,,1,0,https://fbref.com/en/matches/5dc61284/Athletic-Club-Barcelona-August-16-2019-La-Liga,Barcelona,Away,Clément Lenglet,/en/players/4f28a6ff/Clement-Lenglet,15,FRA,CB,24-060,90,0,0,0,0,1,1,0,0,84,1,0,1,0.1,0.1,0,0,0,67,79,84.8,4,54,0,0,0
La Liga,8/16/2019,La Liga (Matchweek 1),Athletic Club,4-2-3-1,1,0.5,Aritz Aduriz · 89&rsquor;,1,0,Barcelona,4/3/2003,0,0.9,,1,0,https://fbref.com/en/matches/5dc61284/Athletic-Club-Barcelona-August-16-2019-La-Liga,Barcelona,Away,Gerard Piqué,/en/players/adfc9123/Gerard-Pique,3,ESP,CB,32-195,90,0,0,0,0,0,0,1,0,78,0,0,0,0,0,0,0,0,62,72,86.1,7,56,2,0,0
La Liga,8/16/2019,La Liga (Matchweek 1),Athletic Club,4-2-3-1,1,0.5,Aritz Aduriz · 89&rsquor;,1,0,Barcelona,4/3/2003,0,0.9,,1,0,https://fbref.com/en/matches/5dc61284/Athletic-Club-Barcelona-August-16-2019-La-Liga,Barcelona,Away,Nélson Semedo,/en/players/d04b94db/Nelson-Semedo,2,POR,RB,25-273,90,0,0,0,0,0,0,0,0,86,2,1,2,0,0,0,1,0,70,80,87.5,4,62,3,3,2
La Liga,8/16/2019,La Liga (Matchweek 1),Athletic Club,4-2-3-1,1,0.5,Aritz Aduriz · 89&rsquor;,1,0,Barcelona,4/3/2003,0,0.9,,1,0,https://fbref.com/en/matches/5dc61284/Athletic-Club-Barcelona-August-16-2019-La-Liga,Barcelona,Away,Marc-André ter Stegen,/en/players/6f51e382/Marc-Andre-ter-Stegen,1,GER,GK,27-108,90,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,33,38,86.8,0,21,0,0,0
La Liga,8/17/2019,La Liga (Matchweek 1),Celta Vigo,4-2-2-2,1,1.6,Losada · 90+1&rsquor;,5,0,Real Madrid,4/3/2003,3,2.1,Karim Benzema · 12&rsquor; Luka Modrić · 56&rsquor; Toni Kroos · 61&rsquor; Lucas Vázquez · 80&rsquor;,2,1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,Celta Vigo,Home,Iago Aspas,/en/players/7dcf86f6/Iago-Aspas,10,ESP,FW,32-016,90,0,0,0,0,3,1,1,0,31,0,0,0,0.3,0.3,0,0,0,18,23,78.3,1,24,0,3,2
La Liga,8/17/2019,La Liga (Matchweek 1),Celta Vigo,4-2-2-2,1,1.6,Losada · 90+1&rsquor;,5,0,Real Madrid,4/3/2003,3,2.1,Karim Benzema · 12&rsquor; Luka Modrić · 56&rsquor; Toni Kroos · 61&rsquor; Lucas Vázquez · 80&rsquor;,2,1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,Celta Vigo,Home,Gabriel Fernández,/en/players/36c5f77b/Gabriel-Fernandez,19,URU,FW,25-096,87,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,6,6,100,0,8,0,0,0
La Liga,8/17/2019,La Liga (Matchweek 1),Celta Vigo,4-2-2-2,1,1.6,Losada · 90+1&rsquor;,5,0,Real Madrid,4/3/2003,3,2.1,Karim Benzema · 12&rsquor; Luka Modrić · 56&rsquor; Toni Kroos · 61&rsquor; Lucas Vázquez · 80&rsquor;,2,1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,Celta Vigo,Home,Losada,/en/players/41521385/Losada,36,ESP,FW,18-016,3,1,0,0,0,1,1,0,0,4,0,0,0,0.3,0.3,0,0,0,2,3,66.7,0,3,1,0,0
La Liga,8/17/2019,La Liga (Matchweek 1),Celta Vigo,4-2-2-2,1,1.6,Losada · 90+1&rsquor;,5,0,Real Madrid,4/3/2003,3,2.1,Karim Benzema · 12&rsquor; Luka Modrić · 56&rsquor; Toni Kroos · 61&rsquor; Lucas Vázquez · 80&rsquor;,2,1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,Celta Vigo,Home,Denis Suárez,/en/players/12c50af5/Denis-Suarez,6,ESP,"AM,DM",25-223,90,0,0,0,0,0,0,0,0,81,2,0,2,0,0,0.7,4,0,57,67,85.1,11,66,9,9,5
La Liga,8/17/2019,La Liga (Matchweek 1),Celta Vigo,4-2-2-2,1,1.6,Losada · 90+1&rsquor;,5,0,Real Madrid,4/3/2003,3,2.1,Karim Benzema · 12&rsquor; Luka Modrić · 56&rsquor; Toni Kroos · 61&rsquor; Lucas Vázquez · 80&rsquor;,2,1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,Celta Vigo,Home,Brais Méndez,/en/players/c9e39d91/Brais-Mendez,23,ESP,AM,22-222,90,0,0,0,0,1,0,0,0,68,2,0,2,0.6,0.6,0.1,1,0,37,51,72.5,2,39,1,5,3
La Liga,8/17/2019,La Liga (Matchweek 1),Celta Vigo,4-2-2-2,1,1.6,Losada · 90+1&rsquor;,5,0,Real Madrid,4/3/2003,3,2.1,Karim Benzema · 12&rsquor; Luka Modrić · 56&rsquor; Toni Kroos · 61&rsquor; Lucas Vázquez · 80&rsquor;,2,1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,Celta Vigo,Home,Fran Beltrán,/en/players/ed5c5fa3/Fran-Beltran,8,ESP,DM,20-195,82,0,0,0,0,0,0,0,0,78,4,0,0,0,0,0,1,0,70,74,94.6,2,64,0,2,2
La Liga,8/17/2019,La Liga (Matchweek 1),Celta Vigo,4-2-2-2,1,1.6,Losada · 90+1&rsquor;,5,0,Real Madrid,4/3/2003,3,2.1,Karim Benzema · 12&rsquor; Luka Modrić · 56&rsquor; Toni Kroos · 61&rsquor; Lucas Vázquez · 80&rsquor;,2,1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,Celta Vigo,Home,Pape Cheikh Diop,/en/players/873ce3a2/Pape-Cheikh-Diop,24,SEN,DM,22-009,8,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0.3,2,2,8,8,100,1,7,1,1,1
La Liga,8/17/2019,La Liga (Matchweek 1),Celta Vigo,4-2-2-2,1,1.6,Losada · 90+1&rsquor;,5,0,Real Madrid,4/3/2003,3,2.1,Karim Benzema · 12&rsquor; Luka Modrić · 56&rsquor; Toni Kroos · 61&rsquor; Lucas Vázquez · 80&rsquor;,2,1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,Celta Vigo,Home,Stanislav Lobotka,/en/players/e1cbb531/Stanislav-Lobotka,14,SVK,DM,24-265,74,0,0,0,0,0,0,0,0,57,1,0,0,0,0,0,0,0,52,55,94.5,7,43,0,0,0
La Liga,8/17/2019,La Liga (Matchweek 1),Celta Vigo,4-2-2-2,1,1.6,Losada · 90+1&rsquor;,5,0,Real Madrid,4/3/2003,3,2.1,Karim Benzema · 12&rsquor; Luka Modrić · 56&rsquor; Toni Kroos · 61&rsquor; Lucas Vázquez · 80&rsquor;,2,1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,Celta Vigo,Home,Pione Sisto,/en/players/fd9c4805/Pione-Sisto,11,DEN,AM,24-194,16,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,10,13,76.9,0,10,1,0,0
La Liga,8/17/2019,La Liga (Matchweek 1),Celta Vigo,4-2-2-2,1,1.6,Losada · 90+1&rsquor;,5,0,Real Madrid,4/3/2003,3,2.1,Karim Benzema · 12&rsquor; Luka Modrić · 56&rsquor; Toni Kroos · 61&rsquor; Lucas Vázquez · 80&rsquor;,2,1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,Celta Vigo,Home,Lucas Olaza,/en/players/4cee5954/Lucas-Olaza,15,URU,LB,25-027,90,0,0,0,0,0,0,0,0,73,1,1,2,0,0,0,2,0,55,69,79.7,4,54,4,0,0
La Liga,8/17/2019,La Liga (Matchweek 1),Celta Vigo,4-2-2-2,1,1.6,Losada · 90+1&rsquor;,5,0,Real Madrid,4/3/2003,3,2.1,Karim Benzema · 12&rsquor; Luka Modrić · 56&rsquor; Toni Kroos · 61&rsquor; Lucas Vázquez · 80&rsquor;,2,1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,Celta Vigo,Home,Néstor Araujo,/en/players/27a013f7/Nestor-Araujo,4,MEX,CB,27-353,90,0,0,0,0,1,1,0,0,66,2,1,1,0.3,0.3,0,0,0,52,58,89.7,1,43,0,0,0
La Liga,8/17/2019,La Liga (Matchweek 1),Celta Vigo,4-2-2-2,1,1.6,Losada · 90+1&rsquor;,5,0,Real Madrid,4/3/2003,3,2.1,Karim Benzema · 12&rsquor; Luka Modrić · 56&rsquor; Toni Kroos · 61&rsquor; Lucas Vázquez · 80&rsquor;,2,1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,Celta Vigo,Home,David Costas,/en/players/545e2f01/David-Costas,3,ESP,CB,24-144,90,0,0,0,0,1,0,1,0,66,1,2,1,0.1,0.1,0,0,0,51,59,86.4,5,51,0,0,0
La Liga,8/17/2019,La Liga (Matchweek 1),Celta Vigo,4-2-2-2,1,1.6,Losada · 90+1&rsquor;,5,0,Real Madrid,4/3/2003,3,2.1,Karim Benzema · 12&rsquor; Luka Modrić · 56&rsquor; Toni Kroos · 61&rsquor; Lucas Vázquez · 80&rsquor;,2,1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,Celta Vigo,Home,Kevin Vázquez,/en/players/ee923664/Kevin-Vazquez,20,ESP,RB,26-147,90,0,0,0,0,0,0,1,0,68,0,2,0,0,0,0,2,0,50,63,79.4,6,36,3,2,1
La Liga,8/17/2019,La Liga (Matchweek 1),Celta Vigo,4-2-2-2,1,1.6,Losada · 90+1&rsquor;,5,0,Real Madrid,4/3/2003,3,2.1,Karim Benzema · 12&rsquor; Luka Modrić · 56&rsquor; Toni Kroos · 61&rsquor; Lucas Vázquez · 80&rsquor;,2,1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,Celta Vigo,Home,Rubén Blanco,/en/players/967f34d3/Ruben-Blanco,13,ESP,GK,24-023,90,0,0,0,0,0,0,1,0,29,0,0,0,0,0,0,1,0,18,24,75,0,8,0,0,0
La Liga,8/17/2019,La Liga (Matchweek 1),Celta Vigo,4-2-2-2,1,1.6,Losada · 90+1&rsquor;,5,0,Real Madrid,4/3/2003,3,2.1,Karim Benzema · 12&rsquor; Luka Modrić · 56&rsquor; Toni Kroos · 61&rsquor; Lucas Vázquez · 80&rsquor;,2,1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,Real Madrid,Away,Karim Benzema,/en/players/70d74ece/Karim-Benzema,9,FRA,FW,31-241,80,1,1,0,0,4,2,0,0,37,1,0,1,1,1,0.4,4,2,20,21,95.2,1,19,2,2,2
La Liga,8/17/2019,La Liga (Matchweek 1),Celta Vigo,4-2-2-2,1,1.6,Losada · 90+1&rsquor;,5,0,Real Madrid,4/3/2003,3,2.1,Karim Benzema · 12&rsquor; Luka Modrić · 56&rsquor; Toni Kroos · 61&rsquor; Lucas Vázquez · 80&rsquor;,2,1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,Real Madrid,Away,Luka Jović,/en/players/4d8cd038/Luka-Jovic,18,SRB,FW,21-237,10,0,0,0,0,1,0,0,0,6,0,0,0,0.1,0.1,0,0,0,3,5,60,0,1,0,0,0
La Liga,8/17/2019,La Liga (Matchweek 1),Celta Vigo,4-2-2-2,1,1.6,Losada · 90+1&rsquor;,5,0,Real Madrid,4/3/2003,3,2.1,Karim Benzema · 12&rsquor; Luka Modrić · 56&rsquor; Toni Kroos · 61&rsquor; Lucas Vázquez · 80&rsquor;,2,1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,Real Madrid,Away,Vinicius Júnior,/en/players/7111d552/Vinicius-Junior,28,BRA,"LW,LM",19-036,68,0,0,0,0,0,0,1,0,22,0,0,1,0,0,0,3,1,16,18,88.9,1,13,3,2,1
La Liga,8/17/2019,La Liga (Matchweek 1),Celta Vigo,4-2-2-2,1,1.6,Losada · 90+1&rsquor;,5,0,Real Madrid,4/3/2003,3,2.1,Karim Benzema · 12&rsquor; Luka Modrić · 56&rsquor; Toni Kroos · 61&rsquor; Lucas Vázquez · 80&rsquor;,2,1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,Real Madrid,Away,Lucas Vázquez,/en/players/fd51b456/Lucas-Vazquez,17,ESP,RM,28-047,22,1,0,0,0,2,1,0,0,21,1,0,1,0.4,0.4,0,1,0,10,15,66.7,1,12,0,0,0
La Liga,8/17/2019,La Liga (Matchweek 1),Celta Vigo,4-2-2-2,1,1.6,Losada · 90+1&rsquor;,5,0,Real Madrid,4/3/2003,3,2.1,Karim Benzema · 12&rsquor; Luka Modrić · 56&rsquor; Toni Kroos · 61&rsquor; Lucas Vázquez · 80&rsquor;,2,1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,Real Madrid,Away,Gareth Bale,/en/players/a58bb1e1/Gareth-Bale,11,WAL,"RW,RM,LM",30-032,74,0,1,0,0,2,2,0,0,38,3,0,1,0.1,0.1,0.8,2,1,19,25,76,2,20,5,1,0
La Liga,8/17/2019,La Liga (Matchweek 1),Celta Vigo,4-2-2-2,1,1.6,Losada · 90+1&rsquor;,5,0,Real Madrid,4/3/2003,3,2.1,Karim Benzema · 12&rsquor; Luka Modrić · 56&rsquor; Toni Kroos · 61&rsquor; Lucas Vázquez · 80&rsquor;,2,1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,Real Madrid,Away,Isco,/en/players/a0b4bb3e/Isco,22,ESP,LM,27-118,16,0,0,0,0,2,1,0,0,22,0,0,0,0.1,0.1,0,3,0,17,18,94.4,2,15,2,1,0
