"Competition_Name","Gender","Country","Season_End_Year","Round","Wk","Day","Date","Time","Home","HomeGoals","Home_xG","Away","AwayGoals","Away_xG","Attendance","Venue","Referee","Notes","MatchURL"
"Fußball-Bundesliga","M","GER",2020,"Regular season","10","Sun",2019-11-03,"15:30","Düsseldorf",2,2,"Köln",0,1.3,51155,"Merkur Spielarena","Sven Jablonski","","https://fbref.com/en/matches/ab399eab/Dusseldorf-Koln-November-3-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","10","Sun",2019-11-03,"18:00","Augsburg",2,1.6,"Schalke 04",3,0.5,30361,"WWK Arena","Patrick Ittrich","","https://fbref.com/en/matches/075476d5/Augsburg-Schalke-04-November-3-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","11","Fri",2019-11-08,"20:30","Köln",1,0.9,"Hoffenheim",2,2.1,49100,"RheinEnergieSTADION","Robert Kampka","","https://fbref.com/en/matches/f25c3751/Koln-Hoffenheim-November-8-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","11","Sat",2019-11-09,"15:30","Mainz 05",2,2.3,"Union Berlin",3,1.1,24349,"Opel Arena","Harm Osmers","","https://fbref.com/en/matches/1e04ad35/Mainz-05-Union-Berlin-November-9-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","11","Sat",2019-11-09,"15:30","Hertha BSC",2,0.6,"RB Leipzig",4,2,48532,"Olympiastadion Berlin","Sören Storks","","https://fbref.com/en/matches/56326253/Hertha-BSC-RB-Leipzig-November-9-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","11","Sat",2019-11-09,"15:30","Paderborn 07",0,1.2,"Augsburg",1,1,13758,"Benteler-Arena","Marco Fritz","","https://fbref.com/en/matches/b3b77b40/Paderborn-07-Augsburg-November-9-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","11","Sat",2019-11-09,"15:30","Schalke 04",3,1.3,"Düsseldorf",3,2.1,61831,"Veltins-Arena","Robert Hartmann","","https://fbref.com/en/matches/d4b15a52/Schalke-04-Dusseldorf-November-9-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","11","Sat",2019-11-09,"18:30","Bayern Munich",4,3.7,"Dortmund",0,0.7,75000,"Allianz Arena","Felix Zwayer","","https://fbref.com/en/matches/10463e71/Der-Klassiker-Bayern-Munich-Dortmund-November-9-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","11","Sun",2019-11-10,"13:30","M'Gladbach",3,1.9,"Werder Bremen",1,1.7,54022,"Stadion im Borussia-Park","Tobias Stieler","","https://fbref.com/en/matches/14ba8600/Monchengladbach-Werder-Bremen-November-10-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","11","Sun",2019-11-10,"15:30","Wolfsburg",0,0.9,"Leverkusen",2,1,24112,"Volkswagen Arena","Manuel Gräfe","","https://fbref.com/en/matches/1eaa5cd9/Wolfsburg-Bayer-Leverkusen-November-10-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","11","Sun",2019-11-10,"18:00","Freiburg",1,0.9,"Eint Frankfurt",0,1.4,24000,"Schwarzwald-Stadion","Felix Brych","","https://fbref.com/en/matches/111515b4/Freiburg-Eintracht-Frankfurt-November-10-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","12","Fri",2019-11-22,"20:30","Dortmund",3,1.8,"Paderborn 07",3,2.1,81365,"Signal Iduna Park","Christian Dingert","","https://fbref.com/en/matches/9e7e8c4e/Dortmund-Paderborn-07-November-22-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","12","Sat",2019-11-23,"15:30","Düsseldorf",0,0.7,"Bayern Munich",4,3.7,53000,"Merkur Spielarena","Frank Willenborg","","https://fbref.com/en/matches/06b90b5f/Dusseldorf-Bayern-Munich-November-23-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","12","Sat",2019-11-23,"15:30","Union Berlin",2,1.8,"M'Gladbach",0,1.2,22012,"Stadion An der Alten Försterei","Felix Brych","","https://fbref.com/en/matches/74986f1a/Union-Berlin-Monchengladbach-November-23-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","12","Sat",2019-11-23,"15:30","Leverkusen",1,4.1,"Freiburg",1,1.1,29032,"BayArena","Deniz Aytekin","","https://fbref.com/en/matches/a5d6158b/Bayer-Leverkusen-Freiburg-November-23-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","12","Sat",2019-11-23,"15:30","Eint Frankfurt",0,0.9,"Wolfsburg",2,1.3,50700,"Deutsche Bank Park","Daniel Siebert","","https://fbref.com/en/matches/c0f9b717/Eintracht-Frankfurt-Wolfsburg-November-23-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","12","Sat",2019-11-23,"15:30","Werder Bremen",1,2,"Schalke 04",2,0.7,42100,"Weserstadion","Benjamin Cortus","","https://fbref.com/en/matches/f3c0e4f6/Werder-Bremen-Schalke-04-November-23-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","12","Sat",2019-11-23,"18:30","RB Leipzig",4,2.3,"Köln",1,0.6,42036,"Red Bull Arena","Robert Schröder","","https://fbref.com/en/matches/b84d9dd5/RB-Leipzig-Koln-November-23-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","12","Sun",2019-11-24,"15:30","Augsburg",4,1.9,"Hertha BSC",0,0.5,29233,"WWK Arena","Sascha Stegemann","","https://fbref.com/en/matches/f2443a6b/Augsburg-Hertha-BSC-November-24-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","12","Sun",2019-11-24,"18:00","Hoffenheim",1,2,"Mainz 05",5,2.5,23129,"PreZero Arena","Bastian Dankert","","https://fbref.com/en/matches/4ec1e85a/Hoffenheim-Mainz-05-November-24-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","13","Fri",2019-11-29,"20:30","Schalke 04",2,1.5,"Union Berlin",1,1.6,61837,"Veltins-Arena","Daniel Schlager","","https://fbref.com/en/matches/2decb093/Schalke-04-Union-Berlin-November-29-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","13","Sat",2019-11-30,"15:30","Hoffenheim",1,2.1,"Düsseldorf",1,0.9,25427,"PreZero Arena","Martin Petersen","","https://fbref.com/en/matches/8edb390e/Hoffenheim-Dusseldorf-November-30-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","13","Sat",2019-11-30,"15:30","Köln",1,1.2,"Augsburg",1,2.1,49200,"RheinEnergieSTADION","Tobias Stieler","","https://fbref.com/en/matches/aea9fb85/Koln-Augsburg-November-30-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","13","Sat",2019-11-30,"15:30","Hertha BSC",1,1,"Dortmund",2,1.2,74667,"Olympiastadion Berlin","Sven Jablonski","","https://fbref.com/en/matches/b71a697d/Hertha-BSC-Dortmund-November-30-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","13","Sat",2019-11-30,"15:30","Paderborn 07",2,1.6,"RB Leipzig",3,1.8,13253,"Benteler-Arena","Bibiana Steinhaus","","https://fbref.com/en/matches/c7d9378f/Paderborn-07-RB-Leipzig-November-30-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","13","Sat",2019-11-30,"18:30","Bayern Munich",1,2.8,"Leverkusen",2,1.3,75000,"Allianz Arena","Guido Winkmann","","https://fbref.com/en/matches/10e7a47e/Bayern-Munich-Bayer-Leverkusen-November-30-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","13","Sun",2019-12-01,"15:30","M'Gladbach",4,5,"Freiburg",2,1.5,51080,"Stadion im Borussia-Park","Felix Zwayer","","https://fbref.com/en/matches/ac77db23/Monchengladbach-Freiburg-December-1-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","13","Sun",2019-12-01,"18:00","Wolfsburg",2,2.2,"Werder Bremen",3,1.3,26012,"Volkswagen Arena","Robert Kampka","","https://fbref.com/en/matches/f1bd4feb/Wolfsburg-Werder-Bremen-December-1-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","13","Mon",2019-12-02,"20:30","Mainz 05",2,1.9,"Eint Frankfurt",1,2,33134,"Opel Arena","Manuel Gräfe","","https://fbref.com/en/matches/9a824879/Mainz-05-Eintracht-Frankfurt-December-2-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","14","Fri",2019-12-06,"20:30","Eint Frankfurt",2,2.2,"Hertha BSC",2,1.3,50000,"Deutsche Bank Park","Christian Dingert","","https://fbref.com/en/matches/d28dfa73/Eintracht-Frankfurt-Hertha-BSC-December-6-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","14","Sat",2019-12-07,"15:30","RB Leipzig",3,3.6,"Hoffenheim",1,1.5,38407,"Red Bull Arena","Deniz Aytekin","","https://fbref.com/en/matches/1239873e/RB-Leipzig-Hoffenheim-December-7-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","14","Sat",2019-12-07,"15:30","Augsburg",2,3.2,"Mainz 05",1,0.5,26950,"WWK Arena","Markus Schmidt","","https://fbref.com/en/matches/605ec55a/Augsburg-Mainz-05-December-7-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","14","Sat",2019-12-07,"15:30","Dortmund",5,3.7,"Düsseldorf",0,0.1,81365,"Signal Iduna Park","Daniel Siebert","","https://fbref.com/en/matches/a8348aba/Dortmund-Dusseldorf-December-7-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","14","Sat",2019-12-07,"15:30","M'Gladbach",2,1.2,"Bayern Munich",1,1.5,54022,"Stadion im Borussia-Park","Marco Fritz","","https://fbref.com/en/matches/c6a46354/Monchengladbach-Bayern-Munich-December-7-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","14","Sat",2019-12-07,"15:30","Freiburg",1,0.5,"Wolfsburg",0,1.6,23800,"Schwarzwald-Stadion","Bastian Dankert","","https://fbref.com/en/matches/dd7db802/Freiburg-Wolfsburg-December-7-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","14","Sat",2019-12-07,"18:30","Leverkusen",2,2.8,"Schalke 04",1,1.1,30210,"BayArena","Harm Osmers","","https://fbref.com/en/matches/444708eb/Bayer-Leverkusen-Schalke-04-December-7-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","14","Sun",2019-12-08,"15:30","Union Berlin",2,1.9,"Köln",0,1.2,22012,"Stadion An der Alten Försterei","Patrick Ittrich","","https://fbref.com/en/matches/2a91f3b9/Union-Berlin-Koln-December-8-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","14","Sun",2019-12-08,"18:00","Werder Bremen",0,1,"Paderborn 07",1,1.4,39870,"Weserstadion","Sascha Stegemann","","https://fbref.com/en/matches/1d70c1c9/Werder-Bremen-Paderborn-07-December-8-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","15","Fri",2019-12-13,"20:30","Hoffenheim",2,2.1,"Augsburg",4,2.4,23309,"PreZero Arena","Bibiana Steinhaus","","https://fbref.com/en/matches/51a85e4b/Hoffenheim-Augsburg-December-13-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","15","Sat",2019-12-14,"15:30","Hertha BSC",1,1,"Freiburg",0,0.9,37343,"Olympiastadion Berlin","Frank Willenborg","","https://fbref.com/en/matches/280b986d/Hertha-BSC-Freiburg-December-14-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","15","Sat",2019-12-14,"15:30","Bayern Munich",6,5.5,"Werder Bremen",1,0.6,75000,"Allianz Arena","Robert Schröder","","https://fbref.com/en/matches/69987990/Bayern-Munich-Werder-Bremen-December-14-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","15","Sat",2019-12-14,"15:30","Paderborn 07",1,1.4,"Union Berlin",1,1.9,14414,"Benteler-Arena","Sven Jablonski","","https://fbref.com/en/matches/7abce04d/Paderborn-07-Union-Berlin-December-14-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","15","Sat",2019-12-14,"15:30","Mainz 05",0,0.3,"Dortmund",4,1.4,33305,"Opel Arena","Benjamin Cortus","","https://fbref.com/en/matches/acb1791e/Mainz-05-Dortmund-December-14-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","15","Sat",2019-12-14,"15:30","Köln",2,1.7,"Leverkusen",0,0.2,49500,"RheinEnergieSTADION","Manuel Gräfe","","https://fbref.com/en/matches/cbcd18f7/Koln-Bayer-Leverkusen-December-14-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","15","Sat",2019-12-14,"18:30","Düsseldorf",0,0.2,"RB Leipzig",3,3.6,35387,"Merkur Spielarena","Robert Hartmann","","https://fbref.com/en/matches/c47e5b1c/Dusseldorf-RB-Leipzig-December-14-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","15","Sun",2019-12-15,"15:30","Wolfsburg",2,1.3,"M'Gladbach",1,0.8,25580,"Volkswagen Arena","Felix Brych","","https://fbref.com/en/matches/ebb5969c/Wolfsburg-Monchengladbach-December-15-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","15","Sun",2019-12-15,"18:00","Schalke 04",1,1,"Eint Frankfurt",0,0.9,60811,"Veltins-Arena","Felix Zwayer","","https://fbref.com/en/matches/1193960b/Schalke-04-Eintracht-Frankfurt-December-15-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","16","Tue",2019-12-17,"18:30","Werder Bremen",0,1,"Mainz 05",5,2,37720,"Weserstadion","Frank Willenborg","","https://fbref.com/en/matches/12ba14c8/Werder-Bremen-Mainz-05-December-17-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","16","Tue",2019-12-17,"20:30","Dortmund",3,1.8,"RB Leipzig",3,2.2,80200,"Signal Iduna Park","Tobias Stieler","","https://fbref.com/en/matches/2438749d/Dortmund-RB-Leipzig-December-17-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","16","Tue",2019-12-17,"20:30","Union Berlin",0,1.5,"Hoffenheim",2,0.8,20350,"Stadion An der Alten Försterei","Sören Storks","","https://fbref.com/en/matches/7ff7a592/Union-Berlin-Hoffenheim-December-17-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","16","Tue",2019-12-17,"20:30","Augsburg",3,1.4,"Düsseldorf",0,0.6,27763,"WWK Arena","Marco Fritz","","https://fbref.com/en/matches/f3252557/Augsburg-Dusseldorf-December-17-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","16","Wed",2019-12-18,"18:30","Leverkusen",0,1,"Hertha BSC",1,1.5,24472,"BayArena","Bastian Dankert","","https://fbref.com/en/matches/352ddf55/Bayer-Leverkusen-Hertha-BSC-December-18-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","16","Wed",2019-12-18,"20:30","Eint Frankfurt",2,1.4,"Köln",4,1.9,50300,"Deutsche Bank Park","Deniz Aytekin","","https://fbref.com/en/matches/19d74301/Eintracht-Frankfurt-Koln-December-18-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","16","Wed",2019-12-18,"20:30","Freiburg",1,2.1,"Bayern Munich",3,4.3,24000,"Schwarzwald-Stadion","Sascha Stegemann","","https://fbref.com/en/matches/81263493/Freiburg-Bayern-Munich-December-18-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","16","Wed",2019-12-18,"20:30","M'Gladbach",2,2.8,"Paderborn 07",0,0.6,44494,"Stadion im Borussia-Park","Robert Kampka","","https://fbref.com/en/matches/966ff925/Monchengladbach-Paderborn-07-December-18-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","16","Wed",2019-12-18,"20:30","Wolfsburg",1,3,"Schalke 04",1,1.6,24651,"Volkswagen Arena","Martin Petersen","","https://fbref.com/en/matches/c26c3529/Wolfsburg-Schalke-04-December-18-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","17","Fri",2019-12-20,"20:30","Hoffenheim",2,1.3,"Dortmund",1,2.2,30150,"PreZero Arena","Felix Zwayer","","https://fbref.com/en/matches/aaa8781b/Hoffenheim-Dortmund-December-20-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","17","Sat",2019-12-21,"15:30","Mainz 05",0,2.4,"Leverkusen",1,1.3,24345,"Opel Arena","Patrick Ittrich","","https://fbref.com/en/matches/3660b79c/Mainz-05-Bayer-Leverkusen-December-21-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","17","Sat",2019-12-21,"15:30","Köln",1,0.8,"Werder Bremen",0,0.3,50000,"RheinEnergieSTADION","Daniel Schlager","","https://fbref.com/en/matches/734b2a25/Koln-Werder-Bremen-December-21-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","17","Sat",2019-12-21,"15:30","RB Leipzig",3,3.8,"Augsburg",1,0.7,40562,"Red Bull Arena","Daniel Siebert","","https://fbref.com/en/matches/7824c0bb/RB-Leipzig-Augsburg-December-21-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","17","Sat",2019-12-21,"15:30","Schalke 04",2,2,"Freiburg",2,3,61867,"Veltins-Arena","Felix Brych","","https://fbref.com/en/matches/f4b963f6/Schalke-04-Freiburg-December-21-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","17","Sat",2019-12-21,"15:30","Bayern Munich",2,1.5,"Wolfsburg",0,0.9,75000,"Allianz Arena","Christian Dingert","","https://fbref.com/en/matches/feb1c91b/Bayern-Munich-Wolfsburg-December-21-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","17","Sat",2019-12-21,"18:30","Hertha BSC",0,0.9,"M'Gladbach",0,1,50208,"Olympiastadion Berlin","Harm Osmers","","https://fbref.com/en/matches/d62b092b/Hertha-BSC-Monchengladbach-December-21-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","17","Sun",2019-12-22,"15:30","Düsseldorf",2,1.3,"Union Berlin",1,2.2,45490,"Merkur Spielarena","Benjamin Cortus","","https://fbref.com/en/matches/ceddaea7/Dusseldorf-Union-Berlin-December-22-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","17","Sun",2019-12-22,"18:00","Paderborn 07",2,1.9,"Eint Frankfurt",1,1.9,15000,"Benteler-Arena","Markus Schmidt","","https://fbref.com/en/matches/8ceef77f/Paderborn-07-Eintracht-Frankfurt-December-22-2019-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","18","Fri",2020-01-17,"20:30","Schalke 04",2,2.1,"M'Gladbach",0,1,62271,"Veltins-Arena","Deniz Aytekin","","https://fbref.com/en/matches/5553f91d/Schalke-04-Monchengladbach-January-17-2020-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","18","Sat",2020-01-18,"15:30","Düsseldorf",0,1.1,"Werder Bremen",1,0.7,46000,"Merkur Spielarena","Felix Brych","","https://fbref.com/en/matches/2b6182b0/Dusseldorf-Werder-Bremen-January-18-2020-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","18","Sat",2020-01-18,"15:30","Augsburg",3,1.8,"Dortmund",5,3.7,30660,"WWK Arena","Manuel Gräfe","","https://fbref.com/en/matches/8d9d204a/Augsburg-Dortmund-January-18-2020-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","18","Sat",2020-01-18,"15:30","Mainz 05",1,1.8,"Freiburg",2,1.7,23138,"Opel Arena","Sven Jablonski","","https://fbref.com/en/matches/a9ab101a/Mainz-05-Freiburg-January-18-2020-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","18","Sat",2020-01-18,"15:30","Hoffenheim",1,1,"Eint Frankfurt",2,2,29610,"PreZero Arena","Sascha Stegemann","","https://fbref.com/en/matches/af5e414b/Hoffenheim-Eintracht-Frankfurt-January-18-2020-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","18","Sat",2020-01-18,"15:30","Köln",3,1.1,"Wolfsburg",1,1.8,49100,"RheinEnergieSTADION","Marco Fritz","","https://fbref.com/en/matches/edab4bc6/Koln-Wolfsburg-January-18-2020-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","18","Sat",2020-01-18,"18:30","RB Leipzig",3,1.7,"Union Berlin",1,0.9,42146,"Red Bull Arena","Bastian Dankert","","https://fbref.com/en/matches/08857495/RB-Leipzig-Union-Berlin-January-18-2020-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","18","Sun",2020-01-19,"15:30","Hertha BSC",0,1,"Bayern Munich",4,3.3,74667,"Olympiastadion Berlin","Tobias Stieler","","https://fbref.com/en/matches/0bf97c74/Hertha-BSC-Bayern-Munich-January-19-2020-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","18","Sun",2020-01-19,"18:00","Paderborn 07",1,1.5,"Leverkusen",4,1.7,14889,"Benteler-Arena","Daniel Siebert","","https://fbref.com/en/matches/07577668/Paderborn-07-Bayer-Leverkusen-January-19-2020-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","19","Fri",2020-01-24,"20:30","Dortmund",5,2.8,"Köln",1,1.1,81365,"Signal Iduna Park","Harm Osmers","","https://fbref.com/en/matches/6839b16f/Dortmund-Koln-January-24-2020-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","19","Sat",2020-01-25,"15:30","Freiburg",0,1.8,"Paderborn 07",2,1.9,23500,"Schwarzwald-Stadion","Christian Dingert","","https://fbref.com/en/matches/004f38b9/Freiburg-Paderborn-07-January-25-2020-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","19","Sat",2020-01-25,"15:30","Wolfsburg",1,1.4,"Hertha BSC",2,1.7,24894,"Volkswagen Arena","Markus Schmidt","","https://fbref.com/en/matches/02419175/Wolfsburg-Hertha-BSC-January-25-2020-Bundesliga"
"Fußball-Bundesliga","M","GER",2020,"Regular season","19","Sat",2020-01-25,"15:30","Eint Frankfurt",2,1.2,"RB Leipzig",0,1.6,50300,"Deutsche Bank Park","Daniel Siebert","","https://fbref.com/en/matches/04a207a9/Eintracht-Frankfurt-RB-Leipzig-January-25-2020-Bundesliga"
