"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player_Href","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2018-02-03","Fußball-Bundesliga (Matchweek 21)","Mainz 05","4-2-3-1",0,1.3,"","0","0","Bayern Munich","4-3-3",2,1.4,"Franck Ribéry · 33&rsquor; James Rodríguez · 44&rsquor;","3","0","https://fbref.com/en/matches/0e9f3237/Mainz-05-Bayern-Munich-February-3-2018-Bundesliga","Mainz 05","Home",NA,990,0,0,0,0,15,4,0,0,511,20,14,20,1.3,1.3,1.3,29,0,276,385,71.7,37,255,12,26,12
"Fußball-Bundesliga","2018-02-03","Fußball-Bundesliga (Matchweek 21)","Mainz 05","4-2-3-1",0,1.3,"","0","0","Bayern Munich","4-3-3",2,1.4,"Franck Ribéry · 33&rsquor; James Rodríguez · 44&rsquor;","3","0","https://fbref.com/en/matches/0e9f3237/Mainz-05-Bayern-Munich-February-3-2018-Bundesliga","Bayern Munich","Away",NA,990,2,1,0,0,13,6,3,0,791,24,12,11,1.4,1.4,1.3,24,4,560,685,81.8,66,476,17,22,8
"Fußball-Bundesliga","2017-09-16","Fußball-Bundesliga (Matchweek 4)","Stuttgart","3-4-3",1,1,"Chadrac Akolo · 42&rsquor;","2","0","Wolfsburg","3-4-1-2",0,0.5,"","3","0","https://fbref.com/en/matches/198facdd/Stuttgart-Wolfsburg-September-16-2017-Bundesliga","Stuttgart","Home",NA,988,1,0,0,0,8,4,2,0,565,23,13,9,1,1,0.6,13,1,368,477,77.1,25,304,18,19,9
"Fußball-Bundesliga","2017-09-16","Fußball-Bundesliga (Matchweek 4)","Stuttgart","3-4-3",1,1,"Chadrac Akolo · 42&rsquor;","2","0","Wolfsburg","3-4-1-2",0,0.5,"","3","0","https://fbref.com/en/matches/198facdd/Stuttgart-Wolfsburg-September-16-2017-Bundesliga","Wolfsburg","Away",NA,990,0,0,0,0,8,1,3,0,651,14,14,8,0.5,0.5,0.5,15,0,472,570,82.8,47,324,16,12,2
"Fußball-Bundesliga","2017-12-16","Fußball-Bundesliga (Matchweek 17)","Werder Bremen","4-1-4-1",2,1.6,"Philipp Bargfrede · 2&rsquor; Ishak Belfodil · 17&rsquor;","2","0","Mainz 05","4-2-3-1",2,1.1,"Robin Quaison · 70&rsquor; Fabian Frei · 90+3&rsquor;","3","0","https://fbref.com/en/matches/f7c70334/Werder-Bremen-Mainz-05-December-16-2017-Bundesliga","Werder Bremen","Home",NA,990,2,2,0,0,16,7,2,0,440,20,15,6,1.6,1.6,1.1,27,3,196,320,61.3,28,134,13,13,5
"Fußball-Bundesliga","2017-12-16","Fußball-Bundesliga (Matchweek 17)","Werder Bremen","4-1-4-1",2,1.6,"Philipp Bargfrede · 2&rsquor; Ishak Belfodil · 17&rsquor;","2","0","Mainz 05","4-2-3-1",2,1.1,"Robin Quaison · 70&rsquor; Fabian Frei · 90+3&rsquor;","3","0","https://fbref.com/en/matches/f7c70334/Werder-Bremen-Mainz-05-December-16-2017-Bundesliga","Mainz 05","Away",NA,990,2,2,0,0,9,3,3,0,621,20,13,12,1.1,1.1,1.1,12,3,390,518,75.3,46,357,14,21,9
"Fußball-Bundesliga","2018-04-06","Fußball-Bundesliga (Matchweek 29)","Hannover 96","4-4-2",2,1.5,"Martin Harnik · 17&rsquor; Felix Klaus · 42&rsquor;","1","0","Werder Bremen","4-2-3-1",1,1.9,"Ishak Belfodil · 74&rsquor;","2","0","https://fbref.com/en/matches/ed4d89b1/Hannover-96-Werder-Bremen-April-6-2018-Bundesliga","Hannover 96","Home",NA,990,2,1,0,0,10,6,1,0,518,19,11,17,1.7,1.7,1,15,3,279,412,67.7,28,228,10,5,3
"Fußball-Bundesliga","2018-04-06","Fußball-Bundesliga (Matchweek 29)","Hannover 96","4-4-2",2,1.5,"Martin Harnik · 17&rsquor; Felix Klaus · 42&rsquor;","1","0","Werder Bremen","4-2-3-1",1,1.9,"Ishak Belfodil · 74&rsquor;","2","0","https://fbref.com/en/matches/ed4d89b1/Hannover-96-Werder-Bremen-April-6-2018-Bundesliga","Werder Bremen","Away",NA,990,1,1,0,0,14,4,2,0,625,9,15,8,2,2,1.9,22,2,401,538,74.5,67,237,15,15,7
"Fußball-Bundesliga","2018-04-21","Fußball-Bundesliga (Matchweek 31)","Stuttgart","4-4-2",2,2,"Christian Gentner · 13&rsquor; Berkay Özcan · 90+1&rsquor;","1","0","Werder Bremen","4-1-4-1",0,0.9,"","2","0","https://fbref.com/en/matches/5b66af66/Stuttgart-Werder-Bremen-April-21-2018-Bundesliga","Stuttgart","Home",NA,990,2,2,0,0,10,5,1,0,490,23,7,8,2,2,1.9,17,4,276,400,69,26,244,17,11,3
"Fußball-Bundesliga","2018-04-21","Fußball-Bundesliga (Matchweek 31)","Stuttgart","4-4-2",2,2,"Christian Gentner · 13&rsquor; Berkay Özcan · 90+1&rsquor;","1","0","Werder Bremen","4-1-4-1",0,0.9,"","2","0","https://fbref.com/en/matches/5b66af66/Stuttgart-Werder-Bremen-April-21-2018-Bundesliga","Werder Bremen","Away",NA,990,0,0,0,0,9,3,2,0,600,9,5,10,0.9,0.9,0.8,18,0,402,516,77.9,53,235,31,16,5
"Fußball-Bundesliga","2018-01-20","Fußball-Bundesliga (Matchweek 19)","Freiburg","3-4-3",2,0.6,"Janik Haberer · 72&rsquor; Robin Koch · 76&rsquor;","0","0","RB Leipzig","4-3-3",1,0.7,"Timo Werner · 65&rsquor;","0","0","https://fbref.com/en/matches/b8687e9c/Freiburg-RB-Leipzig-January-20-2018-Bundesliga","Freiburg","Home",NA,990,2,1,0,0,9,4,0,0,512,26,8,11,0.6,0.6,0.5,16,4,267,397,67.3,28,228,8,18,8
"Fußball-Bundesliga","2018-01-20","Fußball-Bundesliga (Matchweek 19)","Freiburg","3-4-3",2,0.6,"Janik Haberer · 72&rsquor; Robin Koch · 76&rsquor;","0","0","RB Leipzig","4-3-3",1,0.7,"Timo Werner · 65&rsquor;","0","0","https://fbref.com/en/matches/b8687e9c/Freiburg-RB-Leipzig-January-20-2018-Bundesliga","RB Leipzig","Away",NA,990,1,1,0,0,12,3,0,0,694,25,9,21,0.8,0.8,0.6,21,2,447,564,79.3,51,353,27,25,14
"Fußball-Bundesliga","2018-03-17","Fußball-Bundesliga (Matchweek 27)","Wolfsburg","4-3-3",0,1.7,"","0","0","Schalke 04","3-4-1-2",1,1,"Robin Knoche (OG) · 86&rsquor;","1","0","https://fbref.com/en/matches/bf08afe5/Wolfsburg-Schalke-04-March-17-2018-Bundesliga","Wolfsburg","Home",NA,990,0,0,0,1,16,2,0,0,710,26,7,14,1.8,0.9,0.5,32,0,508,622,81.7,34,277,13,11,6
"Fußball-Bundesliga","2018-03-17","Fußball-Bundesliga (Matchweek 27)","Wolfsburg","4-3-3",0,1.7,"","0","0","Schalke 04","3-4-1-2",1,1,"Robin Knoche (OG) · 86&rsquor;","1","0","https://fbref.com/en/matches/bf08afe5/Wolfsburg-Schalke-04-March-17-2018-Bundesliga","Schalke 04","Away",NA,990,0,0,0,0,10,2,1,0,566,20,7,13,1,1,0.8,20,0,364,469,77.6,29,294,10,18,5
"Fußball-Bundesliga","2017-12-16","Fußball-Bundesliga (Matchweek 17)","Augsburg","4-2-3-1",3,2.6,"Alfreð Finnbogason · 1&rsquor; Alfreð Finnbogason · 90+1&rsquor; Alfreð Finnbogason · 90+3&rsquor;","1","0","Freiburg","4-4-2",3,1.7,"Christian Günter · 20&rsquor; Nils Petersen · 48&rsquor; Nils Petersen · 65&rsquor;","3","0","https://fbref.com/en/matches/ad16335a/Augsburg-Freiburg-December-16-2017-Bundesliga","Augsburg","Home",NA,990,3,2,0,0,17,8,1,0,671,19,15,17,2.6,2.6,2,30,5,421,572,73.6,50,338,20,13,5
"Fußball-Bundesliga","2017-12-16","Fußball-Bundesliga (Matchweek 17)","Augsburg","4-2-3-1",3,2.6,"Alfreð Finnbogason · 1&rsquor; Alfreð Finnbogason · 90+1&rsquor; Alfreð Finnbogason · 90+3&rsquor;","1","0","Freiburg","4-4-2",3,1.7,"Christian Günter · 20&rsquor; Nils Petersen · 48&rsquor; Nils Petersen · 65&rsquor;","3","0","https://fbref.com/en/matches/ad16335a/Augsburg-Freiburg-December-16-2017-Bundesliga","Freiburg","Away",NA,990,3,3,0,0,10,6,3,0,486,13,16,15,1.7,1.7,1.7,17,6,243,368,66,19,209,9,20,8
"Fußball-Bundesliga","2017-11-26","Fußball-Bundesliga (Matchweek 13)","Köln","3-4-3",0,0.8,"","2","0","Hertha BSC","4-4-2",2,2.2,"Vedad Ibišević · 17&rsquor; Vedad Ibišević (P) · 64&rsquor;","0","0","https://fbref.com/en/matches/fdd92607/Koln-Hertha-BSC-November-26-2017-Bundesliga","Köln","Home",NA,990,0,0,0,0,15,2,2,0,696,17,10,11,0.8,0.8,0.7,26,0,486,595,81.7,53,406,17,19,9
"Fußball-Bundesliga","2017-11-26","Fußball-Bundesliga (Matchweek 13)","Köln","3-4-3",0,0.8,"","2","0","Hertha BSC","4-4-2",2,2.2,"Vedad Ibišević · 17&rsquor; Vedad Ibišević (P) · 64&rsquor;","0","0","https://fbref.com/en/matches/fdd92607/Koln-Hertha-BSC-November-26-2017-Bundesliga","Hertha BSC","Away",NA,990,2,0,1,1,10,6,0,0,604,19,16,11,2.2,1.4,0.6,20,3,383,499,76.8,37,306,12,23,7
"Fußball-Bundesliga","2018-04-01","Fußball-Bundesliga (Matchweek 28)","Werder Bremen","4-3-3",2,0.9,"Zlatko Junuzović · 28&rsquor; David Abraham (OG) · 79&rsquor;","2","0","Eintracht Frankfurt","4-2-3-1",1,0.9,"Luka Jović · 53&rsquor;","0","0","https://fbref.com/en/matches/0df18b30/Werder-Bremen-Eintracht-Frankfurt-April-1-2018-Bundesliga","Werder Bremen","Home",NA,990,1,1,0,0,9,4,2,0,556,10,10,9,0.9,0.9,0.9,18,2,351,476,73.7,36,214,13,10,5
"Fußball-Bundesliga","2018-04-01","Fußball-Bundesliga (Matchweek 28)","Werder Bremen","4-3-3",2,0.9,"Zlatko Junuzović · 28&rsquor; David Abraham (OG) · 79&rsquor;","2","0","Eintracht Frankfurt","4-2-3-1",1,0.9,"Luka Jović · 53&rsquor;","0","0","https://fbref.com/en/matches/0df18b30/Werder-Bremen-Eintracht-Frankfurt-April-1-2018-Bundesliga","Eintracht Frankfurt","Away",NA,990,1,1,0,0,11,6,0,0,667,13,6,12,0.9,0.9,0.7,21,2,448,564,79.4,44,344,8,6,2
"Fußball-Bundesliga","2018-04-07","Fußball-Bundesliga (Matchweek 29)","Augsburg","3-4-1-2",1,0.9,"Niklas Süle (OG) · 18&rsquor;","3","0","Bayern Munich","4-3-3",4,1.8,"Corentin Tolisso · 32&rsquor; James Rodríguez · 38&rsquor; Arjen Robben · 62&rsquor; Sandro Wagner · 87&rsquor;","1","0","https://fbref.com/en/matches/c63293ce/Augsburg-Bayern-Munich-April-7-2018-Bundesliga","Augsburg","Home",NA,990,0,0,0,0,7,1,3,0,386,17,3,15,0.9,0.9,0.4,11,0,200,299,66.9,17,176,4,10,3
"Fußball-Bundesliga","2018-04-07","Fußball-Bundesliga (Matchweek 29)","Augsburg","3-4-1-2",1,0.9,"Niklas Süle (OG) · 18&rsquor;","3","0","Bayern Munich","4-3-3",4,1.8,"Corentin Tolisso · 32&rsquor; James Rodríguez · 38&rsquor; Arjen Robben · 62&rsquor; Sandro Wagner · 87&rsquor;","1","0","https://fbref.com/en/matches/c63293ce/Augsburg-Bayern-Munich-April-7-2018-Bundesliga","Bayern Munich","Away",NA,990,4,4,0,0,12,7,1,0,774,15,4,6,1.8,1.8,1.6,22,8,595,691,86.1,49,454,15,25,13
"Fußball-Bundesliga","2017-12-02","Fußball-Bundesliga (Matchweek 14)","Mainz 05","4-3-3",1,0.8,"Gerrit Holtmann · 85&rsquor;","4","0","Augsburg","4-2-3-1",3,2.2,"Michael Gregoritsch · 22&rsquor; Alfreð Finnbogason (P) · 43&rsquor; Alfreð Finnbogason · 86&rsquor;","1","0","https://fbref.com/en/matches/b1d57dce/Mainz-05-Augsburg-December-2-2017-Bundesliga","Mainz 05","Home",NA,990,1,1,0,0,16,5,4,0,596,21,11,13,0.8,0.8,0.5,30,2,363,487,74.5,53,334,15,22,7
"Fußball-Bundesliga","2017-12-02","Fußball-Bundesliga (Matchweek 14)","Mainz 05","4-3-3",1,0.8,"Gerrit Holtmann · 85&rsquor;","4","0","Augsburg","4-2-3-1",3,2.2,"Michael Gregoritsch · 22&rsquor; Alfreð Finnbogason (P) · 43&rsquor; Alfreð Finnbogason · 86&rsquor;","1","0","https://fbref.com/en/matches/b1d57dce/Mainz-05-Augsburg-December-2-2017-Bundesliga","Augsburg","Away",NA,990,3,2,1,1,9,3,1,0,462,32,15,13,2.3,1.5,1.4,18,5,221,347,63.7,22,198,14,19,7
"Fußball-Bundesliga","2018-02-25","Fußball-Bundesliga (Matchweek 24)","RB Leipzig","4-3-3",1,2.1,"Jean-Kévin Augustin · 5&rsquor;","1","0","Köln","3-4-3",2,1.2,"Vincent Koziello · 70&rsquor; Leonardo Bittencourt · 77&rsquor;","1","0","https://fbref.com/en/matches/836fdd2c/RB-Leipzig-Koln-February-25-2018-Bundesliga","RB Leipzig","Home",NA,990,1,0,0,0,15,3,1,0,761,16,12,20,2.5,2.5,1.8,20,1,499,620,80.5,42,408,28,29,14
"Fußball-Bundesliga","2018-02-25","Fußball-Bundesliga (Matchweek 24)","RB Leipzig","4-3-3",1,2.1,"Jean-Kévin Augustin · 5&rsquor;","1","0","Köln","3-4-3",2,1.2,"Vincent Koziello · 70&rsquor; Leonardo Bittencourt · 77&rsquor;","1","0","https://fbref.com/en/matches/836fdd2c/RB-Leipzig-Koln-February-25-2018-Bundesliga","Köln","Away",NA,990,2,1,0,0,14,5,1,0,648,31,12,13,1.2,1.2,1.1,26,4,362,515,70.3,52,309,20,19,8
"Fußball-Bundesliga","2018-04-14","Fußball-Bundesliga (Matchweek 30)","Bayer Leverkusen","3-4-1-2",4,2.3,"Julian Brandt · 20&rsquor; Kevin Volland · 71&rsquor; Kevin Volland · 77&rsquor; Kevin Volland · 88&rsquor;","3","0","Eintracht Frankfurt","3-4-3",1,0.9,"Marco Fabián · 23&rsquor;","4","0","https://fbref.com/en/matches/bca68fcf/Bayer-Leverkusen-Eintracht-Frankfurt-April-14-2018-Bundesliga","Bayer Leverkusen","Home",NA,990,4,4,0,0,11,6,3,0,652,16,8,14,2.3,2.3,2.2,19,8,469,564,83.2,43,443,14,14,5
"Fußball-Bundesliga","2018-04-14","Fußball-Bundesliga (Matchweek 30)","Bayer Leverkusen","3-4-1-2",4,2.3,"Julian Brandt · 20&rsquor; Kevin Volland · 71&rsquor; Kevin Volland · 77&rsquor; Kevin Volland · 88&rsquor;","3","0","Eintracht Frankfurt","3-4-3",1,0.9,"Marco Fabián · 23&rsquor;","4","0","https://fbref.com/en/matches/bca68fcf/Bayer-Leverkusen-Eintracht-Frankfurt-April-14-2018-Bundesliga","Eintracht Frankfurt","Away",NA,990,1,1,0,0,7,1,4,0,597,21,10,11,0.9,0.9,0.9,14,2,404,500,80.8,18,340,17,15,8
"Fußball-Bundesliga","2017-10-29","Fußball-Bundesliga (Matchweek 10)","Stuttgart","4-2-3-1",3,1.4,"Daniel Ginczek · 38&rsquor; Benjamin Pavard · 45+4&rsquor; Simon Terodde · 82&rsquor;","3","0","Freiburg","4-3-3",0,0.4,"Çağlar Söyüncü · 12&rsquor;","0","1","https://fbref.com/en/matches/cc431807/Stuttgart-Freiburg-October-29-2017-Bundesliga","Stuttgart","Home",NA,990,3,2,0,0,18,6,3,0,817,13,3,14,1.5,1.5,1.2,27,5,653,749,87.2,50,492,11,6,4
"Fußball-Bundesliga","2017-10-29","Fußball-Bundesliga (Matchweek 10)","Stuttgart","4-2-3-1",3,1.4,"Daniel Ginczek · 38&rsquor; Benjamin Pavard · 45+4&rsquor; Simon Terodde · 82&rsquor;","3","0","Freiburg","4-3-3",0,0.4,"Çağlar Söyüncü · 12&rsquor;","0","1","https://fbref.com/en/matches/cc431807/Stuttgart-Freiburg-October-29-2017-Bundesliga","Freiburg","Away",NA,911,0,0,0,0,6,0,0,1,419,13,14,12,0.4,0.4,0.2,10,0,240,313,76.7,15,174,8,7,3
"Fußball-Bundesliga","2018-01-20","Fußball-Bundesliga (Matchweek 19)","Mainz 05","3-1-4-2",3,2.8,"Yoshinori Mutō · 45+2&rsquor; Yoshinori Mutō · 54&rsquor; Gerrit Holtmann · 64&rsquor;","2","0","Stuttgart","4-2-3-1",2,1.1,"Holger Badstuber · 19&rsquor; Daniel Ginczek · 90+1&rsquor;","4","0","https://fbref.com/en/matches/4f912929/Mainz-05-Stuttgart-January-20-2018-Bundesliga","Mainz 05","Home",NA,990,3,2,0,0,21,12,2,0,533,14,10,11,2.8,2.8,2.2,37,5,344,436,78.9,40,327,14,19,8
"Fußball-Bundesliga","2018-01-20","Fußball-Bundesliga (Matchweek 19)","Mainz 05","3-1-4-2",3,2.8,"Yoshinori Mutō · 45+2&rsquor; Yoshinori Mutō · 54&rsquor; Gerrit Holtmann · 64&rsquor;","2","0","Stuttgart","4-2-3-1",2,1.1,"Holger Badstuber · 19&rsquor; Daniel Ginczek · 90+1&rsquor;","4","0","https://fbref.com/en/matches/4f912929/Mainz-05-Stuttgart-January-20-2018-Bundesliga","Stuttgart","Away",NA,990,2,1,0,0,8,5,4,0,717,22,12,8,1.1,1.1,0.6,16,4,518,629,82.4,41,422,18,14,8
"Fußball-Bundesliga","2017-10-15","Fußball-Bundesliga (Matchweek 8)","Bayer Leverkusen","4-2-3-1",2,2.3,"Lars Bender · 29&rsquor; Lucas Alario · 61&rsquor;","2","0","Wolfsburg","4-3-3",2,1,"Divock Origi · 44&rsquor; Jakub Błaszczykowski · 69&rsquor;","2","0","https://fbref.com/en/matches/496c7fb4/Bayer-Leverkusen-Wolfsburg-October-15-2017-Bundesliga","Bayer Leverkusen","Home",NA,990,2,2,0,0,17,9,2,0,567,15,9,13,2.4,2.4,1.7,31,4,359,479,74.9,45,312,22,9,7
"Fußball-Bundesliga","2017-10-15","Fußball-Bundesliga (Matchweek 8)","Bayer Leverkusen","4-2-3-1",2,2.3,"Lars Bender · 29&rsquor; Lucas Alario · 61&rsquor;","2","0","Wolfsburg","4-3-3",2,1,"Divock Origi · 44&rsquor; Jakub Błaszczykowski · 69&rsquor;","2","0","https://fbref.com/en/matches/496c7fb4/Bayer-Leverkusen-Wolfsburg-October-15-2017-Bundesliga","Wolfsburg","Away",NA,990,2,2,0,0,11,4,2,0,519,8,17,12,1,1,0.7,17,4,299,410,72.9,42,218,13,10,6
"Fußball-Bundesliga","2017-09-19","Fußball-Bundesliga (Matchweek 5)","Mönchengladbach","4-4-2",2,1.1,"Raffael · 57&rsquor; Raffael (P) · 74&rsquor;","0","0","Stuttgart","3-4-3",0,0.6,"","1","0","https://fbref.com/en/matches/677887ea/Monchengladbach-Stuttgart-September-19-2017-Bundesliga","Mönchengladbach","Home",NA,990,2,1,1,1,7,2,0,0,700,23,12,10,1.1,0.3,0.3,15,4,524,618,84.8,46,406,17,13,5
"Fußball-Bundesliga","2017-09-19","Fußball-Bundesliga (Matchweek 5)","Mönchengladbach","4-4-2",2,1.1,"Raffael · 57&rsquor; Raffael (P) · 74&rsquor;","0","0","Stuttgart","3-4-3",0,0.6,"","1","0","https://fbref.com/en/matches/677887ea/Monchengladbach-Stuttgart-September-19-2017-Bundesliga","Stuttgart","Away",NA,990,0,0,0,0,11,4,1,0,600,19,17,8,0.6,0.6,0.5,18,0,424,499,85,33,342,19,23,9
"Fußball-Bundesliga","2017-11-17","Fußball-Bundesliga (Matchweek 12)","Stuttgart","3-4-3",2,1.2,"Chadrac Akolo · 5&rsquor; Josip Brekalo · 51&rsquor;","2","0","Dortmund","4-3-3",1,1.5,"Maximilian Philipp · 45+3&rsquor;","0","0","https://fbref.com/en/matches/c6286555/Stuttgart-Dortmund-November-17-2017-Bundesliga","Stuttgart","Home",NA,990,2,1,0,0,9,4,2,0,465,31,15,9,1.2,1.2,0.5,14,3,218,345,63.2,19,194,12,16,5
"Fußball-Bundesliga","2017-11-17","Fußball-Bundesliga (Matchweek 12)","Stuttgart","3-4-3",2,1.2,"Chadrac Akolo · 5&rsquor; Josip Brekalo · 51&rsquor;","2","0","Dortmund","4-3-3",1,1.5,"Maximilian Philipp · 45+3&rsquor;","0","0","https://fbref.com/en/matches/c6286555/Stuttgart-Dortmund-November-17-2017-Bundesliga","Dortmund","Away",NA,990,1,0,0,1,12,6,0,0,683,20,16,11,1.6,0.7,0.6,23,1,451,562,80.2,38,382,26,13,3
"Fußball-Bundesliga","2018-02-04","Fußball-Bundesliga (Matchweek 21)","Hamburger SV","3-1-4-2",1,1.4,"Filip Kostić · 86&rsquor; Kyriakos Papadopoulos · 90+4&rsquor;","3","1","Hannover 96","3-4-3",1,1.4,"Iver Fossum · 37&rsquor;","1","0","https://fbref.com/en/matches/cd71d99b/Hamburger-SV-Hannover-96-February-4-2018-Bundesliga","Hamburger SV","Home",NA,989,1,0,0,0,15,3,2,1,672,17,15,11,1.5,1.5,1,26,1,442,557,79.4,49,420,21,34,14
