Matchday,Team,Home_Away,Formation,Player_Num,Player_Name,Starting,PlayerURL,Nation,Pos,Age,Min,Gls,Ast,CrdY,CrdR,MatchURL
10/19/2019,Dortmund,Home,4/4/2002,1,Roman Bürki,Pitch,https://fbref.com/en/players/9d12e142/Roman-Burki,SUI,GK,28-339,70,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Dortmund,Home,4/4/2002,5,Achraf Hakimi,Pitch,https://fbref.com/en/players/e42d61c7/Achraf-Hakimi,MAR,RM,20-349,90,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Dortmund,Home,4/4/2002,6,Thomas Delaney,Pitch,https://fbref.com/en/players/fe641c1a/Thomas-Delaney,DEN,CM,28-046,90,0,0,1,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Dortmund,Home,4/4/2002,11,Marco Reus,Pitch,https://fbref.com/en/players/36a3ff67/Marco-Reus,GER,FW,30-141,90,1,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Dortmund,Home,4/4/2002,14,Nico Schulz,Pitch,https://fbref.com/en/players/fa274d97/Nico-Schulz,GER,LB,26-201,90,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Dortmund,Home,4/4/2002,15,Mats Hummels,Pitch,https://fbref.com/en/players/05d548d8/Mats-Hummels,GER,CB,30-307,90,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Dortmund,Home,4/4/2002,16,Manuel Akanji,Pitch,https://fbref.com/en/players/89ac64a6/Manuel-Akanji,SUI,RB,24-092,90,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Dortmund,Home,4/4/2002,19,Julian Brandt,Pitch,https://fbref.com/en/players/a167537f/Julian-Brandt,GER,FW,23-170,89,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Dortmund,Home,4/4/2002,23,Thorgan Hazard,Pitch,https://fbref.com/en/players/50871bcc/Thorgan-Hazard,BEL,LM,26-204,89,0,1,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Dortmund,Home,4/4/2002,28,Axel Witsel,Pitch,https://fbref.com/en/players/5dfc6ad5/Axel-Witsel,BEL,CM,30-280,90,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Dortmund,Home,4/4/2002,33,Julian Weigl,Pitch,https://fbref.com/en/players/346d51d9/Julian-Weigl,GER,CB,24-041,90,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Dortmund,Home,4/4/2002,35,Marwin Hitz,Bench,https://fbref.com/en/players/2e7ff968/Marwin-Hitz,SUI,GK,32-031,20,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Dortmund,Home,4/4/2002,2,Dan-Axel Zagadou,Bench,https://fbref.com/en/players/a4effc55/Dan-Axel-Zagadou,FRA,FW,20-138,1,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Dortmund,Home,4/4/2002,8,Mahmoud Dahoud,Bench,https://fbref.com/en/players/db4ed67b/Mahmoud-Dahoud,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Dortmund,Home,4/4/2002,13,Raphaël Guerreiro,Bench,https://fbref.com/en/players/048a1cbc/Raphael-Guerreiro,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Dortmund,Home,4/4/2002,18,Leonardo Balerdi,Bench,https://fbref.com/en/players/7c3ed041/Leonardo-Balerdi,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Dortmund,Home,4/4/2002,22,Mateu Morey,Bench,https://fbref.com/en/players/5fd5e542/Mateu-Morey,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Dortmund,Home,4/4/2002,26,Łukasz Piszczek,Bench,https://fbref.com/en/players/fe2db476/Lukasz-Piszczek,POL,LM,34-138,1,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Dortmund,Home,4/4/2002,34,Jacob Bruun Larsen,Bench,https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Mönchengladbach,Away,4-2-3-1,1,Yann Sommer,Pitch,https://fbref.com/en/players/420c18a1/Yann-Sommer,SUI,GK,30-306,90,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Mönchengladbach,Away,4-2-3-1,6,Christoph Kramer,Pitch,https://fbref.com/en/players/496aeede/Christoph-Kramer,GER,DM,28-242,90,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Mönchengladbach,Away,4-2-3-1,8,Denis Zakaria,Pitch,https://fbref.com/en/players/384d58d9/Denis-Zakaria,SUI,DM,22-333,90,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Mönchengladbach,Away,4-2-3-1,10,Marcus Thuram,Pitch,https://fbref.com/en/players/6f8cd6d0/Marcus-Thuram,FRA,"RW,LW",22-074,90,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Mönchengladbach,Away,4-2-3-1,14,Alassane Pléa,Pitch,https://fbref.com/en/players/bc6bd723/Alassane-Plea,FRA,"LW,RW",26-223,90,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Mönchengladbach,Away,4-2-3-1,17,Oscar Wendt,Pitch,https://fbref.com/en/players/b69261a0/Oscar-Wendt,SWE,LB,33-360,77,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Mönchengladbach,Away,4-2-3-1,18,Stefan Lainer,Pitch,https://fbref.com/en/players/4aea5077/Stefan-Lainer,AUT,RB,27-053,90,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Mönchengladbach,Away,4-2-3-1,22,László Bénes,Pitch,https://fbref.com/en/players/fe888e39/Laszlo-Benes,SVK,AM,22-040,63,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Mönchengladbach,Away,4-2-3-1,24,Tony Jantschke,Pitch,https://fbref.com/en/players/34b54da7/Tony-Jantschke,GER,CB,29-195,90,0,0,1,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Mönchengladbach,Away,4-2-3-1,30,Nico Elvedi,Pitch,https://fbref.com/en/players/48035304/Nico-Elvedi,SUI,CB,23-019,90,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Mönchengladbach,Away,4-2-3-1,36,Breel Embolo,Pitch,https://fbref.com/en/players/0b4f388a/Breel-Embolo,SUI,FW,22-247,62,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Mönchengladbach,Away,4-2-3-1,31,Max Grün,Bench,https://fbref.com/en/players/c8e9b716/Max-Grun,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Mönchengladbach,Away,4-2-3-1,7,Patrick Herrmann,Bench,https://fbref.com/en/players/dfb6490a/Patrick-Herrmann,GER,"FW,WB",28-249,28,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Mönchengladbach,Away,4-2-3-1,13,Lars Stindl,Bench,https://fbref.com/en/players/7cd6badb/Lars-Stindl,GER,"LB,AM",31-054,13,0,0,0,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Mönchengladbach,Away,4-2-3-1,15,Jordan Beyer,Bench,https://fbref.com/en/players/9af1f9ff/Jordan-Beyer,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Mönchengladbach,Away,4-2-3-1,23,Jonas Hofmann,Bench,https://fbref.com/en/players/2903a856/Jonas-Hofmann,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Mönchengladbach,Away,4-2-3-1,25,Ramy Bensebaini,Bench,https://fbref.com/en/players/378825c7/Ramy-Bensebaini,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Mönchengladbach,Away,4-2-3-1,32,Florian Neuhaus,Bench,https://fbref.com/en/players/36a59ba4/Florian-Neuhaus,GER,"AM,CM",22-217,27,0,0,1,0,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Mönchengladbach,Away,4-2-3-1,40,Andreas Poulsen,Bench,https://fbref.com/en/players/208b9c87/Andreas-Poulsen,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/19/2019,Mönchengladbach,Away,4-2-3-1,44,Haralambos Makridis,Bench,https://fbref.com/en/players/d696691a/Haralambos-Makridis,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/bcee4260/Dortmund-Monchengladbach-October-19-2019-Bundesliga
10/5/2019,Freiburg,Home,3/4/2003,1,Alexander Schwolow,Pitch,https://fbref.com/en/players/0d55d942/Alexander-Schwolow,GER,GK,27-125,90,0,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Freiburg,Home,3/4/2003,6,Amir Abrashi,Pitch,https://fbref.com/en/players/1c08a3c8/Amir-Abrashi,ALB,CM,29-192,74,0,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Freiburg,Home,3/4/2003,7,Jonathan Schmid,Pitch,https://fbref.com/en/players/088ca1bd/Jonathan-Schmid,FRA,WB,29-105,90,0,1,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Freiburg,Home,3/4/2003,9,Lucas Höler,Pitch,https://fbref.com/en/players/ca618d23/Lucas-Holer,GER,AM,25-087,67,0,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Freiburg,Home,3/4/2003,11,Luca Waldschmidt,Pitch,https://fbref.com/en/players/e5a35ae9/Luca-Waldschmidt,GER,FW,23-139,90,1,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Freiburg,Home,3/4/2003,17,Lukas Kübler,Pitch,https://fbref.com/en/players/2a29eb9b/Lukas-Kubler,GER,CB,27-036,83,0,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Freiburg,Home,3/4/2003,19,Janik Haberer,Pitch,https://fbref.com/en/players/70dcf94d/Janik-Haberer,GER,AM,25-186,90,0,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Freiburg,Home,3/4/2003,23,Dominique Heintz,Pitch,https://fbref.com/en/players/699fb8db/Dominique-Heintz,GER,CB,26-051,90,0,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Freiburg,Home,3/4/2003,25,Robin Koch,Pitch,https://fbref.com/en/players/ea6bc03a/Robin-Koch,GER,CB,23-080,90,0,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Freiburg,Home,3/4/2003,27,Nicolas Höfler,Pitch,https://fbref.com/en/players/5d8e331f/Nicolas-Hofler,GER,CM,29-210,90,0,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Freiburg,Home,3/4/2003,30,Christian Günter,Pitch,https://fbref.com/en/players/8593f88c/Christian-Gunter,GER,WB,26-219,90,0,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Freiburg,Home,3/4/2003,26,Mark Flekken,Bench,https://fbref.com/en/players/a92ab7be/Mark-Flekken,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Freiburg,Home,3/4/2003,4,Nico Schlotterbeck,Bench,https://fbref.com/en/players/34e12499/Nico-Schlotterbeck,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Freiburg,Home,3/4/2003,5,Manuel Gulde,Bench,https://fbref.com/en/players/25ab9c9c/Manuel-Gulde,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Freiburg,Home,3/4/2003,18,Nils Petersen,Bench,https://fbref.com/en/players/f93e6e94/Nils-Petersen,GER,CM,30-303,16,0,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Freiburg,Home,3/4/2003,21,Brandon Borrello,Bench,https://fbref.com/en/players/b4d90315/Brandon-Borrello,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Freiburg,Home,3/4/2003,22,Roland Sallai,Bench,https://fbref.com/en/players/bf075f6b/Roland-Sallai,HUN,AM,22-136,23,0,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Freiburg,Home,3/4/2003,28,Kwon Chang-hoon,Bench,https://fbref.com/en/players/7961f7aa/Kwon-Chang-hoon,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Freiburg,Home,3/4/2003,29,Jeong Woo-yeong,Bench,https://fbref.com/en/players/6190474d/Jeong-Woo-yeong,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Freiburg,Home,3/4/2003,32,Vincenzo Grifo,Bench,https://fbref.com/en/players/54e4866f/Vincenzo-Grifo,ITA,CB,26-181,7,0,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Dortmund,Away,4-2-3-1,1,Roman Bürki,Pitch,https://fbref.com/en/players/9d12e142/Roman-Burki,SUI,GK,28-325,90,0,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Dortmund,Away,4-2-3-1,5,Achraf Hakimi,Pitch,https://fbref.com/en/players/e42d61c7/Achraf-Hakimi,MAR,"RB,LW",20-335,90,1,0,1,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Dortmund,Away,4-2-3-1,6,Thomas Delaney,Pitch,https://fbref.com/en/players/fe641c1a/Thomas-Delaney,DEN,DM,28-032,90,0,0,1,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Dortmund,Away,4-2-3-1,10,Mario Götze,Pitch,https://fbref.com/en/players/9efa1d25/Mario-Gotze,GER,FW,27-124,90,0,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Dortmund,Away,4-2-3-1,11,Marco Reus,Pitch,https://fbref.com/en/players/36a3ff67/Marco-Reus,GER,AM,30-127,90,0,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Dortmund,Away,4-2-3-1,13,Raphaël Guerreiro,Pitch,https://fbref.com/en/players/048a1cbc/Raphael-Guerreiro,POR,"LB,LW",25-287,90,0,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Dortmund,Away,4-2-3-1,15,Mats Hummels,Pitch,https://fbref.com/en/players/05d548d8/Mats-Hummels,GER,CB,30-293,90,0,0,1,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Dortmund,Away,4-2-3-1,16,Manuel Akanji,Pitch,https://fbref.com/en/players/89ac64a6/Manuel-Akanji,SUI,CB,24-078,90,0,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Dortmund,Away,4-2-3-1,23,Thorgan Hazard,Pitch,https://fbref.com/en/players/50871bcc/Thorgan-Hazard,BEL,RW,26-190,62,0,1,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Dortmund,Away,4-2-3-1,26,Łukasz Piszczek,Pitch,https://fbref.com/en/players/fe2db476/Lukasz-Piszczek,POL,RB,34-124,13,0,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Dortmund,Away,4-2-3-1,28,Axel Witsel,Pitch,https://fbref.com/en/players/5dfc6ad5/Axel-Witsel,BEL,DM,30-266,90,1,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Dortmund,Away,4-2-3-1,35,Marwin Hitz,Bench,https://fbref.com/en/players/2e7ff968/Marwin-Hitz,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Dortmund,Away,4-2-3-1,2,Dan-Axel Zagadou,Bench,https://fbref.com/en/players/a4effc55/Dan-Axel-Zagadou,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Dortmund,Away,4-2-3-1,7,Jadon Sancho,Bench,https://fbref.com/en/players/dbf053da/Jadon-Sancho,ENG,RW,19-194,28,0,1,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Dortmund,Away,4-2-3-1,8,Mahmoud Dahoud,Bench,https://fbref.com/en/players/db4ed67b/Mahmoud-Dahoud,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Dortmund,Away,4-2-3-1,19,Julian Brandt,Bench,https://fbref.com/en/players/a167537f/Julian-Brandt,GER,LW,23-156,73,0,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Dortmund,Away,4-2-3-1,22,Mateu Morey,Bench,https://fbref.com/en/players/5fd5e542/Mateu-Morey,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Dortmund,Away,4-2-3-1,29,Marcel Schmelzer,Bench,https://fbref.com/en/players/89565ac5/Marcel-Schmelzer,GER,LB,31-256,4,0,0,0,0,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Dortmund,Away,4-2-3-1,33,Julian Weigl,Bench,https://fbref.com/en/players/346d51d9/Julian-Weigl,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
10/5/2019,Dortmund,Away,4-2-3-1,34,Jacob Bruun Larsen,Bench,https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/e3cde2ed/Freiburg-Dortmund-October-5-2019-Bundesliga
8/17/2019,Mönchengladbach,Home,4-1-2-1-2,1,Yann Sommer,Pitch,https://fbref.com/en/players/420c18a1/Yann-Sommer,SUI,GK,30-243,90,0,0,0,0,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
8/17/2019,Mönchengladbach,Home,4-1-2-1-2,8,Denis Zakaria,Pitch,https://fbref.com/en/players/384d58d9/Denis-Zakaria,SUI,DM,22-270,90,0,0,0,0,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
8/17/2019,Mönchengladbach,Home,4-1-2-1-2,10,Marcus Thuram,Pitch,https://fbref.com/en/players/6f8cd6d0/Marcus-Thuram,FRA,FW,22-011,81,0,0,0,0,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
8/17/2019,Mönchengladbach,Home,4-1-2-1-2,14,Alassane Pléa,Pitch,https://fbref.com/en/players/bc6bd723/Alassane-Plea,FRA,FW,26-160,90,0,0,0,0,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
8/17/2019,Mönchengladbach,Home,4-1-2-1-2,17,Oscar Wendt,Pitch,https://fbref.com/en/players/b69261a0/Oscar-Wendt,SWE,LB,33-297,90,0,0,0,0,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
8/17/2019,Mönchengladbach,Home,4-1-2-1-2,18,Stefan Lainer,Pitch,https://fbref.com/en/players/4aea5077/Stefan-Lainer,AUT,RB,26-355,90,0,0,1,0,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
8/17/2019,Mönchengladbach,Home,4-1-2-1-2,22,László Bénes,Pitch,https://fbref.com/en/players/fe888e39/Laszlo-Benes,SVK,RM,21-342,90,0,0,1,0,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
8/17/2019,Mönchengladbach,Home,4-1-2-1-2,28,Matthias Ginter,Pitch,https://fbref.com/en/players/f521b80a/Matthias-Ginter,GER,CB,25-210,90,0,0,0,0,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
8/17/2019,Mönchengladbach,Home,4-1-2-1-2,30,Nico Elvedi,Pitch,https://fbref.com/en/players/48035304/Nico-Elvedi,SUI,CB,22-321,90,0,0,0,0,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
8/17/2019,Mönchengladbach,Home,4-1-2-1-2,32,Florian Neuhaus,Pitch,https://fbref.com/en/players/36a59ba4/Florian-Neuhaus,GER,LM,22-154,62,0,0,1,0,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
8/17/2019,Mönchengladbach,Home,4-1-2-1-2,36,Breel Embolo,Pitch,https://fbref.com/en/players/0b4f388a/Breel-Embolo,SUI,AM,22-184,76,0,0,0,0,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
8/17/2019,Mönchengladbach,Home,4-1-2-1-2,21,Tobias Sippel,Bench,https://fbref.com/en/players/0d8a37c2/Tobias-Sippel,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
8/17/2019,Mönchengladbach,Home,4-1-2-1-2,3,Michael Lang,Bench,https://fbref.com/en/players/864db10a/Michael-Lang,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
8/17/2019,Mönchengladbach,Home,4-1-2-1-2,7,Patrick Herrmann,Bench,https://fbref.com/en/players/dfb6490a/Patrick-Herrmann,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
8/17/2019,Mönchengladbach,Home,4-1-2-1-2,11,Raffael,Bench,https://fbref.com/en/players/791af558/Raffael,BRA,AM,34-142,14,0,0,0,0,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
8/17/2019,Mönchengladbach,Home,4-1-2-1-2,15,Jordan Beyer,Bench,https://fbref.com/en/players/9af1f9ff/Jordan-Beyer,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
8/17/2019,Mönchengladbach,Home,4-1-2-1-2,16,Ibrahima Traoré,Bench,https://fbref.com/en/players/096a77c4/Ibrahima-Traore,GUI,FW,31-118,9,0,0,0,0,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
8/17/2019,Mönchengladbach,Home,4-1-2-1-2,19,Fabian Johnson,Bench,https://fbref.com/en/players/76e5da9d/Fabian-Johnson,USA,LM,31-249,28,0,0,0,0,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
8/17/2019,Mönchengladbach,Home,4-1-2-1-2,37,Keanan Bennetts,Bench,https://fbref.com/en/players/f4c7c708/Keanan-Bennetts,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
8/17/2019,Mönchengladbach,Home,4-1-2-1-2,39,Aaron Herzog,Bench,https://fbref.com/en/players/565c3fe4/Aaron-Herzog,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
8/17/2019,Schalke 04,Away,0-4-4-2-3-1,35,Alexander Nübel,Pitch,https://fbref.com/en/players/afb0c500/Alexander-Nubel,GER,GK,22-321,90,0,0,0,0,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga
