"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Possession","Home_Success_Pass","Home_Pass","Home_Passing_Accuracy","Home_Fouls","Home_Corners","Home_Crosses","Home_Touches","Home_Tackles","Home_Interceptions","Home_Aerials_Won","Home_Clearances","Home_Offsides","Home_Goal_Kicks","Home_Throw_Ins","Home_Long_Balls","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Possession","Away_Success_Pass","Away_Pass","Away_Passing_Accuracy","Away_Fouls","Away_Corners","Away_Crosses","Away_Touches","Away_Tackles","Away_Interceptions","Away_Aerials_Won","Away_Clearances","Away_Offsides","Away_Goal_Kicks","Away_Throw_Ins","Away_Long_Balls","Away_Yellow_Cards","Away_Red_Cards","Game_URL"
"Serie A","2018-05-13","Serie A (Matchweek 37)","Atalanta","3-4-1-2",49,390,482,81,21,3,12,590,15,12,11,25,3,6,23,50,"7","1","Milan","4-3-3",51,395,500,79,10,8,20,589,8,12,8,20,1,16,23,86,"6","1","https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A"
"Serie A","2017-10-29","Serie A (Matchweek 11)","SPAL","3-5-2",34,217,300,72,15,4,15,408,12,10,12,42,2,8,16,75,"4","0","Genoa","3-5-2",66,475,574,83,24,5,18,649,11,3,11,18,3,9,17,60,"3","0","https://fbref.com/en/matches/137886ce/SPAL-Genoa-October-29-2017-Serie-A"
"Serie A","2018-04-04","Serie A (Matchweek 27)","Chievo","4-3-1-2",59,463,592,78,21,2,21,674,12,5,15,23,1,11,19,96,"4","0","Sassuolo","5-3-2",41,290,413,70,5,1,12,514,12,14,24,20,2,8,26,115,"3","2","https://fbref.com/en/matches/e619682d/Chievo-Sassuolo-April-4-2018-Serie-A"
"Serie A","2018-02-25","Serie A (Matchweek 26)","Sampdoria","4-3-1-2",56,460,564,82,11,5,18,668,14,7,9,22,2,7,25,80,"2","0","Udinese","3-1-4-2",44,331,442,75,16,4,21,543,23,12,12,15,2,9,22,93,"2","0","https://fbref.com/en/matches/440c9141/Sampdoria-Udinese-February-25-2018-Serie-A"
"Serie A","2017-09-20","Serie A (Matchweek 5)","Milan","3-1-4-2",58,484,572,85,19,9,27,677,17,12,10,24,0,2,19,60,"1","0","SPAL","3-5-2",42,328,418,78,15,8,22,517,10,14,7,32,5,12,13,60,"2","0","https://fbref.com/en/matches/a5a2e924/Milan-SPAL-September-20-2017-Serie-A"
"Serie A","2018-01-28","Serie A (Matchweek 22)","Roma","4-3-3",65,419,557,75,8,10,41,661,19,13,20,24,2,10,31,104,"2","0","Sampdoria","4-3-1-2",35,184,301,61,7,10,18,446,14,11,20,51,2,14,24,82,"2","0","https://fbref.com/en/matches/21ead339/Roma-Sampdoria-January-28-2018-Serie-A"
"Serie A","2018-03-10","Serie A (Matchweek 28)","Hellas Verona","4-2-3-1",42,252,376,67,11,3,19,494,18,8,23,36,2,10,40,85,"4","0","Chievo","4-3-1-2",58,401,517,78,16,4,25,639,19,12,24,30,4,5,33,74,"6","0","https://fbref.com/en/matches/1c7ea2c0/Hellas-Verona-Chievo-March-10-2018-Serie-A"
"Serie A","2017-12-10","Serie A (Matchweek 16)","Chievo","4-3-1-2",34,169,297,57,10,1,16,425,15,10,17,45,12,19,18,76,"1","0","Roma","4-3-3",66,432,564,77,8,13,42,684,5,14,37,18,3,9,28,86,"2","0","https://fbref.com/en/matches/ce7187d5/Chievo-Roma-December-10-2017-Serie-A"
"Serie A","2017-11-19","Serie A (Matchweek 13)","Torino","4-3-3",59,484,593,82,9,5,20,694,8,10,16,18,1,3,22,75,"1","0","Chievo","4-3-1-2",41,312,416,75,15,1,21,515,11,15,21,25,5,8,26,74,"1","1","https://fbref.com/en/matches/96e4bfc0/Torino-Chievo-November-19-2017-Serie-A"
"Serie A","2018-03-11","Serie A (Matchweek 28)","Sassuolo","4-3-3",42,255,373,68,13,9,29,468,21,14,13,9,1,9,23,80,"3","0","SPAL","3-5-2",58,411,508,81,14,3,12,625,17,13,11,36,3,8,22,67,"3","0","https://fbref.com/en/matches/d16c7882/Sassuolo-SPAL-March-11-2018-Serie-A"
"Serie A","2018-03-03","Serie A (Matchweek 27)","Lazio","3-5-1-1",41,333,443,75,16,4,19,539,16,13,10,17,1,5,30,55,"3","0","Juventus","3-5-2",59,546,648,84,11,4,13,758,16,13,13,25,1,8,19,75,"2","0","https://fbref.com/en/matches/a86e9a29/Lazio-Juventus-March-3-2018-Serie-A"
"Serie A","2017-10-25","Serie A (Matchweek 10)","Chievo","4-3-1-2",42,380,475,80,12,1,12,571,10,8,12,23,3,8,22,59,"2","0","Milan","4-3-3",58,550,646,85,11,1,17,739,19,5,10,22,2,6,10,86,"3","0","https://fbref.com/en/matches/1efd4d56/Chievo-Milan-October-25-2017-Serie-A"
"Serie A","2018-02-18","Serie A (Matchweek 25)","Bologna","4-3-3",57,473,582,81,12,2,17,680,9,5,16,33,1,9,18,70,"1","0","Sassuolo","4-3-3",43,314,440,71,19,9,43,532,13,17,15,17,2,5,27,96,"5","1","https://fbref.com/en/matches/e783a47b/Bologna-Sassuolo-February-18-2018-Serie-A"
"Serie A","2017-12-23","Serie A (Matchweek 18)","Milan","4-3-3",53,462,574,80,17,7,30,676,11,9,12,18,2,4,22,70,"2","0","Atalanta","3-4-1-2",47,398,501,79,11,4,10,617,20,12,13,29,0,14,9,79,"0","0","https://fbref.com/en/matches/aedac143/Milan-Atalanta-December-23-2017-Serie-A"
"Serie A","2017-12-03","Serie A (Matchweek 15)","Benevento","4-1-4-1",48,352,445,79,16,4,25,540,13,12,15,17,4,7,19,63,"3","0","Milan","3-4-3",52,395,485,81,12,3,16,586,13,12,22,31,1,11,19,70,"6","1","https://fbref.com/en/matches/19fdcc91/Benevento-Milan-December-3-2017-Serie-A"
"Serie A","2018-03-31","Serie A (Matchweek 30)","Chievo","4-4-2",40,285,405,70,15,2,15,510,14,12,19,22,3,8,17,86,"3","0","Sampdoria","4-3-1-2",60,476,599,79,11,6,16,686,11,4,20,19,0,7,31,89,"2","0","https://fbref.com/en/matches/023d5d38/Chievo-Sampdoria-March-31-2018-Serie-A"
"Serie A","2017-09-17","Serie A (Matchweek 4)","Torino","4-2-3-1",49,385,494,78,14,3,14,574,18,5,10,18,7,10,27,89,"2","0","Sampdoria","4-3-1-2",51,409,511,80,15,6,23,598,17,10,8,15,1,8,20,73,"1","0","https://fbref.com/en/matches/a72bc592/Torino-Sampdoria-September-17-2017-Serie-A"
"Serie A","2018-04-29","Serie A (Matchweek 35)","Benevento","4-3-3",45,307,390,79,11,4,11,507,17,10,14,27,2,14,14,57,"5","1","Udinese","3-4-3",55,379,481,79,19,4,17,584,21,13,9,17,4,5,23,67,"3","0","https://fbref.com/en/matches/fe65386f/Benevento-Udinese-April-29-2018-Serie-A"
"Serie A","2018-04-21","Serie A (Matchweek 34)","SPAL","3-5-2",35,217,326,67,10,2,9,427,21,16,11,29,4,10,25,86,"4","0","Roma","4-3-2-1",65,505,617,82,11,3,14,703,10,10,22,14,1,4,29,74,"1","0","https://fbref.com/en/matches/d996360a/SPAL-Roma-April-21-2018-Serie-A"
"Serie A","2018-01-28","Serie A (Matchweek 22)","Genoa","3-5-2",59,411,547,75,11,10,35,650,9,3,15,20,2,6,18,91,"2","0","Udinese","3-5-1-1",41,247,377,66,17,3,16,500,13,11,20,47,0,16,24,85,"0","1","https://fbref.com/en/matches/73ab00f3/Genoa-Udinese-January-28-2018-Serie-A"
"Serie A","2017-12-02","Serie A (Matchweek 15)","Torino","4-3-3",53,366,494,74,10,5,14,629,23,18,18,26,0,12,40,80,"2","0","Atalanta","3-4-3",47,315,443,71,13,7,20,579,20,15,17,16,3,6,26,77,"2","0","https://fbref.com/en/matches/173a7912/Torino-Atalanta-December-2-2017-Serie-A"
"Serie A","2018-05-20","Serie A (Matchweek 38)","Napoli","4-3-3",70,814,924,88,3,6,13,1027,13,8,11,19,2,7,18,43,"0","0","Crotone","4-3-3",30,277,389,71,9,9,20,503,8,25,10,24,1,13,17,82,"0","0","https://fbref.com/en/matches/b8a95440/Napoli-Crotone-May-20-2018-Serie-A"
"Serie A","2017-11-05","Serie A (Matchweek 12)","Cagliari","3-5-2",63,469,596,79,11,8,38,699,13,12,25,18,1,8,28,87,"2","0","Hellas Verona","4-4-1-1",37,217,344,63,15,2,10,462,16,10,13,53,1,14,25,93,"4","0","https://fbref.com/en/matches/95d7593a/Cagliari-Hellas-Verona-November-5-2017-Serie-A"
"Serie A","2017-11-05","Serie A (Matchweek 12)","Atalanta","3-4-3",57,435,549,79,14,3,17,646,15,7,12,19,4,7,22,72,"0","1","SPAL","3-5-2",43,311,417,75,13,3,18,542,14,19,9,29,0,8,31,80,"2","0","https://fbref.com/en/matches/85389800/Atalanta-SPAL-November-5-2017-Serie-A"
"Serie A","2017-11-05","Serie A (Matchweek 12)","Sassuolo","4-3-3",45,292,421,69,20,7,29,508,13,6,19,33,4,6,25,77,"2","0","Milan","3-4-3",55,394,510,77,15,10,17,641,20,16,17,41,2,4,25,79,"3","0","https://fbref.com/en/matches/58d23738/Sassuolo-Milan-November-5-2017-Serie-A"
"Serie A","2017-11-19","Serie A (Matchweek 13)","Benevento","4-1-4-1",50,355,446,80,22,6,17,565,14,15,10,30,5,13,22,71,"5","1","Sassuolo","4-3-3",50,336,443,76,11,5,25,525,13,4,14,14,0,7,27,75,"1","0","https://fbref.com/en/matches/5bbc65b0/Benevento-Sassuolo-November-19-2017-Serie-A"
"Serie A","2017-12-22","Serie A (Matchweek 18)","Cagliari","3-5-1-1",40,253,372,68,14,7,19,503,15,12,23,44,1,18,16,84,"2","1","Fiorentina","3-5-1-1",60,451,565,80,13,10,34,688,17,6,16,33,3,7,24,72,"2","0","https://fbref.com/en/matches/0f7b1def/Cagliari-Fiorentina-December-22-2017-Serie-A"
"Serie A","2018-04-08","Serie A (Matchweek 31)","Napoli","4-3-3",75,685,799,86,7,14,35,907,11,11,12,6,1,2,36,70,"2","0","Chievo","4-4-2",25,167,271,62,12,0,1,406,19,22,10,51,6,13,20,70,"3","0","https://fbref.com/en/matches/f5acb027/Napoli-Chievo-April-8-2018-Serie-A"
"Serie A","2018-02-24","Serie A (Matchweek 26)","Bologna","3-5-1-1",43,345,440,78,9,2,9,588,28,13,18,50,0,12,20,66,"2","0","Genoa","3-5-1-1",57,457,577,79,12,8,32,678,10,14,14,15,2,6,30,86,"0","0","https://fbref.com/en/matches/373d860a/Bologna-Genoa-February-24-2018-Serie-A"
"Serie A","2018-05-20","Serie A (Matchweek 38)","Cagliari","4-3-1-2",31,193,300,64,17,5,11,402,16,10,18,28,0,9,9,75,"3","0","Atalanta","3-4-1-2",69,547,672,81,14,11,29,764,9,9,6,18,2,3,37,84,"1","0","https://fbref.com/en/matches/1e24b92f/Cagliari-Atalanta-May-20-2018-Serie-A"
"Serie A","2018-03-18","Serie A (Matchweek 29)","Hellas Verona","4-3-3",38,302,390,77,11,4,12,499,18,19,8,15,2,9,18,58,"3","0","Atalanta","3-4-3",62,544,631,86,13,4,11,724,15,6,6,21,2,7,29,59,"2","0","https://fbref.com/en/matches/7fd94d34/Hellas-Verona-Atalanta-March-18-2018-Serie-A"
"Serie A","2017-11-25","Serie A (Matchweek 14)","Cagliari","3-5-1-1",44,330,459,72,12,7,28,565,15,15,23,27,5,4,21,92,"2","0","Internazionale","4-2-3-1",56,470,593,79,15,5,14,703,9,15,16,34,3,7,27,75,"2","0","https://fbref.com/en/matches/2d8c044d/Cagliari-Internazionale-November-25-2017-Serie-A"
"Serie A","2017-10-21","Serie A (Matchweek 9)","Sampdoria","4-3-1-2",67,719,812,89,11,4,17,886,13,7,7,9,0,5,13,55,"1","0","Crotone","4-5-1",33,304,393,77,20,0,8,476,14,19,10,17,3,3,15,58,"3","0","https://fbref.com/en/matches/afd668b5/Sampdoria-Crotone-October-21-2017-Serie-A"
"Serie A","2017-12-30","Serie A (Matchweek 19)","Roma","4-3-3",65,459,585,78,14,7,28,697,17,10,17,18,3,7,23,95,"1","0","Sassuolo","4-3-3",35,203,316,64,14,4,21,454,25,15,15,44,4,18,19,88,"2","0","https://fbref.com/en/matches/a62b97ed/Roma-Sassuolo-December-30-2017-Serie-A"
"Serie A","2018-04-22","Serie A (Matchweek 34)","Lazio","3-5-1-1",47,350,459,76,11,8,21,564,25,11,15,21,7,9,11,77,"1","0","Sampdoria","4-3-1-2",53,409,515,79,8,4,14,621,22,14,9,24,1,9,15,67,"2","0","https://fbref.com/en/matches/aea0077f/Lazio-Sampdoria-April-22-2018-Serie-A"
"Serie A","2018-02-25","Serie A (Matchweek 26)","Roma","4-3-3",54,467,570,82,11,9,34,679,19,20,13,17,1,5,17,69,"0","0","Milan","4-3-3",46,381,482,79,6,3,12,605,21,6,9,36,6,12,21,85,"0","0","https://fbref.com/en/matches/dc486553/Roma-Milan-February-25-2018-Serie-A"
"Serie A","2017-10-22","Serie A (Matchweek 9)","Torino","4-2-3-1",39,236,337,70,26,0,7,445,24,12,17,28,6,12,22,62,"1","0","Roma","4-3-3",61,414,532,78,14,5,24,626,24,16,7,19,3,7,29,106,"1","0","https://fbref.com/en/matches/5c632354/Torino-Roma-October-22-2017-Serie-A"
"Serie A","2018-05-20","Serie A (Matchweek 38)","Sassuolo","3-5-2",42,291,407,71,14,5,17,498,17,7,13,30,2,9,31,81,"1","0","Roma","4-3-3",58,463,566,82,8,9,26,680,13,17,17,26,3,7,19,69,"1","0","https://fbref.com/en/matches/946ad184/Sassuolo-Roma-May-20-2018-Serie-A"
"Serie A","2017-09-20","Serie A (Matchweek 5)","Cagliari","4-3-1-2",56,423,555,76,21,5,20,666,24,12,11,23,2,6,31,115,"3","0","Sassuolo","3-1-4-2",44,313,428,73,12,2,18,574,22,21,10,26,3,10,18,89,"3","0","https://fbref.com/en/matches/e03443c5/Cagliari-Sassuolo-September-20-2017-Serie-A"
"Serie A","2017-08-27","Serie A (Matchweek 2)","Torino","4-2-3-1",51,321,408,79,13,5,16,510,9,4,9,31,0,14,23,78,"1","0","Sassuolo","4-3-3",49,300,397,76,16,11,33,480,12,6,13,16,2,10,18,69,"1","0","https://fbref.com/en/matches/35ece6cc/Torino-Sassuolo-August-27-2017-Serie-A"
"Serie A","2017-09-20","Serie A (Matchweek 5)","Benevento","4-4-2",37,310,396,78,10,2,19,508,16,11,7,29,3,14,12,57,"2","0","Roma","4-3-3",63,581,664,88,8,9,26,769,21,14,8,9,3,4,16,43,"0","0","https://fbref.com/en/matches/7774872f/Benevento-Roma-September-20-2017-Serie-A"
"Serie A","2017-10-29","Serie A (Matchweek 11)","Crotone","4-4-2",36,182,308,59,19,3,12,410,14,15,24,42,3,17,11,90,"3","0","Fiorentina","4-3-3",64,421,557,76,17,5,29,654,16,8,21,24,3,6,26,87,"3","0","https://fbref.com/en/matches/84afc3cc/Crotone-Fiorentina-October-29-2017-Serie-A"
"Serie A","2017-09-10","Serie A (Matchweek 3)","Bologna","4-2-3-1",37,339,437,78,10,5,11,534,15,9,10,25,4,6,20,83,"5","0","Napoli","4-3-3",63,657,754,87,16,7,22,853,19,15,15,15,2,4,13,46,"1","0","https://fbref.com/en/matches/80cb1759/Bologna-Napoli-September-10-2017-Serie-A"
"Serie A","2018-05-13","Serie A (Matchweek 37)","Roma","4-3-3",47,447,522,86,10,4,14,598,16,14,13,8,0,4,17,62,"3","1","Juventus","4-2-3-1",53,525,598,88,13,3,5,683,15,15,8,19,1,6,24,74,"2","0","https://fbref.com/en/matches/c089eb5a/Roma-Juventus-May-13-2018-Serie-A"
"Serie A","2018-02-11","Serie A (Matchweek 24)","Roma","4-2-3-1",56,501,603,83,9,10,31,710,16,15,18,10,4,4,29,56,"0","0","Benevento","4-2-3-1",44,364,467,78,7,3,6,579,17,9,8,34,5,10,25,56,"0","0","https://fbref.com/en/matches/0b370f75/Roma-Benevento-February-11-2018-Serie-A"
"Serie A","2017-11-26","Serie A (Matchweek 14)","Genoa","3-5-2",33,219,328,67,15,1,19,424,17,10,11,33,4,5,11,86,"1","0","Roma","4-3-3",67,557,659,85,16,4,24,763,13,10,15,27,2,4,23,99,"3","1","https://fbref.com/en/matches/c3ba6531/Genoa-Roma-November-26-2017-Serie-A"
"Serie A","2018-01-06","Serie A (Matchweek 20)","SPAL","3-5-2",55,420,510,82,8,9,34,619,21,9,7,16,3,7,15,76,"2","0","Lazio","3-5-1-1",45,355,424,84,14,4,10,552,19,9,5,31,2,9,14,44,"3","0","https://fbref.com/en/matches/5680845b/SPAL-Lazio-January-6-2018-Serie-A"
"Serie A","2018-02-03","Serie A (Matchweek 23)","Internazionale","4-3-3",63,529,666,79,14,7,29,769,12,17,31,13,3,7,34,70,"1","0","Crotone","4-3-3",37,265,393,67,8,4,16,519,18,24,14,33,5,9,21,79,"3","0","https://fbref.com/en/matches/b7adf57b/Internazionale-Crotone-February-3-2018-Serie-A"
"Serie A","2018-04-04","Serie A (Matchweek 27)","Torino","3-4-3",65,531,639,83,13,3,15,744,12,15,19,20,1,8,21,82,"1","0","Crotone","3-5-2",35,233,351,66,12,3,22,450,20,9,20,17,1,7,21,58,"1","0","https://fbref.com/en/matches/7c756a09/Torino-Crotone-April-4-2018-Serie-A"
"Serie A","2017-12-04","Serie A (Matchweek 15)","Hellas Verona","4-2-3-1",59,496,622,80,17,2,27,722,20,6,13,12,3,7,29,83,"2","0","Genoa","3-5-1-1",41,311,424,73,19,3,15,540,21,14,23,33,0,11,15,61,"4","0","https://fbref.com/en/matches/b9641833/Hellas-Verona-Genoa-December-4-2017-Serie-A"
"Serie A","2018-01-22","Serie A (Matchweek 21)","Juventus","4-3-3",53,451,558,81,23,4,15,654,10,19,21,28,1,7,18,87,"1","0","Genoa","3-5-2",47,366,485,75,17,3,19,567,13,10,16,23,1,11,22,66,"5","0","https://fbref.com/en/matches/8c8b5fc4/Juventus-Genoa-January-22-2018-Serie-A"
"Serie A","2017-12-09","Serie A (Matchweek 16)","Cagliari","3-5-1-1",49,328,464,71,15,6,28,559,8,8,26,33,6,11,20,97,"3","0","Sampdoria","4-3-1-2",51,361,491,74,11,4,19,590,10,6,12,24,3,14,17,104,"0","0","https://fbref.com/en/matches/4dacbdc9/Cagliari-Sampdoria-December-9-2017-Serie-A"
"Serie A","2017-12-17","Serie A (Matchweek 17)","Bologna","4-3-2-1",41,385,475,81,9,3,10,613,31,15,6,43,0,5,18,53,"3","0","Juventus","4-3-3",59,567,680,83,10,7,28,783,23,12,11,10,4,1,23,61,"1","0","https://fbref.com/en/matches/0ccbacd4/Bologna-Juventus-December-17-2017-Serie-A"
"Serie A","2017-10-30","Serie A (Matchweek 11)","Hellas Verona","4-4-2",41,329,432,76,12,4,19,549,16,16,9,37,0,11,23,89,"4","0","Internazionale","4-2-3-1",59,517,628,82,9,7,33,740,13,7,21,26,0,6,21,53,"2","0","https://fbref.com/en/matches/68bd6b1f/Hellas-Verona-Internazionale-October-30-2017-Serie-A"
"Serie A","2017-08-27","Serie A (Matchweek 2)","Crotone","4-4-2",36,212,331,64,15,1,9,443,19,19,24,37,3,7,29,101,"1","0","Hellas Verona","4-3-3",64,444,590,75,11,3,20,667,19,14,24,14,1,11,22,111,"3","0","https://fbref.com/en/matches/637558a1/Crotone-Hellas-Verona-August-27-2017-Serie-A"
"Serie A","2018-02-04","Serie A (Matchweek 23)","Hellas Verona","4-4-2",40,289,401,72,17,4,32,523,19,20,8,35,0,12,13,64,"3","0","Roma","4-2-3-1",60,479,605,79,7,6,28,729,15,21,28,36,4,8,19,70,"1","1","https://fbref.com/en/matches/172944d7/Hellas-Verona-Roma-February-4-2018-Serie-A"
"Serie A","2017-10-25","Serie A (Matchweek 10)","Genoa","3-4-3",31,318,417,76,8,1,9,513,19,7,7,22,2,14,15,80,"1","0","Napoli","4-3-3",69,843,937,90,5,4,7,1040,12,14,4,12,0,4,26,60,"1","0","https://fbref.com/en/matches/fe54162d/Genoa-Napoli-October-25-2017-Serie-A"
"Serie A","2018-05-20","Serie A (Matchweek 38)","SPAL","3-5-1-1",45,351,436,81,10,5,14,532,15,15,14,17,5,9,22,77,"1","0","Sampdoria","4-3-1-2",55,428,525,82,11,3,16,593,9,1,12,12,0,8,24,67,"5","1","https://fbref.com/en/matches/cb735a30/SPAL-Sampdoria-May-20-2018-Serie-A"
"Serie A","2017-12-30","Serie A (Matchweek 19)","Bologna","4-3-3",57,417,527,79,14,8,26,620,14,9,22,9,2,3,28,88,"2","0","Udinese","3-5-2",43,305,398,77,16,0,7,532,22,8,8,47,1,13,17,88,"3","0","https://fbref.com/en/matches/e71343d6/Bologna-Udinese-December-30-2017-Serie-A"
"Serie A","2017-12-23","Serie A (Matchweek 18)","Napoli","4-3-3",45,410,514,80,17,2,12,625,18,8,4,23,4,8,18,76,"5","1","Sampdoria","4-3-1-2",55,523,633,83,15,2,14,733,19,12,13,17,2,7,18,74,"5","0","https://fbref.com/en/matches/cd9e3cc3/Napoli-Sampdoria-December-23-2017-Serie-A"
"Serie A","2017-11-19","Serie A (Matchweek 13)","Crotone","4-4-2",57,446,600,74,17,5,21,722,23,11,8,33,1,3,22,106,"1","0","Genoa","3-4-3",43,302,447,68,15,2,13,568,13,12,24,44,4,7,35,89,"3","0","https://fbref.com/en/matches/84e5beb1/Crotone-Genoa-November-19-2017-Serie-A"
"Serie A","2018-02-05","Serie A (Matchweek 23)","Lazio","3-5-2",64,582,709,82,7,8,26,826,20,10,22,28,2,2,27,58,"0","0","Genoa","3-5-2",36,279,402,69,9,1,10,534,10,18,18,42,1,11,20,71,"1","0","https://fbref.com/en/matches/00d685f6/Lazio-Genoa-February-5-2018-Serie-A"
"Serie A","2018-04-14","Serie A (Matchweek 32)","Cagliari","3-5-2",61,413,538,77,11,7,30,643,16,5,20,30,2,8,28,93,"2","0","Udinese","3-5-2",39,236,343,69,13,3,18,462,9,14,17,40,2,12,23,101,"3","0","https://fbref.com/en/matches/ef1219c5/Cagliari-Udinese-April-14-2018-Serie-A"
"Serie A","2017-10-15","Serie A (Matchweek 8)","Sampdoria","4-3-1-2",48,432,531,81,10,4,18,658,26,11,4,27,1,11,20,58,"3","0","Atalanta","3-4-1-2",52,470,573,82,15,6,31,684,22,15,1,21,1,3,24,86,"3","0","https://fbref.com/en/matches/8d16374b/Sampdoria-Atalanta-October-15-2017-Serie-A"
"Serie A","2018-03-11","Serie A (Matchweek 28)","Fiorentina","4-3-2-1",41,303,418,72,11,8,20,539,20,22,13,25,2,8,22,69,"2","0","Benevento","4-1-4-1",59,494,609,81,8,9,26,735,17,11,12,18,3,10,18,59,"3","0","https://fbref.com/en/matches/1931a632/Fiorentina-Benevento-March-11-2018-Serie-A"
"Serie A","2017-10-25","Serie A (Matchweek 10)","Fiorentina","4-3-3",47,369,466,79,22,5,20,579,23,15,16,15,1,5,19,84,"1","0","Torino","4-2-3-1",53,412,529,78,22,6,10,625,19,5,19,19,0,9,35,63,"3","1","https://fbref.com/en/matches/afa0906d/Fiorentina-Torino-October-25-2017-Serie-A"
"Serie A","2018-04-22","Serie A (Matchweek 34)","Chievo","3-5-2",40,335,455,74,11,4,30,553,19,12,16,31,4,9,20,95,"1","0","Internazionale","4-2-3-1",60,557,677,82,9,10,22,781,15,8,15,36,3,4,17,66,"1","0","https://fbref.com/en/matches/df8bed3d/Chievo-Internazionale-April-22-2018-Serie-A"
"Serie A","2017-12-11","Serie A (Matchweek 16)","Lazio","3-5-1-1",50,358,486,74,7,13,32,574,16,14,15,8,6,15,17,77,"1","1","Torino","4-3-3",50,414,491,84,16,2,4,626,11,13,21,40,0,8,19,42,"1","0","https://fbref.com/en/matches/03fef385/Lazio-Torino-December-11-2017-Serie-A"
"Serie A","2018-04-03","Serie A (Matchweek 27)","Udinese","3-5-1-1",51,346,470,74,11,5,31,570,18,11,20,17,0,7,29,82,"2","0","Fiorentina","3-5-1-1",49,335,446,75,17,6,13,562,19,14,23,33,0,12,22,74,"4","0","https://fbref.com/en/matches/7329d9bb/Udinese-Fiorentina-April-3-2018-Serie-A"
"Serie A","2017-09-20","Serie A (Matchweek 5)","Lazio","3-4-3",37,385,484,80,9,3,8,592,17,19,6,15,0,5,24,68,"2","0","Napoli","4-3-3",63,718,812,88,13,2,11,917,21,8,9,14,0,4,30,49,"3","0","https://fbref.com/en/matches/6e58c3a7/Lazio-Napoli-September-20-2017-Serie-A"
"Serie A","2017-10-15","Serie A (Matchweek 8)","Cagliari","4-3-1-2",59,448,562,80,13,6,24,660,13,6,15,24,0,7,27,66,"2","0","Genoa","3-4-3",41,294,395,74,14,7,21,510,8,11,13,35,3,8,18,90,"0","0","https://fbref.com/en/matches/a6d1d542/Cagliari-Genoa-October-15-2017-Serie-A"
"Serie A","2017-12-29","Serie A (Matchweek 19)","Crotone","4-3-3",29,199,337,59,10,2,9,469,9,20,12,38,2,12,23,90,"1","0","Napoli","4-3-3",71,656,812,81,6,15,31,915,18,5,18,18,3,8,33,71,"2","0","https://fbref.com/en/matches/6eee6e1f/Crotone-Napoli-December-29-2017-Serie-A"
"Serie A","2017-09-24","Serie A (Matchweek 6)","Hellas Verona","4-3-3",43,375,462,81,8,3,18,560,27,13,5,22,0,6,24,69,"2","0","Lazio","3-5-1-1",57,535,610,88,13,4,17,712,20,10,3,24,1,7,25,60,"2","0","https://fbref.com/en/matches/89a6b7bd/Hellas-Verona-Lazio-September-24-2017-Serie-A"
"Serie A","2017-12-12","Serie A (Matchweek 16)","Genoa","3-5-2",45,312,447,70,14,7,25,569,23,15,15,30,3,3,20,73,"2","0","Atalanta","3-4-1-2",55,420,548,77,20,5,7,671,19,8,18,28,0,13,29,82,"2","0","https://fbref.com/en/matches/c5517bda/Genoa-Atalanta-December-12-2017-Serie-A"
"Serie A","2017-12-01","Serie A (Matchweek 15)","Napoli","4-3-3",67,711,820,87,9,10,41,905,14,12,12,4,2,3,23,52,"2","0","Juventus","4-4-1-1",33,310,400,78,5,3,5,516,12,16,10,52,1,15,15,64,"1","0","https://fbref.com/en/matches/0005cd5f/Napoli-Juventus-December-1-2017-Serie-A"
"Serie A","2017-08-20","Serie A (Matchweek 1)","Sampdoria","4-3-1-2",64,575,679,85,10,6,24,771,17,5,10,20,2,12,19,71,"1","0","Benevento","4-4-2",36,293,382,77,10,7,22,499,18,12,8,34,3,7,18,77,"2","0","https://fbref.com/en/matches/9456e693/Sampdoria-Benevento-August-20-2017-Serie-A"
"Serie A","2017-12-17","Serie A (Matchweek 17)","Benevento","4-1-4-1",47,360,468,77,14,6,23,569,14,11,9,24,2,5,15,75,"2","0","SPAL","3-5-2",53,412,518,80,11,3,23,634,16,14,13,29,4,9,23,71,"3","0","https://fbref.com/en/matches/20a531c8/Benevento-SPAL-December-17-2017-Serie-A"
"Serie A","2017-12-23","Serie A (Matchweek 18)","Lazio","3-4-3",59,482,605,80,12,10,34,723,18,13,17,18,2,6,22,76,"1","0","Crotone","4-3-3",41,292,414,71,7,3,18,532,18,20,11,39,1,9,27,67,"2","0","https://fbref.com/en/matches/d31ac043/Lazio-Crotone-December-23-2017-Serie-A"
"Serie A","2017-10-15","Serie A (Matchweek 8)","Fiorentina","4-3-3",64,599,701,85,11,4,27,793,20,16,11,23,1,9,21,78,"1","0","Udinese","4-1-4-1",36,294,389,76,14,4,18,481,17,16,16,30,2,8,25,77,"1","0","https://fbref.com/en/matches/bafe756c/Fiorentina-Udinese-October-15-2017-Serie-A"
"Serie A","2018-04-07","Serie A (Matchweek 31)","Benevento","4-2-3-1",44,398,462,86,10,9,15,550,10,11,5,14,1,10,12,44,"0","0","Juventus","4-4-1-1",56,514,579,89,10,2,23,675,16,13,11,15,4,6,18,67,"1","0","https://fbref.com/en/matches/f358c652/Benevento-Juventus-April-7-2018-Serie-A"
