League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Game_URL,Team,Home_Away,Event_Time,Is_Pens,Event_Half,Event_Type,Event_Players,Score_Progression,Penalty_Number
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Atalanta,Home,13,FALSE,1,Yellow Card,Andrea Masiello,0:00,NA
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Milan,Away,17,FALSE,1,Yellow Card,Ignazio Abate,0:00,NA
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Atalanta,Home,28,FALSE,1,Yellow Card,Marten de Roon,0:00,NA
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Milan,Away,32,FALSE,1,Yellow Card,Nikola Kalinić,0:00,NA
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Milan,Away,46,FALSE,2,Substitute,Riccardo Montolivo for Lucas Biglia,0:00,NA
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Atalanta,Home,55,FALSE,2,Substitute,Josip Iličić for Musa Barrow,0:00,NA
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Milan,Away,60,FALSE,2,Goal,Franck Kessié,0:01,NA
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Atalanta,Home,64,FALSE,2,Yellow Card,Rafael Tolói,0:01,NA
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Atalanta,Home,64,FALSE,2,Second Yellow Card,Rafael Tolói,0:01,NA
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Milan,Away,66,FALSE,2,Yellow Card,Hakan Çalhanoğlu,0:01,NA
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Atalanta,Home,69,FALSE,2,Substitute,Nicolas Haas for Bryan Cristante,0:01,NA
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Milan,Away,69,FALSE,2,Yellow Card,Alessio Romagnoli,0:01,NA
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Atalanta,Home,73,FALSE,2,Yellow Card,Robin Gosens,0:01,NA
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Milan,Away,75,FALSE,2,Red Card,Riccardo Montolivo,0:01,NA
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Milan,Away,78,FALSE,2,Substitute,Manuel Locatelli for Suso,0:01,NA
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Atalanta,Home,79,FALSE,2,Substitute,Hans Hateboer for Timothy Castagne,0:01,NA
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Milan,Away,83,FALSE,2,Substitute,Fabio Borini for Giacomo Bonaventura,0:01,NA
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Atalanta,Home,86,FALSE,2,Yellow Card,Josip Iličić,0:01,NA
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Milan,Away,87,FALSE,2,Yellow Card,Fabio Borini,0:01,NA
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Milan,Away,90,FALSE,2,Yellow Card,Gianluigi Donnarumma,0:01,NA
Serie A,5/13/2018,Serie A (Matchweek 37),Atalanta,3-4-1-2,1,1.8,Rafael Tolói · 64&rsquor; Andrea Masiello · 90+2&rsquor;,7,1,Milan,4/3/2003,1,0.2,Franck Kessié · 60&rsquor; Riccardo Montolivo · 75&rsquor;,6,1,https://fbref.com/en/matches/9f3cb61a/Atalanta-Milan-May-13-2018-Serie-A,Atalanta,Home,92,FALSE,2,Goal,Andrea Masiello Assist: Josip Iličić,1:01,NA
Serie A,10/29/2017,Serie A (Matchweek 11),SPAL,3/5/2002,1,0.3,Mirco Antenucci · 56&rsquor;,4,0,Genoa,3/5/2002,0,1.4,,3,0,https://fbref.com/en/matches/137886ce/SPAL-Genoa-October-29-2017-Serie-A,SPAL,Home,30,FALSE,1,Yellow Card,Pasquale Schiattarella,0:00,NA
Serie A,10/29/2017,Serie A (Matchweek 11),SPAL,3/5/2002,1,0.3,Mirco Antenucci · 56&rsquor;,4,0,Genoa,3/5/2002,0,1.4,,3,0,https://fbref.com/en/matches/137886ce/SPAL-Genoa-October-29-2017-Serie-A,SPAL,Home,54,FALSE,2,Substitute,Luca Mora for Pasquale Schiattarella,0:00,NA
Serie A,10/29/2017,Serie A (Matchweek 11),SPAL,3/5/2002,1,0.3,Mirco Antenucci · 56&rsquor;,4,0,Genoa,3/5/2002,0,1.4,,3,0,https://fbref.com/en/matches/137886ce/SPAL-Genoa-October-29-2017-Serie-A,SPAL,Home,56,FALSE,2,Goal,Mirco Antenucci Assist: Alberto Paloschi,1:00,NA
Serie A,10/29/2017,Serie A (Matchweek 11),SPAL,3/5/2002,1,0.3,Mirco Antenucci · 56&rsquor;,4,0,Genoa,3/5/2002,0,1.4,,3,0,https://fbref.com/en/matches/137886ce/SPAL-Genoa-October-29-2017-Serie-A,SPAL,Home,59,FALSE,2,Yellow Card,Felipe dal Belo,1:00,NA
Serie A,10/29/2017,Serie A (Matchweek 11),SPAL,3/5/2002,1,0.3,Mirco Antenucci · 56&rsquor;,4,0,Genoa,3/5/2002,0,1.4,,3,0,https://fbref.com/en/matches/137886ce/SPAL-Genoa-October-29-2017-Serie-A,Genoa,Away,62,FALSE,2,Substitute,Goran Pandev for Luca Rigoni,1:00,NA
Serie A,10/29/2017,Serie A (Matchweek 11),SPAL,3/5/2002,1,0.3,Mirco Antenucci · 56&rsquor;,4,0,Genoa,3/5/2002,0,1.4,,3,0,https://fbref.com/en/matches/137886ce/SPAL-Genoa-October-29-2017-Serie-A,Genoa,Away,73,FALSE,2,Yellow Card,Goran Pandev,1:00,NA
Serie A,10/29/2017,Serie A (Matchweek 11),SPAL,3/5/2002,1,0.3,Mirco Antenucci · 56&rsquor;,4,0,Genoa,3/5/2002,0,1.4,,3,0,https://fbref.com/en/matches/137886ce/SPAL-Genoa-October-29-2017-Serie-A,Genoa,Away,74,FALSE,2,Substitute,Andrey Galabinov for Aleandro Rosi,1:00,NA
Serie A,10/29/2017,Serie A (Matchweek 11),SPAL,3/5/2002,1,0.3,Mirco Antenucci · 56&rsquor;,4,0,Genoa,3/5/2002,0,1.4,,3,0,https://fbref.com/en/matches/137886ce/SPAL-Genoa-October-29-2017-Serie-A,SPAL,Home,78,FALSE,2,Substitute,Filippo Costa for Alberto Paloschi,1:00,NA
Serie A,10/29/2017,Serie A (Matchweek 11),SPAL,3/5/2002,1,0.3,Mirco Antenucci · 56&rsquor;,4,0,Genoa,3/5/2002,0,1.4,,3,0,https://fbref.com/en/matches/137886ce/SPAL-Genoa-October-29-2017-Serie-A,Genoa,Away,81,FALSE,2,Yellow Card,Luca Rossettini,1:00,NA
Serie A,10/29/2017,Serie A (Matchweek 11),SPAL,3/5/2002,1,0.3,Mirco Antenucci · 56&rsquor;,4,0,Genoa,3/5/2002,0,1.4,,3,0,https://fbref.com/en/matches/137886ce/SPAL-Genoa-October-29-2017-Serie-A,Genoa,Away,81,FALSE,2,Substitute,Pietro Pellegri for Gianluca Lapadula,1:00,NA
Serie A,10/29/2017,Serie A (Matchweek 11),SPAL,3/5/2002,1,0.3,Mirco Antenucci · 56&rsquor;,4,0,Genoa,3/5/2002,0,1.4,,3,0,https://fbref.com/en/matches/137886ce/SPAL-Genoa-October-29-2017-Serie-A,SPAL,Home,84,FALSE,2,Substitute,Marco Borriello for Mirco Antenucci,1:00,NA
Serie A,10/29/2017,Serie A (Matchweek 11),SPAL,3/5/2002,1,0.3,Mirco Antenucci · 56&rsquor;,4,0,Genoa,3/5/2002,0,1.4,,3,0,https://fbref.com/en/matches/137886ce/SPAL-Genoa-October-29-2017-Serie-A,Genoa,Away,85,FALSE,2,Yellow Card,Armando Izzo,1:00,NA
Serie A,10/29/2017,Serie A (Matchweek 11),SPAL,3/5/2002,1,0.3,Mirco Antenucci · 56&rsquor;,4,0,Genoa,3/5/2002,0,1.4,,3,0,https://fbref.com/en/matches/137886ce/SPAL-Genoa-October-29-2017-Serie-A,SPAL,Home,87,FALSE,2,Yellow Card,Marco Borriello,1:00,NA
Serie A,10/29/2017,Serie A (Matchweek 11),SPAL,3/5/2002,1,0.3,Mirco Antenucci · 56&rsquor;,4,0,Genoa,3/5/2002,0,1.4,,3,0,https://fbref.com/en/matches/137886ce/SPAL-Genoa-October-29-2017-Serie-A,SPAL,Home,88,FALSE,2,Yellow Card,Eros Schiavon,1:00,NA
Serie A,4/4/2018,Serie A (Matchweek 27),Chievo,4-3-1-2,1,0.4,Emanuele Giaccherini · 72&rsquor;,4,0,Sassuolo,5/3/2002,1,0.7,Claud Adjapong · 27&rsquor; Francesco Magnanelli · 84&rsquor; Francesco Cassata · 90+5&rsquor;,3,2,https://fbref.com/en/matches/e619682d/Chievo-Sassuolo-April-4-2018-Serie-A,Sassuolo,Away,22,FALSE,1,Yellow Card,Francesco Magnanelli,0:00,NA
Serie A,4/4/2018,Serie A (Matchweek 27),Chievo,4-3-1-2,1,0.4,Emanuele Giaccherini · 72&rsquor;,4,0,Sassuolo,5/3/2002,1,0.7,Claud Adjapong · 27&rsquor; Francesco Magnanelli · 84&rsquor; Francesco Cassata · 90+5&rsquor;,3,2,https://fbref.com/en/matches/e619682d/Chievo-Sassuolo-April-4-2018-Serie-A,Sassuolo,Away,27,FALSE,1,Red Card,Claud Adjapong,0:00,NA
Serie A,4/4/2018,Serie A (Matchweek 27),Chievo,4-3-1-2,1,0.4,Emanuele Giaccherini · 72&rsquor;,4,0,Sassuolo,5/3/2002,1,0.7,Claud Adjapong · 27&rsquor; Francesco Magnanelli · 84&rsquor; Francesco Cassata · 90+5&rsquor;,3,2,https://fbref.com/en/matches/e619682d/Chievo-Sassuolo-April-4-2018-Serie-A,Chievo,Home,41,FALSE,1,Yellow Card,Massimo Gobbi,0:00,NA
Serie A,4/4/2018,Serie A (Matchweek 27),Chievo,4-3-1-2,1,0.4,Emanuele Giaccherini · 72&rsquor;,4,0,Sassuolo,5/3/2002,1,0.7,Claud Adjapong · 27&rsquor; Francesco Magnanelli · 84&rsquor; Francesco Cassata · 90+5&rsquor;,3,2,https://fbref.com/en/matches/e619682d/Chievo-Sassuolo-April-4-2018-Serie-A,Chievo,Home,47,FALSE,1,Yellow Card,Emanuele Giaccherini,0:00,NA
Serie A,4/4/2018,Serie A (Matchweek 27),Chievo,4-3-1-2,1,0.4,Emanuele Giaccherini · 72&rsquor;,4,0,Sassuolo,5/3/2002,1,0.7,Claud Adjapong · 27&rsquor; Francesco Magnanelli · 84&rsquor; Francesco Cassata · 90+5&rsquor;,3,2,https://fbref.com/en/matches/e619682d/Chievo-Sassuolo-April-4-2018-Serie-A,Chievo,Home,48,FALSE,2,Yellow Card,Përparim Hetemaj,0:00,NA
Serie A,4/4/2018,Serie A (Matchweek 27),Chievo,4-3-1-2,1,0.4,Emanuele Giaccherini · 72&rsquor;,4,0,Sassuolo,5/3/2002,1,0.7,Claud Adjapong · 27&rsquor; Francesco Magnanelli · 84&rsquor; Francesco Cassata · 90+5&rsquor;,3,2,https://fbref.com/en/matches/e619682d/Chievo-Sassuolo-April-4-2018-Serie-A,Chievo,Home,57,FALSE,2,Substitute,Sergio Pellissier for Mariusz Stępiński,0:00,NA
Serie A,4/4/2018,Serie A (Matchweek 27),Chievo,4-3-1-2,1,0.4,Emanuele Giaccherini · 72&rsquor;,4,0,Sassuolo,5/3/2002,1,0.7,Claud Adjapong · 27&rsquor; Francesco Magnanelli · 84&rsquor; Francesco Cassata · 90+5&rsquor;,3,2,https://fbref.com/en/matches/e619682d/Chievo-Sassuolo-April-4-2018-Serie-A,Sassuolo,Away,62,FALSE,2,Substitute,Matteo Politano for Khouma Babacar,0:00,NA
Serie A,4/4/2018,Serie A (Matchweek 27),Chievo,4-3-1-2,1,0.4,Emanuele Giaccherini · 72&rsquor;,4,0,Sassuolo,5/3/2002,1,0.7,Claud Adjapong · 27&rsquor; Francesco Magnanelli · 84&rsquor; Francesco Cassata · 90+5&rsquor;,3,2,https://fbref.com/en/matches/e619682d/Chievo-Sassuolo-April-4-2018-Serie-A,Chievo,Home,63,FALSE,2,Substitute,Valter Birsa for Përparim Hetemaj,0:00,NA
Serie A,4/4/2018,Serie A (Matchweek 27),Chievo,4-3-1-2,1,0.4,Emanuele Giaccherini · 72&rsquor;,4,0,Sassuolo,5/3/2002,1,0.7,Claud Adjapong · 27&rsquor; Francesco Magnanelli · 84&rsquor; Francesco Cassata · 90+5&rsquor;,3,2,https://fbref.com/en/matches/e619682d/Chievo-Sassuolo-April-4-2018-Serie-A,Sassuolo,Away,67,FALSE,2,Substitute,Antonino Ragusa for Domenico Berardi,0:00,NA
Serie A,4/4/2018,Serie A (Matchweek 27),Chievo,4-3-1-2,1,0.4,Emanuele Giaccherini · 72&rsquor;,4,0,Sassuolo,5/3/2002,1,0.7,Claud Adjapong · 27&rsquor; Francesco Magnanelli · 84&rsquor; Francesco Cassata · 90+5&rsquor;,3,2,https://fbref.com/en/matches/e619682d/Chievo-Sassuolo-April-4-2018-Serie-A,Chievo,Home,72,FALSE,2,Goal,Emanuele Giaccherini,1:00,NA
Serie A,4/4/2018,Serie A (Matchweek 27),Chievo,4-3-1-2,1,0.4,Emanuele Giaccherini · 72&rsquor;,4,0,Sassuolo,5/3/2002,1,0.7,Claud Adjapong · 27&rsquor; Francesco Magnanelli · 84&rsquor; Francesco Cassata · 90+5&rsquor;,3,2,https://fbref.com/en/matches/e619682d/Chievo-Sassuolo-April-4-2018-Serie-A,Chievo,Home,75,FALSE,2,Substitute,Boštjan Cesar for Alessandro Gamberini,1:00,NA
Serie A,4/4/2018,Serie A (Matchweek 27),Chievo,4-3-1-2,1,0.4,Emanuele Giaccherini · 72&rsquor;,4,0,Sassuolo,5/3/2002,1,0.7,Claud Adjapong · 27&rsquor; Francesco Magnanelli · 84&rsquor; Francesco Cassata · 90+5&rsquor;,3,2,https://fbref.com/en/matches/e619682d/Chievo-Sassuolo-April-4-2018-Serie-A,Sassuolo,Away,78,FALSE,2,Substitute,Federico Peluso for Edoardo Goldaniga,1:00,NA
Serie A,4/4/2018,Serie A (Matchweek 27),Chievo,4-3-1-2,1,0.4,Emanuele Giaccherini · 72&rsquor;,4,0,Sassuolo,5/3/2002,1,0.7,Claud Adjapong · 27&rsquor; Francesco Magnanelli · 84&rsquor; Francesco Cassata · 90+5&rsquor;,3,2,https://fbref.com/en/matches/e619682d/Chievo-Sassuolo-April-4-2018-Serie-A,Sassuolo,Away,84,FALSE,2,Second Yellow Card,Francesco Magnanelli,1:00,NA
Serie A,4/4/2018,Serie A (Matchweek 27),Chievo,4-3-1-2,1,0.4,Emanuele Giaccherini · 72&rsquor;,4,0,Sassuolo,5/3/2002,1,0.7,Claud Adjapong · 27&rsquor; Francesco Magnanelli · 84&rsquor; Francesco Cassata · 90+5&rsquor;,3,2,https://fbref.com/en/matches/e619682d/Chievo-Sassuolo-April-4-2018-Serie-A,Chievo,Home,94,FALSE,2,Yellow Card,Fabrizio Cacciatore,1:00,NA
Serie A,4/4/2018,Serie A (Matchweek 27),Chievo,4-3-1-2,1,0.4,Emanuele Giaccherini · 72&rsquor;,4,0,Sassuolo,5/3/2002,1,0.7,Claud Adjapong · 27&rsquor; Francesco Magnanelli · 84&rsquor; Francesco Cassata · 90+5&rsquor;,3,2,https://fbref.com/en/matches/e619682d/Chievo-Sassuolo-April-4-2018-Serie-A,Sassuolo,Away,95,FALSE,2,Goal,Francesco Cassata,1:01,NA
Serie A,2/25/2018,Serie A (Matchweek 26),Sampdoria,4-3-1-2,2,1,Matías Silvestre · 35&rsquor; Duván Zapata · 83&rsquor;,2,0,Udinese,3-1-4-2,1,1.1,Ali Adnan Kadhim · 90+5&rsquor;,2,0,https://fbref.com/en/matches/440c9141/Sampdoria-Udinese-February-25-2018-Serie-A,Udinese,Away,20,FALSE,1,Yellow Card,Jens Stryger Larsen,0:00,NA
Serie A,2/25/2018,Serie A (Matchweek 26),Sampdoria,4-3-1-2,2,1,Matías Silvestre · 35&rsquor; Duván Zapata · 83&rsquor;,2,0,Udinese,3-1-4-2,1,1.1,Ali Adnan Kadhim · 90+5&rsquor;,2,0,https://fbref.com/en/matches/440c9141/Sampdoria-Udinese-February-25-2018-Serie-A,Sampdoria,Home,27,FALSE,1,Yellow Card,Nicola Murru,0:00,NA
Serie A,2/25/2018,Serie A (Matchweek 26),Sampdoria,4-3-1-2,2,1,Matías Silvestre · 35&rsquor; Duván Zapata · 83&rsquor;,2,0,Udinese,3-1-4-2,1,1.1,Ali Adnan Kadhim · 90+5&rsquor;,2,0,https://fbref.com/en/matches/440c9141/Sampdoria-Udinese-February-25-2018-Serie-A,Sampdoria,Home,35,FALSE,1,Goal,Matías Silvestre Assist: Gianluca Caprari,1:00,NA
Serie A,2/25/2018,Serie A (Matchweek 26),Sampdoria,4-3-1-2,2,1,Matías Silvestre · 35&rsquor; Duván Zapata · 83&rsquor;,2,0,Udinese,3-1-4-2,1,1.1,Ali Adnan Kadhim · 90+5&rsquor;,2,0,https://fbref.com/en/matches/440c9141/Sampdoria-Udinese-February-25-2018-Serie-A,Sampdoria,Home,44,FALSE,1,Substitute,Ricky Álvarez for Gastón Ramírez,1:00,NA
Serie A,2/25/2018,Serie A (Matchweek 26),Sampdoria,4-3-1-2,2,1,Matías Silvestre · 35&rsquor; Duván Zapata · 83&rsquor;,2,0,Udinese,3-1-4-2,1,1.1,Ali Adnan Kadhim · 90+5&rsquor;,2,0,https://fbref.com/en/matches/440c9141/Sampdoria-Udinese-February-25-2018-Serie-A,Udinese,Away,46,FALSE,2,Substitute,Gabriele Angella for Danilo Larangeira,1:00,NA
Serie A,2/25/2018,Serie A (Matchweek 26),Sampdoria,4-3-1-2,2,1,Matías Silvestre · 35&rsquor; Duván Zapata · 83&rsquor;,2,0,Udinese,3-1-4-2,1,1.1,Ali Adnan Kadhim · 90+5&rsquor;,2,0,https://fbref.com/en/matches/440c9141/Sampdoria-Udinese-February-25-2018-Serie-A,Sampdoria,Home,62,FALSE,2,Yellow Card,Gianluca Caprari,1:00,NA
Serie A,2/25/2018,Serie A (Matchweek 26),Sampdoria,4-3-1-2,2,1,Matías Silvestre · 35&rsquor; Duván Zapata · 83&rsquor;,2,0,Udinese,3-1-4-2,1,1.1,Ali Adnan Kadhim · 90+5&rsquor;,2,0,https://fbref.com/en/matches/440c9141/Sampdoria-Udinese-February-25-2018-Serie-A,Udinese,Away,65,FALSE,2,Substitute,Maxi López for Rodrigo De Paul,1:00,NA
Serie A,2/25/2018,Serie A (Matchweek 26),Sampdoria,4-3-1-2,2,1,Matías Silvestre · 35&rsquor; Duván Zapata · 83&rsquor;,2,0,Udinese,3-1-4-2,1,1.1,Ali Adnan Kadhim · 90+5&rsquor;,2,0,https://fbref.com/en/matches/440c9141/Sampdoria-Udinese-February-25-2018-Serie-A,Sampdoria,Home,69,FALSE,2,Substitute,Duván Zapata for Gianluca Caprari,1:00,NA
Serie A,2/25/2018,Serie A (Matchweek 26),Sampdoria,4-3-1-2,2,1,Matías Silvestre · 35&rsquor; Duván Zapata · 83&rsquor;,2,0,Udinese,3-1-4-2,1,1.1,Ali Adnan Kadhim · 90+5&rsquor;,2,0,https://fbref.com/en/matches/440c9141/Sampdoria-Udinese-February-25-2018-Serie-A,Udinese,Away,74,FALSE,2,Yellow Card,Jakub Jankto,1:00,NA
Serie A,2/25/2018,Serie A (Matchweek 26),Sampdoria,4-3-1-2,2,1,Matías Silvestre · 35&rsquor; Duván Zapata · 83&rsquor;,2,0,Udinese,3-1-4-2,1,1.1,Ali Adnan Kadhim · 90+5&rsquor;,2,0,https://fbref.com/en/matches/440c9141/Sampdoria-Udinese-February-25-2018-Serie-A,Udinese,Away,79,FALSE,2,Substitute,Svante Ingelsson for Andrija Balić,1:00,NA
Serie A,2/25/2018,Serie A (Matchweek 26),Sampdoria,4-3-1-2,2,1,Matías Silvestre · 35&rsquor; Duván Zapata · 83&rsquor;,2,0,Udinese,3-1-4-2,1,1.1,Ali Adnan Kadhim · 90+5&rsquor;,2,0,https://fbref.com/en/matches/440c9141/Sampdoria-Udinese-February-25-2018-Serie-A,Sampdoria,Home,83,FALSE,2,Goal,Duván Zapata Assist: Ricky Álvarez,2:00,NA
Serie A,2/25/2018,Serie A (Matchweek 26),Sampdoria,4-3-1-2,2,1,Matías Silvestre · 35&rsquor; Duván Zapata · 83&rsquor;,2,0,Udinese,3-1-4-2,1,1.1,Ali Adnan Kadhim · 90+5&rsquor;,2,0,https://fbref.com/en/matches/440c9141/Sampdoria-Udinese-February-25-2018-Serie-A,Sampdoria,Home,85,FALSE,2,Substitute,Joachim Andersen for Bartosz Bereszyński,2:00,NA
Serie A,2/25/2018,Serie A (Matchweek 26),Sampdoria,4-3-1-2,2,1,Matías Silvestre · 35&rsquor; Duván Zapata · 83&rsquor;,2,0,Udinese,3-1-4-2,1,1.1,Ali Adnan Kadhim · 90+5&rsquor;,2,0,https://fbref.com/en/matches/440c9141/Sampdoria-Udinese-February-25-2018-Serie-A,Udinese,Away,95,FALSE,2,Goal,Ali Adnan Kadhim,2:01,NA
