League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Game_URL,Team,Home_Away,Player,Player_Href,Player_Num,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG_Expected,npxG_Expected,xAG_Expected,SCA_SCA,GCA_SCA,Cmp_Passes,Att_Passes,Cmp_percent_Passes,PrgP_Passes,Carries_Carries,PrgC_Carries,Att_Take_Ons,Succ_Take_Ons
Serie A,8/19/2017,Serie A (Matchweek 1),Juventus,4-2-3-1,3,1.1,Mario Mandžukić · 12&rsquor; Paulo Dybala · 45+1&rsquor; Gonzalo Higuaín · 66&rsquor;,1,0,Cagliari,4-3-1-2,0,1.4,,0,0,https://fbref.com/en/matches/c6005f97/Juventus-Cagliari-August-19-2017-Serie-A,Juventus,Home,Giorgio Chiellini,/en/players/e85fb9b8/Giorgio-Chiellini,3,ITA,CB,33-005,90,0,0,0,0,0,0,0,0,85,1,2,0,0,0,0,0,0,63,72,87.5,4,54,1,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Juventus,4-2-3-1,3,1.1,Mario Mandžukić · 12&rsquor; Paulo Dybala · 45+1&rsquor; Gonzalo Higuaín · 66&rsquor;,1,0,Cagliari,4-3-1-2,0,1.4,,0,0,https://fbref.com/en/matches/c6005f97/Juventus-Cagliari-August-19-2017-Serie-A,Juventus,Home,Daniele Rugani,/en/players/14b8fcdf/Daniele-Rugani,24,ITA,CB,23-021,90,0,0,0,0,0,0,0,0,82,1,2,1,0,0,0,0,0,67,76,88.2,1,59,1,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Juventus,4-2-3-1,3,1.1,Mario Mandžukić · 12&rsquor; Paulo Dybala · 45+1&rsquor; Gonzalo Higuaín · 66&rsquor;,1,0,Cagliari,4-3-1-2,0,1.4,,0,0,https://fbref.com/en/matches/c6005f97/Juventus-Cagliari-August-19-2017-Serie-A,Juventus,Home,Stephan Lichtsteiner,/en/players/99b1d0e6/Stephan-Lichtsteiner,26,SUI,RB,33-215,90,0,1,0,0,0,0,1,0,99,1,2,0,0,0,0.2,3,1,83,91,91.2,8,58,2,1,1
Serie A,8/19/2017,Serie A (Matchweek 1),Juventus,4-2-3-1,3,1.1,Mario Mandžukić · 12&rsquor; Paulo Dybala · 45+1&rsquor; Gonzalo Higuaín · 66&rsquor;,1,0,Cagliari,4-3-1-2,0,1.4,,0,0,https://fbref.com/en/matches/c6005f97/Juventus-Cagliari-August-19-2017-Serie-A,Juventus,Home,Gianluigi Buffon,/en/players/e40d028b/Gianluigi-Buffon,1,ITA,GK,39-203,90,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,30,33,90.9,0,24,0,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Juventus,4-2-3-1,3,1.1,Mario Mandžukić · 12&rsquor; Paulo Dybala · 45+1&rsquor; Gonzalo Higuaín · 66&rsquor;,1,0,Cagliari,4-3-1-2,0,1.4,,0,0,https://fbref.com/en/matches/c6005f97/Juventus-Cagliari-August-19-2017-Serie-A,Cagliari,Away,Diego Farias,/en/players/157d29b6/Diego-Farias,17,BRA,"FW,LM",27-101,90,0,0,0,1,1,1,0,0,38,0,0,1,0.8,0.1,0,1,0,27,30,90,2,26,1,5,3
Serie A,8/19/2017,Serie A (Matchweek 1),Juventus,4-2-3-1,3,1.1,Mario Mandžukić · 12&rsquor; Paulo Dybala · 45+1&rsquor; Gonzalo Higuaín · 66&rsquor;,1,0,Cagliari,4-3-1-2,0,1.4,,0,0,https://fbref.com/en/matches/c6005f97/Juventus-Cagliari-August-19-2017-Serie-A,Cagliari,Away,Duje Čop,/en/players/8b0b02c9/Duje-Cop,90,CRO,FW,27-199,80,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,1,0,8,15,53.3,3,10,1,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Juventus,4-2-3-1,3,1.1,Mario Mandžukić · 12&rsquor; Paulo Dybala · 45+1&rsquor; Gonzalo Higuaín · 66&rsquor;,1,0,Cagliari,4-3-1-2,0,1.4,,0,0,https://fbref.com/en/matches/c6005f97/Juventus-Cagliari-August-19-2017-Serie-A,Cagliari,Away,Marco Sau,/en/players/1ad1f50d/Marco-Sau,25,ITA,FW,29-289,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,50,0,1,0,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Juventus,4-2-3-1,3,1.1,Mario Mandžukić · 12&rsquor; Paulo Dybala · 45+1&rsquor; Gonzalo Higuaín · 66&rsquor;,1,0,Cagliari,4-3-1-2,0,1.4,,0,0,https://fbref.com/en/matches/c6005f97/Juventus-Cagliari-August-19-2017-Serie-A,Cagliari,Away,Nicolò Barella,/en/players/6928979a/Nicolo-Barella,18,ITA,"AM,CM",20-193,90,0,0,0,0,0,0,0,0,69,1,2,4,0,0,0.1,3,0,45,57,78.9,7,38,1,4,4
Serie A,8/19/2017,Serie A (Matchweek 1),Juventus,4-2-3-1,3,1.1,Mario Mandžukić · 12&rsquor; Paulo Dybala · 45+1&rsquor; Gonzalo Higuaín · 66&rsquor;,1,0,Cagliari,4-3-1-2,0,1.4,,0,0,https://fbref.com/en/matches/c6005f97/Juventus-Cagliari-August-19-2017-Serie-A,Cagliari,Away,Artur Ioniță,/en/players/cedb3e36/Artur-Ionita,21,MDA,"LM,RM",27-002,90,0,0,0,0,1,0,0,0,45,1,1,1,0.1,0.1,0,1,0,26,38,68.4,2,27,2,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Juventus,4-2-3-1,3,1.1,Mario Mandžukić · 12&rsquor; Paulo Dybala · 45+1&rsquor; Gonzalo Higuaín · 66&rsquor;,1,0,Cagliari,4-3-1-2,0,1.4,,0,0,https://fbref.com/en/matches/c6005f97/Juventus-Cagliari-August-19-2017-Serie-A,Cagliari,Away,Luca Cigarini,/en/players/ae64d449/Luca-Cigarini,8,ITA,CM,31-060,81,0,0,0,0,0,0,0,0,62,3,2,1,0,0,0,0,0,39,54,72.2,6,20,1,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Juventus,4-2-3-1,3,1.1,Mario Mandžukić · 12&rsquor; Paulo Dybala · 45+1&rsquor; Gonzalo Higuaín · 66&rsquor;,1,0,Cagliari,4-3-1-2,0,1.4,,0,0,https://fbref.com/en/matches/c6005f97/Juventus-Cagliari-August-19-2017-Serie-A,Cagliari,Away,Daniele Dessena,/en/players/02b2937c/Daniele-Dessena,4,ITA,CM,30-101,9,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,7,7,100,1,2,0,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Juventus,4-2-3-1,3,1.1,Mario Mandžukić · 12&rsquor; Paulo Dybala · 45+1&rsquor; Gonzalo Higuaín · 66&rsquor;,1,0,Cagliari,4-3-1-2,0,1.4,,0,0,https://fbref.com/en/matches/c6005f97/Juventus-Cagliari-August-19-2017-Serie-A,Cagliari,Away,Paolo Faragò,/en/players/9085dd7c/Paolo-Farago,24,ITA,"RM,RB",24-188,90,0,0,0,0,2,0,0,0,40,2,0,1,0.5,0.5,0,0,0,20,27,74.1,4,11,0,1,1
Serie A,8/19/2017,Serie A (Matchweek 1),Juventus,4-2-3-1,3,1.1,Mario Mandžukić · 12&rsquor; Paulo Dybala · 45+1&rsquor; Gonzalo Higuaín · 66&rsquor;,1,0,Cagliari,4-3-1-2,0,1.4,,0,0,https://fbref.com/en/matches/c6005f97/Juventus-Cagliari-August-19-2017-Serie-A,Cagliari,Away,Marco Capuano,/en/players/616aea37/Marco-Capuano,24,ITA,LB,25-309,90,0,0,0,0,0,0,0,0,70,2,0,1,0,0,0,1,0,55,67,82.1,7,33,3,2,2
Serie A,8/19/2017,Serie A (Matchweek 1),Juventus,4-2-3-1,3,1.1,Mario Mandžukić · 12&rsquor; Paulo Dybala · 45+1&rsquor; Gonzalo Higuaín · 66&rsquor;,1,0,Cagliari,4-3-1-2,0,1.4,,0,0,https://fbref.com/en/matches/c6005f97/Juventus-Cagliari-August-19-2017-Serie-A,Cagliari,Away,Fabio Pisacane,/en/players/56400c01/Fabio-Pisacane,19,ITA,CB,31-203,90,0,0,0,0,0,0,0,0,56,5,2,0,0,0,0,0,0,39,46,84.8,1,32,0,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Juventus,4-2-3-1,3,1.1,Mario Mandžukić · 12&rsquor; Paulo Dybala · 45+1&rsquor; Gonzalo Higuaín · 66&rsquor;,1,0,Cagliari,4-3-1-2,0,1.4,,0,0,https://fbref.com/en/matches/c6005f97/Juventus-Cagliari-August-19-2017-Serie-A,Cagliari,Away,Marco Andreolli,/en/players/13d820de/Marco-Andreolli,3,ITA,CB,31-070,90,0,0,0,0,0,0,0,0,55,2,1,3,0,0,0,0,0,35,38,92.1,1,24,0,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Juventus,4-2-3-1,3,1.1,Mario Mandžukić · 12&rsquor; Paulo Dybala · 45+1&rsquor; Gonzalo Higuaín · 66&rsquor;,1,0,Cagliari,4-3-1-2,0,1.4,,0,0,https://fbref.com/en/matches/c6005f97/Juventus-Cagliari-August-19-2017-Serie-A,Cagliari,Away,Simone Padoin,/en/players/5eb72339/Simone-Padoin,20,ITA,RB,33-154,62,0,0,0,0,0,0,0,0,39,0,1,0,0,0,0,0,0,26,35,74.3,2,18,0,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Juventus,4-2-3-1,3,1.1,Mario Mandžukić · 12&rsquor; Paulo Dybala · 45+1&rsquor; Gonzalo Higuaín · 66&rsquor;,1,0,Cagliari,4-3-1-2,0,1.4,,0,0,https://fbref.com/en/matches/c6005f97/Juventus-Cagliari-August-19-2017-Serie-A,Cagliari,Away,João Pedro,/en/players/81255c03/Joao-Pedro,10,ITA,"FW,RB",25-163,28,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,9,44.4,1,7,0,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Juventus,4-2-3-1,3,1.1,Mario Mandžukić · 12&rsquor; Paulo Dybala · 45+1&rsquor; Gonzalo Higuaín · 66&rsquor;,1,0,Cagliari,4-3-1-2,0,1.4,,0,0,https://fbref.com/en/matches/c6005f97/Juventus-Cagliari-August-19-2017-Serie-A,Cagliari,Away,Alessio Cragno,/en/players/f554e29b/Alessio-Cragno,28,ITA,GK,23-052,90,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,12,19,63.2,0,8,0,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Hellas Verona,4/3/2003,1,1.3,Giampaolo Pazzini (P) · 83&rsquor;,2,0,Napoli,4/3/2003,3,2.1,Samuel Souprayen (OG) · 32&rsquor; Arkadiusz Milik · 39&rsquor; Faouzi Ghoulam · 62&rsquor; Elseid Hysaj · 82&rsquor;,2,1,https://fbref.com/en/matches/3a95d279/Hellas-Verona-Napoli-August-19-2017-Serie-A,Hellas Verona,Home,Daniel Bessa,/en/players/88895312/Daniel-Bessa,24,ITA,FW,24-217,90,0,0,0,0,1,0,0,0,55,1,0,0,0,0,0.2,6,1,41,47,87.2,6,30,3,1,1
Serie A,8/19/2017,Serie A (Matchweek 1),Hellas Verona,4/3/2003,1,1.3,Giampaolo Pazzini (P) · 83&rsquor;,2,0,Napoli,4/3/2003,3,2.1,Samuel Souprayen (OG) · 32&rsquor; Arkadiusz Milik · 39&rsquor; Faouzi Ghoulam · 62&rsquor; Elseid Hysaj · 82&rsquor;,2,1,https://fbref.com/en/matches/3a95d279/Hellas-Verona-Napoli-August-19-2017-Serie-A,Hellas Verona,Home,Daniele Verde,/en/players/d3298c99/Daniele-Verde,7,ITA,LW,21-060,90,0,0,0,0,3,1,0,0,42,0,2,0,0.1,0.1,0,0,0,26,36,72.2,1,20,0,2,2
Serie A,8/19/2017,Serie A (Matchweek 1),Hellas Verona,4/3/2003,1,1.3,Giampaolo Pazzini (P) · 83&rsquor;,2,0,Napoli,4/3/2003,3,2.1,Samuel Souprayen (OG) · 32&rsquor; Arkadiusz Milik · 39&rsquor; Faouzi Ghoulam · 62&rsquor; Elseid Hysaj · 82&rsquor;,2,1,https://fbref.com/en/matches/3a95d279/Hellas-Verona-Napoli-August-19-2017-Serie-A,Hellas Verona,Home,Alessio Cerci,/en/players/5370cba7/Alessio-Cerci,10,ITA,RW,30-027,71,0,0,0,0,2,1,0,0,15,0,0,0,0.1,0.1,0,2,0,6,11,54.5,0,12,2,1,1
Serie A,8/19/2017,Serie A (Matchweek 1),Hellas Verona,4/3/2003,1,1.3,Giampaolo Pazzini (P) · 83&rsquor;,2,0,Napoli,4/3/2003,3,2.1,Samuel Souprayen (OG) · 32&rsquor; Arkadiusz Milik · 39&rsquor; Faouzi Ghoulam · 62&rsquor; Elseid Hysaj · 82&rsquor;,2,1,https://fbref.com/en/matches/3a95d279/Hellas-Verona-Napoli-August-19-2017-Serie-A,Hellas Verona,Home,Giampaolo Pazzini,/en/players/6ca663b4/Giampaolo-Pazzini,11,ITA,RW,33-017,19,1,0,1,1,1,1,0,0,4,0,0,0,0.8,0.1,0,1,0,1,2,50,0,0,0,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Hellas Verona,4/3/2003,1,1.3,Giampaolo Pazzini (P) · 83&rsquor;,2,0,Napoli,4/3/2003,3,2.1,Samuel Souprayen (OG) · 32&rsquor; Arkadiusz Milik · 39&rsquor; Faouzi Ghoulam · 62&rsquor; Elseid Hysaj · 82&rsquor;,2,1,https://fbref.com/en/matches/3a95d279/Hellas-Verona-Napoli-August-19-2017-Serie-A,Hellas Verona,Home,Mattia Zaccagni,/en/players/d85c238b/Mattia-Zaccagni,20,ITA,LM,22-064,63,0,0,0,0,0,0,0,0,18,1,2,0,0,0,0,0,0,15,16,93.8,2,9,0,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Hellas Verona,4/3/2003,1,1.3,Giampaolo Pazzini (P) · 83&rsquor;,2,0,Napoli,4/3/2003,3,2.1,Samuel Souprayen (OG) · 32&rsquor; Arkadiusz Milik · 39&rsquor; Faouzi Ghoulam · 62&rsquor; Elseid Hysaj · 82&rsquor;,2,1,https://fbref.com/en/matches/3a95d279/Hellas-Verona-Napoli-August-19-2017-Serie-A,Hellas Verona,Home,Mohamed Fares,/en/players/b7a5bc86/Mohamed-Fares,93,ALG,LM,21-185,27,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0.1,2,0,11,16,68.8,1,9,0,1,0
Serie A,8/19/2017,Serie A (Matchweek 1),Hellas Verona,4/3/2003,1,1.3,Giampaolo Pazzini (P) · 83&rsquor;,2,0,Napoli,4/3/2003,3,2.1,Samuel Souprayen (OG) · 32&rsquor; Arkadiusz Milik · 39&rsquor; Faouzi Ghoulam · 62&rsquor; Elseid Hysaj · 82&rsquor;,2,1,https://fbref.com/en/matches/3a95d279/Hellas-Verona-Napoli-August-19-2017-Serie-A,Hellas Verona,Home,Marcel Büchel,/en/players/2edeb221/Marcel-Buchel,77,LIE,CM,26-154,90,0,0,0,0,0,0,0,0,69,4,2,1,0,0,0,2,0,46,56,82.1,2,21,0,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Hellas Verona,4/3/2003,1,1.3,Giampaolo Pazzini (P) · 83&rsquor;,2,0,Napoli,4/3/2003,3,2.1,Samuel Souprayen (OG) · 32&rsquor; Arkadiusz Milik · 39&rsquor; Faouzi Ghoulam · 62&rsquor; Elseid Hysaj · 82&rsquor;,2,1,https://fbref.com/en/matches/3a95d279/Hellas-Verona-Napoli-August-19-2017-Serie-A,Hellas Verona,Home,Rômulo,/en/players/07abb358/Romulo,2,ITA,RM,30-089,90,0,0,0,0,0,0,1,0,49,0,3,1,0,0,0.2,4,0,37,43,86,5,20,3,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Hellas Verona,4/3/2003,1,1.3,Giampaolo Pazzini (P) · 83&rsquor;,2,0,Napoli,4/3/2003,3,2.1,Samuel Souprayen (OG) · 32&rsquor; Arkadiusz Milik · 39&rsquor; Faouzi Ghoulam · 62&rsquor; Elseid Hysaj · 82&rsquor;,2,1,https://fbref.com/en/matches/3a95d279/Hellas-Verona-Napoli-August-19-2017-Serie-A,Hellas Verona,Home,Samuel Souprayen,/en/players/f7c9fcd6/Samuel-Souprayen,26,FRA,LB,28-182,90,0,0,0,0,0,0,0,0,59,0,3,1,0,0,0,1,0,39,50,78,2,17,2,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Hellas Verona,4/3/2003,1,1.3,Giampaolo Pazzini (P) · 83&rsquor;,2,0,Napoli,4/3/2003,3,2.1,Samuel Souprayen (OG) · 32&rsquor; Arkadiusz Milik · 39&rsquor; Faouzi Ghoulam · 62&rsquor; Elseid Hysaj · 82&rsquor;,2,1,https://fbref.com/en/matches/3a95d279/Hellas-Verona-Napoli-August-19-2017-Serie-A,Hellas Verona,Home,Thomas Heurtaux,/en/players/32d1c24f/Thomas-Heurtaux,75,FRA,CB,29-047,85,0,0,0,0,0,0,1,0,55,0,1,0,0,0,0,1,0,41,49,83.7,1,20,0,1,0
Serie A,8/19/2017,Serie A (Matchweek 1),Hellas Verona,4/3/2003,1,1.3,Giampaolo Pazzini (P) · 83&rsquor;,2,0,Napoli,4/3/2003,3,2.1,Samuel Souprayen (OG) · 32&rsquor; Arkadiusz Milik · 39&rsquor; Faouzi Ghoulam · 62&rsquor; Elseid Hysaj · 82&rsquor;,2,1,https://fbref.com/en/matches/3a95d279/Hellas-Verona-Napoli-August-19-2017-Serie-A,Hellas Verona,Home,Mattia Valoti,/en/players/c414df9d/Mattia-Valoti,27,ITA,CB,23-347,5,0,0,0,0,1,0,0,0,7,1,0,0,0.1,0.1,0,0,0,5,6,83.3,1,2,0,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Hellas Verona,4/3/2003,1,1.3,Giampaolo Pazzini (P) · 83&rsquor;,2,0,Napoli,4/3/2003,3,2.1,Samuel Souprayen (OG) · 32&rsquor; Arkadiusz Milik · 39&rsquor; Faouzi Ghoulam · 62&rsquor; Elseid Hysaj · 82&rsquor;,2,1,https://fbref.com/en/matches/3a95d279/Hellas-Verona-Napoli-August-19-2017-Serie-A,Hellas Verona,Home,Alex Ferrari,/en/players/d0dbca9f/Alex-Ferrari,28,ITA,CB,23-049,90,0,0,0,0,0,0,0,0,58,2,2,4,0,0,0,2,1,42,50,84,3,17,1,1,1
Serie A,8/19/2017,Serie A (Matchweek 1),Hellas Verona,4/3/2003,1,1.3,Giampaolo Pazzini (P) · 83&rsquor;,2,0,Napoli,4/3/2003,3,2.1,Samuel Souprayen (OG) · 32&rsquor; Arkadiusz Milik · 39&rsquor; Faouzi Ghoulam · 62&rsquor; Elseid Hysaj · 82&rsquor;,2,1,https://fbref.com/en/matches/3a95d279/Hellas-Verona-Napoli-August-19-2017-Serie-A,Hellas Verona,Home,Martín Cáceres,/en/players/e94d79e3/Martin-Caceres,26,URU,RB,30-134,90,0,0,0,0,3,0,0,0,51,1,1,0,0.2,0.2,0,0,0,33,40,82.5,4,11,1,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Hellas Verona,4/3/2003,1,1.3,Giampaolo Pazzini (P) · 83&rsquor;,2,0,Napoli,4/3/2003,3,2.1,Samuel Souprayen (OG) · 32&rsquor; Arkadiusz Milik · 39&rsquor; Faouzi Ghoulam · 62&rsquor; Elseid Hysaj · 82&rsquor;,2,1,https://fbref.com/en/matches/3a95d279/Hellas-Verona-Napoli-August-19-2017-Serie-A,Hellas Verona,Home,Nícolas Andrade,/en/players/326d09ef/Nicolas-Andrade,1,BRA,GK,29-129,90,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,25,49,51,0,19,0,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Hellas Verona,4/3/2003,1,1.3,Giampaolo Pazzini (P) · 83&rsquor;,2,0,Napoli,4/3/2003,3,2.1,Samuel Souprayen (OG) · 32&rsquor; Arkadiusz Milik · 39&rsquor; Faouzi Ghoulam · 62&rsquor; Elseid Hysaj · 82&rsquor;,2,1,https://fbref.com/en/matches/3a95d279/Hellas-Verona-Napoli-August-19-2017-Serie-A,Napoli,Away,Arkadiusz Milik,/en/players/85613cf0/Arkadiusz-Milik,99,POL,FW,23-172,60,1,0,0,0,2,2,0,0,20,1,0,0,0.4,0.4,0.1,2,0,10,15,66.7,0,12,0,0,0
Serie A,8/19/2017,Serie A (Matchweek 1),Hellas Verona,4/3/2003,1,1.3,Giampaolo Pazzini (P) · 83&rsquor;,2,0,Napoli,4/3/2003,3,2.1,Samuel Souprayen (OG) · 32&rsquor; Arkadiusz Milik · 39&rsquor; Faouzi Ghoulam · 62&rsquor; Elseid Hysaj · 82&rsquor;,2,1,https://fbref.com/en/matches/3a95d279/Hellas-Verona-Napoli-August-19-2017-Serie-A,Napoli,Away,Dries Mertens,/en/players/89b2c8a9/Dries-Mertens,14,BEL,FW,30-105,30,0,0,0,0,3,2,0,0,14,0,0,0,0.6,0.6,0.1,4,1,10,11,90.9,3,8,1,1,1
