League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Game_URL,Team,Home_Away,Player,Player_Href,Player_Num,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG_Expected,npxG_Expected,xAG_Expected,SCA_SCA,GCA_SCA,Cmp_Passes,Att_Passes,Cmp_percent_Passes,PrgP_Passes,Carries_Carries,PrgC_Carries,Att_Take_Ons,Succ_Take_Ons
Serie A,8/13/2022,Serie A (Matchweek 1),Sampdoria,4-1-4-1,0,1,,4,0,Atalanta,3-4-1-2,2,2.2,Rafael Tolói · 26&rsquor; Ademola Lookman · 90+5&rsquor;,6,0,https://fbref.com/en/matches/185d9e37/Sampdoria-Atalanta-August-13-2022-Serie-A,Sampdoria,Home,Jeison Murillo,/en/players/b233e8e4/Jeison-Murillo,21,COL,CB,30-078,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,100,1,2,0,0,0
Serie A,8/13/2022,Serie A (Matchweek 1),Sampdoria,4-1-4-1,0,1,,4,0,Atalanta,3-4-1-2,2,2.2,Rafael Tolói · 26&rsquor; Ademola Lookman · 90+5&rsquor;,6,0,https://fbref.com/en/matches/185d9e37/Sampdoria-Atalanta-August-13-2022-Serie-A,Sampdoria,Home,Bartosz Bereszyński,/en/players/61b3978f/Bartosz-Bereszynski,24,POL,RB,30-032,57,0,0,0,0,0,0,0,0,54,1,1,1,0,0,0,0,0,42,50,84,3,39,2,2,0
Serie A,8/13/2022,Serie A (Matchweek 1),Sampdoria,4-1-4-1,0,1,,4,0,Atalanta,3-4-1-2,2,2.2,Rafael Tolói · 26&rsquor; Ademola Lookman · 90+5&rsquor;,6,0,https://fbref.com/en/matches/185d9e37/Sampdoria-Atalanta-August-13-2022-Serie-A,Sampdoria,Home,Fabio Depaoli,/en/players/d97f2e8d/Fabio-Depaoli,12,ITA,RB,25-111,33,0,0,0,0,1,0,0,0,29,1,0,0,0.1,0.1,0.2,3,0,17,26,65.4,4,19,1,1,0
Serie A,8/13/2022,Serie A (Matchweek 1),Sampdoria,4-1-4-1,0,1,,4,0,Atalanta,3-4-1-2,2,2.2,Rafael Tolói · 26&rsquor; Ademola Lookman · 90+5&rsquor;,6,0,https://fbref.com/en/matches/185d9e37/Sampdoria-Atalanta-August-13-2022-Serie-A,Sampdoria,Home,Emil Audero,/en/players/649b01d8/Emil-Audero,1,ITA,GK,25-207,90,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,36,45,80,0,32,0,0,0
Serie A,8/13/2022,Serie A (Matchweek 1),Sampdoria,4-1-4-1,0,1,,4,0,Atalanta,3-4-1-2,2,2.2,Rafael Tolói · 26&rsquor; Ademola Lookman · 90+5&rsquor;,6,0,https://fbref.com/en/matches/185d9e37/Sampdoria-Atalanta-August-13-2022-Serie-A,Atalanta,Away,Duván Zapata,/en/players/d3de9af0/Duvan-Zapata,91,COL,FW,31-134,90,0,0,0,0,2,1,0,0,35,0,0,0,0.1,0.1,0,2,1,17,27,63,2,28,3,2,2
Serie A,8/13/2022,Serie A (Matchweek 1),Sampdoria,4-1-4-1,0,1,,4,0,Atalanta,3-4-1-2,2,2.2,Rafael Tolói · 26&rsquor; Ademola Lookman · 90+5&rsquor;,6,0,https://fbref.com/en/matches/185d9e37/Sampdoria-Atalanta-August-13-2022-Serie-A,Atalanta,Away,Luis Muriel,/en/players/eb2fe5b6/Luis-Muriel,9,COL,FW,31-119,62,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,1,0,11,14,78.6,3,14,3,3,0
Serie A,8/13/2022,Serie A (Matchweek 1),Sampdoria,4-1-4-1,0,1,,4,0,Atalanta,3-4-1-2,2,2.2,Rafael Tolói · 26&rsquor; Ademola Lookman · 90+5&rsquor;,6,0,https://fbref.com/en/matches/185d9e37/Sampdoria-Atalanta-August-13-2022-Serie-A,Atalanta,Away,Ademola Lookman,/en/players/7c104bb7/Ademola-Lookman,11,NGA,FW,24-297,28,1,0,0,0,1,1,0,0,8,0,0,0,0.3,0.3,0,3,1,6,7,85.7,1,11,1,0,0
Serie A,8/13/2022,Serie A (Matchweek 1),Sampdoria,4-1-4-1,0,1,,4,0,Atalanta,3-4-1-2,2,2.2,Rafael Tolói · 26&rsquor; Ademola Lookman · 90+5&rsquor;,6,0,https://fbref.com/en/matches/185d9e37/Sampdoria-Atalanta-August-13-2022-Serie-A,Atalanta,Away,Mario Pašalić,/en/players/e599253a/Mario-Pasalic,88,CRO,AM,27-185,82,0,1,0,0,2,0,1,0,34,2,3,1,0.1,0.1,0.8,1,1,19,21,90.5,2,24,0,2,1
Serie A,8/13/2022,Serie A (Matchweek 1),Sampdoria,4-1-4-1,0,1,,4,0,Atalanta,3-4-1-2,2,2.2,Rafael Tolói · 26&rsquor; Ademola Lookman · 90+5&rsquor;,6,0,https://fbref.com/en/matches/185d9e37/Sampdoria-Atalanta-August-13-2022-Serie-A,Atalanta,Away,Ruslan Malinovskyi,/en/players/48d5bd33/Ruslan-Malinovskyi,18,UKR,AM,29-101,8,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0.3,1,1,3,3,100,2,5,1,1,0
Serie A,8/13/2022,Serie A (Matchweek 1),Sampdoria,4-1-4-1,0,1,,4,0,Atalanta,3-4-1-2,2,2.2,Rafael Tolói · 26&rsquor; Ademola Lookman · 90+5&rsquor;,6,0,https://fbref.com/en/matches/185d9e37/Sampdoria-Atalanta-August-13-2022-Serie-A,Atalanta,Away,Teun Koopmeiners,/en/players/a26fb8aa/Teun-Koopmeiners,7,NED,CM,24-166,90,0,0,0,0,1,0,0,0,60,4,0,0,0,0,0.1,3,0,35,50,70,1,40,2,0,0
Serie A,8/13/2022,Serie A (Matchweek 1),Sampdoria,4-1-4-1,0,1,,4,0,Atalanta,3-4-1-2,2,2.2,Rafael Tolói · 26&rsquor; Ademola Lookman · 90+5&rsquor;,6,0,https://fbref.com/en/matches/185d9e37/Sampdoria-Atalanta-August-13-2022-Serie-A,Atalanta,Away,Marten de Roon,/en/players/2a1beb34/Marten-de-Roon,15,NED,CM,31-137,90,0,0,0,0,0,0,1,0,46,5,0,0,0,0,0,1,0,31,38,81.6,4,31,0,0,0
Serie A,8/13/2022,Serie A (Matchweek 1),Sampdoria,4-1-4-1,0,1,,4,0,Atalanta,3-4-1-2,2,2.2,Rafael Tolói · 26&rsquor; Ademola Lookman · 90+5&rsquor;,6,0,https://fbref.com/en/matches/185d9e37/Sampdoria-Atalanta-August-13-2022-Serie-A,Atalanta,Away,Joakim Mæhle,/en/players/c459a650/Joakim-Maehle,3,DEN,WB,25-085,71,0,0,0,0,2,0,0,0,56,2,2,1,0.9,0.9,0,2,0,34,45,75.6,2,34,6,2,1
Serie A,8/13/2022,Serie A (Matchweek 1),Sampdoria,4-1-4-1,0,1,,4,0,Atalanta,3-4-1-2,2,2.2,Rafael Tolói · 26&rsquor; Ademola Lookman · 90+5&rsquor;,6,0,https://fbref.com/en/matches/185d9e37/Sampdoria-Atalanta-August-13-2022-Serie-A,Atalanta,Away,Nadir Zortea,/en/players/82598b71/Nadir-Zortea,21,ITA,WB,23-055,19,0,0,0,0,0,0,1,0,13,2,0,1,0,0,0,0,0,2,6,33.3,0,5,2,1,1
Serie A,8/13/2022,Serie A (Matchweek 1),Sampdoria,4-1-4-1,0,1,,4,0,Atalanta,3-4-1-2,2,2.2,Rafael Tolói · 26&rsquor; Ademola Lookman · 90+5&rsquor;,6,0,https://fbref.com/en/matches/185d9e37/Sampdoria-Atalanta-August-13-2022-Serie-A,Atalanta,Away,Hans Hateboer,/en/players/3b333ac3/Hans-Hateboer,33,NED,WB,28-216,90,0,0,0,0,0,0,1,0,47,2,2,3,0,0,0.8,1,0,28,36,77.8,3,29,4,0,0
Serie A,8/13/2022,Serie A (Matchweek 1),Sampdoria,4-1-4-1,0,1,,4,0,Atalanta,3-4-1-2,2,2.2,Rafael Tolói · 26&rsquor; Ademola Lookman · 90+5&rsquor;,6,0,https://fbref.com/en/matches/185d9e37/Sampdoria-Atalanta-August-13-2022-Serie-A,Atalanta,Away,Berat Djimsiti,/en/players/6eee05f1/Berat-Djimsiti,19,ALB,CB,29-175,90,0,0,0,0,0,0,0,0,54,2,1,0,0,0,0,0,0,44,48,91.7,2,41,0,0,0
Serie A,8/13/2022,Serie A (Matchweek 1),Sampdoria,4-1-4-1,0,1,,4,0,Atalanta,3-4-1-2,2,2.2,Rafael Tolói · 26&rsquor; Ademola Lookman · 90+5&rsquor;,6,0,https://fbref.com/en/matches/185d9e37/Sampdoria-Atalanta-August-13-2022-Serie-A,Atalanta,Away,Caleb Okoli,/en/players/8ec109e6/Caleb-Okoli,5,ITA,CB,21-031,90,0,0,0,0,0,0,1,0,48,0,2,1,0,0,0,0,0,28,36,77.8,0,26,0,0,0
Serie A,8/13/2022,Serie A (Matchweek 1),Sampdoria,4-1-4-1,0,1,,4,0,Atalanta,3-4-1-2,2,2.2,Rafael Tolói · 26&rsquor; Ademola Lookman · 90+5&rsquor;,6,0,https://fbref.com/en/matches/185d9e37/Sampdoria-Atalanta-August-13-2022-Serie-A,Atalanta,Away,Rafael Tolói,/en/players/c56dc39e/Rafael-Toloi,2,ITA,CB,31-307,71,1,0,0,0,1,1,0,0,38,0,0,2,0.8,0.8,0,2,0,25,33,75.8,1,31,0,1,0
Serie A,8/13/2022,Serie A (Matchweek 1),Sampdoria,4-1-4-1,0,1,,4,0,Atalanta,3-4-1-2,2,2.2,Rafael Tolói · 26&rsquor; Ademola Lookman · 90+5&rsquor;,6,0,https://fbref.com/en/matches/185d9e37/Sampdoria-Atalanta-August-13-2022-Serie-A,Atalanta,Away,Giorgio Scalvini,/en/players/1e9aa637/Giorgio-Scalvini,42,ITA,CB,18-245,19,0,0,0,0,0,0,0,0,12,0,1,1,0,0,0,0,0,4,5,80,0,4,0,1,1
Serie A,8/13/2022,Serie A (Matchweek 1),Sampdoria,4-1-4-1,0,1,,4,0,Atalanta,3-4-1-2,2,2.2,Rafael Tolói · 26&rsquor; Ademola Lookman · 90+5&rsquor;,6,0,https://fbref.com/en/matches/185d9e37/Sampdoria-Atalanta-August-13-2022-Serie-A,Atalanta,Away,Juan Musso,/en/players/a111cf41/Juan-Musso,1,ARG,GK,28-099,90,0,0,0,0,0,0,1,0,39,0,0,0,0,0,0,0,0,26,39,66.7,0,26,0,0,0
Serie A,8/13/2022,Serie A (Matchweek 1),Milan,4-2-3-1,4,2.3,Theo Hernández (P) · 11&rsquor; Ante Rebić · 15&rsquor; Brahim Díaz · 46&rsquor; Ante Rebić · 68&rsquor;,1,0,Udinese,3/5/2002,2,0.5,Rodrigo Becão · 2&rsquor; Adam Masina · 45+4&rsquor;,4,0,https://fbref.com/en/matches/bb758ef8/Milan-Udinese-August-13-2022-Serie-A,Milan,Home,Ante Rebić,/en/players/536cebe5/Ante-Rebic,12,CRO,FW,28-326,70,2,0,0,0,3,2,0,0,36,1,0,1,0.4,0.4,0.1,4,1,19,28,67.9,1,31,1,2,0
Serie A,8/13/2022,Serie A (Matchweek 1),Milan,4-2-3-1,4,2.3,Theo Hernández (P) · 11&rsquor; Ante Rebić · 15&rsquor; Brahim Díaz · 46&rsquor; Ante Rebić · 68&rsquor;,1,0,Udinese,3/5/2002,2,0.5,Rodrigo Becão · 2&rsquor; Adam Masina · 45+4&rsquor;,4,0,https://fbref.com/en/matches/bb758ef8/Milan-Udinese-August-13-2022-Serie-A,Milan,Home,Olivier Giroud,/en/players/16ceb862/Olivier-Giroud,9,FRA,FW,35-317,20,0,0,0,0,1,0,0,0,4,0,0,0,0.1,0.1,0,0,0,1,1,100,1,3,1,0,0
Serie A,8/13/2022,Serie A (Matchweek 1),Milan,4-2-3-1,4,2.3,Theo Hernández (P) · 11&rsquor; Ante Rebić · 15&rsquor; Brahim Díaz · 46&rsquor; Ante Rebić · 68&rsquor;,1,0,Udinese,3/5/2002,2,0.5,Rodrigo Becão · 2&rsquor; Adam Masina · 45+4&rsquor;,4,0,https://fbref.com/en/matches/bb758ef8/Milan-Udinese-August-13-2022-Serie-A,Milan,Home,Rafael Leão,/en/players/20730eae/Rafael-Leao,17,POR,LW,23-064,83,0,0,0,0,2,0,0,0,34,0,0,0,0.1,0.1,0,0,0,21,28,75,2,26,1,1,1
Serie A,8/13/2022,Serie A (Matchweek 1),Milan,4-2-3-1,4,2.3,Theo Hernández (P) · 11&rsquor; Ante Rebić · 15&rsquor; Brahim Díaz · 46&rsquor; Ante Rebić · 68&rsquor;,1,0,Udinese,3/5/2002,2,0.5,Rodrigo Becão · 2&rsquor; Adam Masina · 45+4&rsquor;,4,0,https://fbref.com/en/matches/bb758ef8/Milan-Udinese-August-13-2022-Serie-A,Milan,Home,Divock Origi,/en/players/43a166b4/Divock-Origi,27,BEL,LW,27-117,7,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0
Serie A,8/13/2022,Serie A (Matchweek 1),Milan,4-2-3-1,4,2.3,Theo Hernández (P) · 11&rsquor; Ante Rebić · 15&rsquor; Brahim Díaz · 46&rsquor; Ante Rebić · 68&rsquor;,1,0,Udinese,3/5/2002,2,0.5,Rodrigo Becão · 2&rsquor; Adam Masina · 45+4&rsquor;,4,0,https://fbref.com/en/matches/bb758ef8/Milan-Udinese-August-13-2022-Serie-A,Milan,Home,Junior Messias,/en/players/f49c4ae9/Junior-Messias,30,BRA,RW,31-092,70,0,0,0,0,0,0,0,0,31,1,1,1,0,0,0,2,0,20,26,76.9,3,28,2,2,0
Serie A,8/13/2022,Serie A (Matchweek 1),Milan,4-2-3-1,4,2.3,Theo Hernández (P) · 11&rsquor; Ante Rebić · 15&rsquor; Brahim Díaz · 46&rsquor; Ante Rebić · 68&rsquor;,1,0,Udinese,3/5/2002,2,0.5,Rodrigo Becão · 2&rsquor; Adam Masina · 45+4&rsquor;,4,0,https://fbref.com/en/matches/bb758ef8/Milan-Udinese-August-13-2022-Serie-A,Milan,Home,Alexis Saelemaekers,/en/players/ee251371/Alexis-Saelemaekers,56,BEL,RW,23-047,20,0,0,0,0,3,0,0,0,12,2,0,0,0.1,0.1,0,1,0,3,7,42.9,1,8,1,1,0
Serie A,8/13/2022,Serie A (Matchweek 1),Milan,4-2-3-1,4,2.3,Theo Hernández (P) · 11&rsquor; Ante Rebić · 15&rsquor; Brahim Díaz · 46&rsquor; Ante Rebić · 68&rsquor;,1,0,Udinese,3/5/2002,2,0.5,Rodrigo Becão · 2&rsquor; Adam Masina · 45+4&rsquor;,4,0,https://fbref.com/en/matches/bb758ef8/Milan-Udinese-August-13-2022-Serie-A,Milan,Home,Brahim Díaz,/en/players/407feb71/Brahim-Diaz,10,MAR,AM,23-010,70,1,1,0,0,2,2,0,0,37,2,0,1,0.8,0.8,0.3,6,4,24,31,77.4,5,34,4,2,1
Serie A,8/13/2022,Serie A (Matchweek 1),Milan,4-2-3-1,4,2.3,Theo Hernández (P) · 11&rsquor; Ante Rebić · 15&rsquor; Brahim Díaz · 46&rsquor; Ante Rebić · 68&rsquor;,1,0,Udinese,3/5/2002,2,0.5,Rodrigo Becão · 2&rsquor; Adam Masina · 45+4&rsquor;,4,0,https://fbref.com/en/matches/bb758ef8/Milan-Udinese-August-13-2022-Serie-A,Milan,Home,Charles De Ketelaere,/en/players/2ef7c612/Charles-De-Ketelaere,90,BEL,AM,21-156,20,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0.1,3,0,9,10,90,2,12,1,4,2
Serie A,8/13/2022,Serie A (Matchweek 1),Milan,4-2-3-1,4,2.3,Theo Hernández (P) · 11&rsquor; Ante Rebić · 15&rsquor; Brahim Díaz · 46&rsquor; Ante Rebić · 68&rsquor;,1,0,Udinese,3/5/2002,2,0.5,Rodrigo Becão · 2&rsquor; Adam Masina · 45+4&rsquor;,4,0,https://fbref.com/en/matches/bb758ef8/Milan-Udinese-August-13-2022-Serie-A,Milan,Home,Rade Krunić,/en/players/817c6964/Rade-Krunic,33,BIH,DM,28-310,83,0,0,0,0,0,0,1,0,42,1,2,0,0,0,0,2,1,32,38,84.2,2,38,2,3,3
Serie A,8/13/2022,Serie A (Matchweek 1),Milan,4-2-3-1,4,2.3,Theo Hernández (P) · 11&rsquor; Ante Rebić · 15&rsquor; Brahim Díaz · 46&rsquor; Ante Rebić · 68&rsquor;,1,0,Udinese,3/5/2002,2,0.5,Rodrigo Becão · 2&rsquor; Adam Masina · 45+4&rsquor;,4,0,https://fbref.com/en/matches/bb758ef8/Milan-Udinese-August-13-2022-Serie-A,Milan,Home,Tommaso Pobega,/en/players/55a1cac2/Tommaso-Pobega,32,ITA,DM,23-029,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,100,1,1,0,0,0
Serie A,8/13/2022,Serie A (Matchweek 1),Milan,4-2-3-1,4,2.3,Theo Hernández (P) · 11&rsquor; Ante Rebić · 15&rsquor; Brahim Díaz · 46&rsquor; Ante Rebić · 68&rsquor;,1,0,Udinese,3/5/2002,2,0.5,Rodrigo Becão · 2&rsquor; Adam Masina · 45+4&rsquor;,4,0,https://fbref.com/en/matches/bb758ef8/Milan-Udinese-August-13-2022-Serie-A,Milan,Home,Ismaël Bennacer,/en/players/db092d3b/Ismael-Bennacer,4,ALG,DM,24-255,90,0,0,0,0,1,0,0,0,66,2,1,1,0,0,0.1,3,0,56,62,90.3,5,51,0,2,2
Serie A,8/13/2022,Serie A (Matchweek 1),Milan,4-2-3-1,4,2.3,Theo Hernández (P) · 11&rsquor; Ante Rebić · 15&rsquor; Brahim Díaz · 46&rsquor; Ante Rebić · 68&rsquor;,1,0,Udinese,3/5/2002,2,0.5,Rodrigo Becão · 2&rsquor; Adam Masina · 45+4&rsquor;,4,0,https://fbref.com/en/matches/bb758ef8/Milan-Udinese-August-13-2022-Serie-A,Milan,Home,Theo Hernández,/en/players/d4c9725f/Theo-Hernandez,19,FRA,LB,24-311,90,1,0,1,1,1,0,0,0,66,4,0,1,0.8,0,0,0,0,50,57,87.7,8,47,3,0,0
Serie A,8/13/2022,Serie A (Matchweek 1),Milan,4-2-3-1,4,2.3,Theo Hernández (P) · 11&rsquor; Ante Rebić · 15&rsquor; Brahim Díaz · 46&rsquor; Ante Rebić · 68&rsquor;,1,0,Udinese,3/5/2002,2,0.5,Rodrigo Becão · 2&rsquor; Adam Masina · 45+4&rsquor;,4,0,https://fbref.com/en/matches/bb758ef8/Milan-Udinese-August-13-2022-Serie-A,Milan,Home,Fikayo Tomori,/en/players/7edfbb8a/Fikayo-Tomori,23,ENG,CB,24-237,90,0,0,0,0,0,0,0,0,72,1,1,0,0,0,0,1,0,60,68,88.2,6,55,1,1,1
Serie A,8/13/2022,Serie A (Matchweek 1),Milan,4-2-3-1,4,2.3,Theo Hernández (P) · 11&rsquor; Ante Rebić · 15&rsquor; Brahim Díaz · 46&rsquor; Ante Rebić · 68&rsquor;,1,0,Udinese,3/5/2002,2,0.5,Rodrigo Becão · 2&rsquor; Adam Masina · 45+4&rsquor;,4,0,https://fbref.com/en/matches/bb758ef8/Milan-Udinese-August-13-2022-Serie-A,Milan,Home,Pierre Kalulu,/en/players/85f7d1be/Pierre-Kalulu,20,FRA,CB,22-069,90,0,0,0,0,0,0,0,0,74,2,2,2,0,0,0,0,0,62,67,92.5,3,62,0,0,0
Serie A,8/13/2022,Serie A (Matchweek 1),Milan,4-2-3-1,4,2.3,Theo Hernández (P) · 11&rsquor; Ante Rebić · 15&rsquor; Brahim Díaz · 46&rsquor; Ante Rebić · 68&rsquor;,1,0,Udinese,3/5/2002,2,0.5,Rodrigo Becão · 2&rsquor; Adam Masina · 45+4&rsquor;,4,0,https://fbref.com/en/matches/bb758ef8/Milan-Udinese-August-13-2022-Serie-A,Milan,Home,Davide Calabria,/en/players/2146785a/Davide-Calabria,2,ITA,RB,25-250,90,0,1,0,0,0,0,0,0,104,6,1,0,0,0,0.1,4,2,75,97,77.3,6,70,0,1,0
Serie A,8/13/2022,Serie A (Matchweek 1),Milan,4-2-3-1,4,2.3,Theo Hernández (P) · 11&rsquor; Ante Rebić · 15&rsquor; Brahim Díaz · 46&rsquor; Ante Rebić · 68&rsquor;,1,0,Udinese,3/5/2002,2,0.5,Rodrigo Becão · 2&rsquor; Adam Masina · 45+4&rsquor;,4,0,https://fbref.com/en/matches/bb758ef8/Milan-Udinese-August-13-2022-Serie-A,Milan,Home,Mike Maignan,/en/players/fcb38f57/Mike-Maignan,16,FRA,GK,27-041,90,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,24,27,88.9,0,25,0,0,0
