"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player_Href","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Serie A","2017-12-23","Serie A (Matchweek 18)","Milan","4-3-3",0,1.2,"","2","0","Atalanta","3-4-1-2",2,1.6,"Bryan Cristante · 32&rsquor; Josip Iličić · 71&rsquor;","0","0","https://fbref.com/en/matches/aedac143/Milan-Atalanta-December-23-2017-Serie-A","Atalanta","Away",NA,990,2,1,0,0,11,7,0,0,617,20,12,15,1.8,1.8,0.9,20,3,398,501,79.4,26,320,17,13,9
"Serie A","2017-12-03","Serie A (Matchweek 15)","Benevento","4-1-4-1",2,1.2,"George Pușcaș · 50&rsquor; Alberto Brignoli · 90+5&rsquor;","3","0","Milan","3-4-3",2,1.9,"Giacomo Bonaventura · 38&rsquor; Nikola Kalinić · 57&rsquor; Alessio Romagnoli · 75&rsquor;","6","1","https://fbref.com/en/matches/19fdcc91/Benevento-Milan-December-3-2017-Serie-A","Benevento","Home",NA,990,2,1,0,0,17,6,3,0,540,13,12,6,1.2,1.2,0.9,29,3,352,445,79.1,33,311,29,13,6
"Serie A","2017-12-03","Serie A (Matchweek 15)","Benevento","4-1-4-1",2,1.2,"George Pușcaș · 50&rsquor; Alberto Brignoli · 90+5&rsquor;","3","0","Milan","3-4-3",2,1.9,"Giacomo Bonaventura · 38&rsquor; Nikola Kalinić · 57&rsquor; Alessio Romagnoli · 75&rsquor;","6","1","https://fbref.com/en/matches/19fdcc91/Benevento-Milan-December-3-2017-Serie-A","Milan","Away",NA,974,2,1,0,0,12,6,5,1,586,13,12,10,2.1,2.1,1.4,18,3,395,485,81.4,42,278,16,10,6
"Serie A","2018-03-31","Serie A (Matchweek 30)","Chievo","4-4-2",2,0.3,"Lucas Castro · 62&rsquor; Përparim Hetemaj · 79&rsquor;","3","0","Sampdoria","4-3-1-2",1,2.3,"Fabio Quagliarella (P) · 26&rsquor;","2","0","https://fbref.com/en/matches/023d5d38/Chievo-Sampdoria-March-31-2018-Serie-A","Chievo","Home",NA,990,2,2,0,0,7,4,3,0,510,14,12,12,0.3,0.3,0.3,13,4,285,405,70.4,41,257,14,8,4
"Serie A","2018-03-31","Serie A (Matchweek 30)","Chievo","4-4-2",2,0.3,"Lucas Castro · 62&rsquor; Përparim Hetemaj · 79&rsquor;","3","0","Sampdoria","4-3-1-2",1,2.3,"Fabio Quagliarella (P) · 26&rsquor;","2","0","https://fbref.com/en/matches/023d5d38/Chievo-Sampdoria-March-31-2018-Serie-A","Sampdoria","Away",NA,990,1,0,1,1,14,6,2,0,686,11,4,8,2.3,1.5,1.2,29,2,476,599,79.5,53,315,10,15,11
"Serie A","2017-09-17","Serie A (Matchweek 4)","Torino","4-2-3-1",2,1.3,"Daniele Baselli · 13&rsquor; Andrea Belotti · 14&rsquor;","2","0","Sampdoria","4-3-1-2",2,1,"Duván Zapata · 1&rsquor; Fabio Quagliarella · 34&rsquor;","1","0","https://fbref.com/en/matches/a72bc592/Torino-Sampdoria-September-17-2017-Serie-A","Torino","Home",NA,990,2,2,0,0,13,3,2,0,574,18,5,7,1.3,1.3,1.3,25,3,385,494,77.9,35,318,21,19,14
"Serie A","2017-09-17","Serie A (Matchweek 4)","Torino","4-2-3-1",2,1.3,"Daniele Baselli · 13&rsquor; Andrea Belotti · 14&rsquor;","2","0","Sampdoria","4-3-1-2",2,1,"Duván Zapata · 1&rsquor; Fabio Quagliarella · 34&rsquor;","1","0","https://fbref.com/en/matches/a72bc592/Torino-Sampdoria-September-17-2017-Serie-A","Sampdoria","Away",NA,990,2,2,0,0,11,5,1,0,598,17,10,17,1,1,0.8,20,4,409,511,80,28,201,13,6,4
"Serie A","2018-04-29","Serie A (Matchweek 35)","Benevento","4-3-3",3,1.5,"Nicolas Viola · 23&rsquor; Danilo Cataldi · 57&rsquor; Massimo Coda (P) · 76&rsquor; Bacary Sagna · 90&rsquor;","5","1","Udinese","3-4-3",3,2.5,"Silvan Widmer · 13&rsquor; Kevin Lasagna · 78&rsquor; Kevin Lasagna · 79&rsquor;","3","0","https://fbref.com/en/matches/fe65386f/Benevento-Udinese-April-29-2018-Serie-A","Benevento","Home",NA,956,3,2,1,1,11,5,4,1,507,17,10,5,1.5,0.7,0.7,20,4,307,390,78.7,21,262,8,18,11
"Serie A","2018-04-29","Serie A (Matchweek 35)","Benevento","4-3-3",3,1.5,"Nicolas Viola · 23&rsquor; Danilo Cataldi · 57&rsquor; Massimo Coda (P) · 76&rsquor; Bacary Sagna · 90&rsquor;","5","1","Udinese","3-4-3",3,2.5,"Silvan Widmer · 13&rsquor; Kevin Lasagna · 78&rsquor; Kevin Lasagna · 79&rsquor;","3","0","https://fbref.com/en/matches/fe65386f/Benevento-Udinese-April-29-2018-Serie-A","Udinese","Away",NA,990,3,2,0,0,15,6,3,0,584,21,13,7,2.5,2.5,1.7,29,6,379,481,78.8,33,372,19,14,9
"Serie A","2018-04-21","Serie A (Matchweek 34)","SPAL","3-5-2",0,0.3,"","4","0","Roma","4-3-2-1",3,1.2,"Francesco Vicari (OG) · 33&rsquor; Radja Nainggolan · 52&rsquor; Patrik Schick · 59&rsquor;","1","0","https://fbref.com/en/matches/d996360a/SPAL-Roma-April-21-2018-Serie-A","SPAL","Home",NA,990,0,0,0,0,6,3,4,0,427,21,16,11,0.3,0.3,0.3,11,0,217,326,66.6,16,209,11,9,5
"Serie A","2018-04-21","Serie A (Matchweek 34)","SPAL","3-5-2",0,0.3,"","4","0","Roma","4-3-2-1",3,1.2,"Francesco Vicari (OG) · 33&rsquor; Radja Nainggolan · 52&rsquor; Patrik Schick · 59&rsquor;","1","0","https://fbref.com/en/matches/d996360a/SPAL-Roma-April-21-2018-Serie-A","Roma","Away",NA,990,2,1,0,0,14,7,1,0,703,10,10,9,1.2,1.2,1.1,25,4,505,617,81.8,59,414,26,10,7
"Serie A","2018-01-28","Serie A (Matchweek 22)","Genoa","3-5-2",0,1.9,"","2","0","Udinese","3-5-1-1",1,0.2,"Valon Behrami · 61&rsquor; Samir Santos · 64&rsquor;","0","1","https://fbref.com/en/matches/73ab00f3/Genoa-Udinese-January-28-2018-Serie-A","Genoa","Home",NA,990,0,0,0,0,19,2,2,0,650,9,3,15,2,2,0.5,29,0,411,547,75.1,78,318,30,11,7
"Serie A","2018-01-28","Serie A (Matchweek 22)","Genoa","3-5-2",0,1.9,"","2","0","Udinese","3-5-1-1",1,0.2,"Valon Behrami · 61&rsquor; Samir Santos · 64&rsquor;","0","1","https://fbref.com/en/matches/73ab00f3/Genoa-Udinese-January-28-2018-Serie-A","Udinese","Away",NA,963,1,0,0,0,6,1,0,1,500,13,11,15,0.2,0.2,0.2,10,1,247,377,65.5,30,226,14,10,8
"Serie A","2017-12-02","Serie A (Matchweek 15)","Torino","4-3-3",1,0.6,"Nicolas Nkoulou · 45&rsquor;","2","0","Atalanta","3-4-3",1,1.1,"Josip Iličić · 54&rsquor;","2","0","https://fbref.com/en/matches/173a7912/Torino-Atalanta-December-2-2017-Serie-A","Torino","Home",NA,990,1,1,0,0,11,6,2,0,629,23,18,7,0.7,0.7,0.5,17,1,366,494,74.1,36,330,9,16,8
"Serie A","2017-12-02","Serie A (Matchweek 15)","Torino","4-3-3",1,0.6,"Nicolas Nkoulou · 45&rsquor;","2","0","Atalanta","3-4-3",1,1.1,"Josip Iličić · 54&rsquor;","2","0","https://fbref.com/en/matches/173a7912/Torino-Atalanta-December-2-2017-Serie-A","Atalanta","Away",NA,990,1,1,0,0,15,7,2,0,579,20,15,14,1.1,1.1,1,27,2,315,443,71.1,37,277,21,30,19
"Serie A","2018-05-20","Serie A (Matchweek 38)","Napoli","4-3-3",2,1.6,"Arkadiusz Milik · 23&rsquor; José Callejón · 32&rsquor;","0","0","Crotone","4-3-3",1,0.3,"Marco Tumminello · 90&rsquor;","0","0","https://fbref.com/en/matches/b8a95440/Napoli-Crotone-May-20-2018-Serie-A","Napoli","Home",NA,990,2,2,0,0,19,9,0,0,1027,13,8,11,1.6,1.6,1.6,37,4,814,924,88.1,74,674,25,13,12
"Serie A","2018-05-20","Serie A (Matchweek 38)","Napoli","4-3-3",2,1.6,"Arkadiusz Milik · 23&rsquor; José Callejón · 32&rsquor;","0","0","Crotone","4-3-3",1,0.3,"Marco Tumminello · 90&rsquor;","0","0","https://fbref.com/en/matches/b8a95440/Napoli-Crotone-May-20-2018-Serie-A","Crotone","Away",NA,990,1,1,0,0,9,4,0,0,503,8,25,13,0.3,0.3,0.2,16,2,277,389,71.2,23,284,15,10,7
"Serie A","2017-11-05","Serie A (Matchweek 12)","Cagliari","3-5-2",2,2.2,"Luca Ceppitelli · 28&rsquor; Paolo Faragò · 85&rsquor;","2","0","Hellas Verona","4-4-1-1",1,1.2,"Bruno Zuculini · 6&rsquor;","4","0","https://fbref.com/en/matches/95d7593a/Cagliari-Hellas-Verona-November-5-2017-Serie-A","Cagliari","Home",NA,990,2,1,0,1,20,8,2,0,699,13,12,15,2.2,1.4,1.1,39,2,469,596,78.7,86,382,27,7,4
"Serie A","2017-11-05","Serie A (Matchweek 12)","Cagliari","3-5-2",2,2.2,"Luca Ceppitelli · 28&rsquor; Paolo Faragò · 85&rsquor;","2","0","Hellas Verona","4-4-1-1",1,1.2,"Bruno Zuculini · 6&rsquor;","4","0","https://fbref.com/en/matches/95d7593a/Cagliari-Hellas-Verona-November-5-2017-Serie-A","Hellas Verona","Away",NA,990,1,1,0,0,9,2,4,0,462,16,10,10,1.2,1.2,1.1,13,2,217,344,63.1,15,178,6,7,4
"Serie A","2017-11-05","Serie A (Matchweek 12)","Atalanta","3-4-3",1,0.9,"Bryan Cristante · 23&rsquor; Remo Freuler · 69&rsquor;","0","1","SPAL","3-5-2",1,0.8,"Luca Rizzo · 63&rsquor;","2","0","https://fbref.com/en/matches/85389800/Atalanta-SPAL-November-5-2017-Serie-A","Atalanta","Home",NA,968,1,1,0,0,9,3,0,1,646,15,7,12,0.9,0.9,0.8,17,2,435,549,79.2,37,353,27,15,10
"Serie A","2017-11-05","Serie A (Matchweek 12)","Atalanta","3-4-3",1,0.9,"Bryan Cristante · 23&rsquor; Remo Freuler · 69&rsquor;","0","1","SPAL","3-5-2",1,0.8,"Luca Rizzo · 63&rsquor;","2","0","https://fbref.com/en/matches/85389800/Atalanta-SPAL-November-5-2017-Serie-A","SPAL","Away",NA,990,1,1,0,0,11,3,2,0,542,14,19,12,0.8,0.8,0.4,18,2,311,417,74.6,25,258,17,16,5
"Serie A","2017-11-05","Serie A (Matchweek 12)","Sassuolo","4-3-3",0,0.3,"","2","0","Milan","3-4-3",2,1.3,"Alessio Romagnoli · 39&rsquor; Suso · 67&rsquor;","3","0","https://fbref.com/en/matches/58d23738/Sassuolo-Milan-November-5-2017-Serie-A","Sassuolo","Home",NA,990,0,0,0,0,6,1,2,0,508,13,6,6,0.3,0.3,0.3,10,0,292,421,69.4,42,217,10,9,6
"Serie A","2017-11-05","Serie A (Matchweek 12)","Sassuolo","4-3-3",0,0.3,"","2","0","Milan","3-4-3",2,1.3,"Alessio Romagnoli · 39&rsquor; Suso · 67&rsquor;","3","0","https://fbref.com/en/matches/58d23738/Sassuolo-Milan-November-5-2017-Serie-A","Milan","Away",NA,990,2,2,0,0,15,11,3,0,641,20,16,15,1.4,1.4,0.8,28,3,394,510,77.3,51,239,15,14,9
"Serie A","2017-11-19","Serie A (Matchweek 13)","Benevento","4-1-4-1",1,1.4,"Samuel Armenteros · 65&rsquor; Gaetano Letizia · 67&rsquor;","5","1","Sassuolo","4-3-3",2,2.9,"Alessandro Matri · 57&rsquor; Federico Peluso · 90+4&rsquor;","1","0","https://fbref.com/en/matches/5bbc65b0/Benevento-Sassuolo-November-19-2017-Serie-A","Benevento","Home",NA,966,1,1,0,0,14,7,4,1,565,14,15,6,1.5,1.5,0.8,24,1,355,446,79.6,26,295,17,22,15
"Serie A","2017-11-19","Serie A (Matchweek 13)","Benevento","4-1-4-1",1,1.4,"Samuel Armenteros · 65&rsquor; Gaetano Letizia · 67&rsquor;","5","1","Sassuolo","4-3-3",2,2.9,"Alessandro Matri · 57&rsquor; Federico Peluso · 90+4&rsquor;","1","0","https://fbref.com/en/matches/5bbc65b0/Benevento-Sassuolo-November-19-2017-Serie-A","Sassuolo","Away",NA,990,2,2,0,1,15,4,1,0,525,13,4,6,3,2,2.1,28,3,336,443,75.8,51,236,18,5,5
"Serie A","2017-12-22","Serie A (Matchweek 18)","Cagliari","3-5-1-1",0,0.3,"João Pedro · 90+3&rsquor;","2","1","Fiorentina","3-5-1-1",1,1.8,"Khouma Babacar · 82&rsquor;","2","0","https://fbref.com/en/matches/0f7b1def/Cagliari-Fiorentina-December-22-2017-Serie-A","Cagliari","Home",NA,989,0,0,0,0,8,1,2,1,503,15,12,10,0.3,0.3,0.2,14,0,253,372,68,25,224,13,21,10
"Serie A","2017-12-22","Serie A (Matchweek 18)","Cagliari","3-5-1-1",0,0.3,"João Pedro · 90+3&rsquor;","2","1","Fiorentina","3-5-1-1",1,1.8,"Khouma Babacar · 82&rsquor;","2","0","https://fbref.com/en/matches/0f7b1def/Cagliari-Fiorentina-December-22-2017-Serie-A","Fiorentina","Away",NA,990,1,1,0,0,26,7,2,0,688,17,6,10,1.8,1.8,1.6,50,2,451,565,79.8,51,378,29,14,9
"Serie A","2018-04-08","Serie A (Matchweek 31)","Napoli","4-3-3",2,3.9,"Arkadiusz Milik · 89&rsquor; Amadou Diawara · 90+3&rsquor;","2","0","Chievo","4-4-2",1,0.2,"Mariusz Stępiński · 73&rsquor;","3","0","https://fbref.com/en/matches/f5acb027/Napoli-Chievo-April-8-2018-Serie-A","Napoli","Home",NA,990,2,1,0,1,32,10,2,0,907,11,11,8,3.9,3.1,2.9,59,4,685,799,85.7,87,598,52,13,9
