Match_Key,Home_Team,Home_Possession,Home_Fouls,Home_Corners,Home_Crosses,Home_Aerials_Won,Home_Clearances,Home_Offsides,Home_Goal_Kicks,Home_Throw_Ins,Home_Long_Balls,Home_Gls,Home_Ast,Home_PK,Home_PK_Att,Home_Sh,Home_SoT,Home_CrdY,Home_CrdR,Home_Touches,Home_Tkl,Home_Int,Home_Blocks,Home_xG,Home_npxG,Home_xAG,Home_SCA,Home_GCA,Home_Cmp_Passes,Home_Att_Passes,Home_Cmp_percent_Passes,Home_PrgP_Passes,Home_Carries_Carries,Home_PrgC_Carries,Home_Att_Take_Ons,Home_Succ_Take_Ons,Away_Team,Away_Possession,Away_Fouls,Away_Corners,Away_Crosses,Away_Aerials_Won,Away_Clearances,Away_Offsides,Away_Goal_Kicks,Away_Throw_Ins,Away_Long_Balls,Away_Gls,Away_Ast,Away_PK,Away_PK_Att,Away_Sh,Away_SoT,Away_CrdY,Away_CrdR,Away_Touches,Away_Tkl,Away_Int,Away_Blocks,Away_xG,Away_npxG,Away_xAG,Away_SCA,Away_GCA,Away_Cmp_Passes,Away_Att_Passes,Away_Cmp_percent_Passes,Away_PrgP_Passes,Away_Carries_Carries,Away_PrgC_Carries,Away_Att_Take_Ons,Away_Succ_Take_Ons,Home_Attack,Home_Midfield,Home_Defense,Away_Attack,Away_Midfield,Away_Defense,Home_Score,Away_Score,Match_Date
12221,129,37,9,1,13,13,13,0,9,31,66,1.0,1.0,0.0,0.0,11.0,1.0,3.0,0.0,482.0,19.0,7.0,10.0,1.0,1.0,0.9,20.0,2.0,275.0,380.0,72.4,32.0,224.0,19.0,18.0,8.0,132,63,6,5,22,20,18,0,4,22,47,1,1,0,0,11,1,2,0,746,15,5,16,1.0,1.0,0.9,20,2,537,636,84.4,46,510,21,25,11,77.375,76.83333333333333,78.33333333333333,79.6923076923077,78.27777777777777,78.5,1,1,20230429
9666,110,35,9,6,21,17,17,1,6,19,87,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,463.0,18.0,14.0,8.0,0.8,0.8,0.7,14.0,0.0,249.0,366.0,68.0,26.0,285.0,16.0,4.0,4.0,99,65,8,4,16,17,23,1,10,19,45,0,0,0,0,9,1,1,0,793,5,5,9,0.8,0.8,0.6,15,0,594,692,85.8,53,580,20,20,9,73.33333333333333,74.2,75.4,78.0,76.9,75.6,0,0,20230429
9665,104,59,9,7,16,11,10,3,8,35,70,1.0,1.0,0.0,0.0,15.0,2.0,0.0,0.0,755.0,11.0,9.0,5.0,1.4,1.4,1.2,24.0,2.0,524.0,643.0,81.5,43.0,374.0,23.0,34.0,14.0,93,41,14,1,13,15,20,1,9,14,60,0,0,0,0,5,1,2,0,584,16,10,18,0.3,0.3,0.3,9,0,347,450,77.1,29,288,17,12,6,82.125,78.81818181818181,78.13333333333334,77.85714285714286,74.93333333333334,75.08333333333333,1,0,20230429
12222,136,62,6,3,17,15,6,2,10,20,80,1.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,747.0,15.0,6.0,6.0,0.3,0.3,0.1,7.0,1.0,563.0,666.0,84.5,31.0,388.0,17.0,18.0,4.0,119,38,10,3,8,19,21,2,5,19,52,2,2,0,0,9,5,1,0,520,15,8,8,0.6,0.6,0.5,17,4,326,415,78.6,20,283,16,20,11,72.2,71.88888888888889,69.38461538461539,78.16666666666667,77.92307692307692,77.25,1,2,20230429
2170,8,75,10,9,12,8,4,2,2,20,63,3.0,3.0,0.0,0.0,10.0,5.0,1.0,0.0,861.0,12.0,2.0,4.0,1.6,1.6,1.3,17.0,6.0,706.0,789.0,89.5,64.0,727.0,19.0,37.0,18.0,21,25,13,0,5,14,17,4,6,12,48,0,0,0,0,2,0,2,0,365,25,9,9,0.5,0.5,0.5,4,0,197,266,74.1,15,228,6,11,6,75.5,74.0,72.875,69.0,68.85714285714286,69.8,3,0,20230429
9667,102,59,6,5,13,19,31,4,4,29,79,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,706.0,15.0,10.0,15.0,0.6,0.6,0.4,12.0,0.0,443.0,577.0,76.8,47.0,394.0,17.0,14.0,6.0,103,41,11,7,15,25,25,3,9,25,86,1,1,0,0,10,3,2,0,524,7,10,14,0.7,0.7,0.5,16,2,267,408,65.4,24,213,12,23,12,78.8,76.25,73.3,71.6,72.18181818181819,72.14285714285714,1,1,20230429
4386,40,57,14,2,7,9,14,2,6,10,34,6.0,4.0,0.0,0.0,22.0,8.0,1.0,0.0,646.0,15.0,9.0,11.0,3.3,3.3,2.4,33.0,8.0,477.0,546.0,87.4,40.0,361.0,21.0,19.0,7.0,36,43,11,5,15,1,13,0,9,14,53,0,0,0,0,10,2,1,0,508,16,10,14,0.8,0.8,0.7,17,0,329,414,79.5,19,292,12,19,9,75.0,72.07692307692308,73.2,77.6923076923077,78.38461538461539,74.33333333333333,6,0,20230429
4387,55,68,6,6,32,22,6,1,4,24,65,2.0,1.0,0.0,0.0,14.0,8.0,1.0,0.0,699.0,9.0,6.0,3.0,1.7,1.7,0.6,25.0,4.0,496.0,609.0,81.4,54.0,480.0,8.0,24.0,7.0,56,32,13,0,6,23,44,1,7,24,74,1,0,0,0,5,3,2,0,400,21,7,9,0.7,0.7,0.1,7,1,186,288,64.6,22,137,4,4,1,76.4,71.27272727272727,72.77777777777777,75.0,76.38461538461539,76.3,2,1,20230429
9668,95,57,10,11,39,33,6,3,8,29,96,2.0,2.0,0.0,0.0,19.0,10.0,4.0,0.0,588.0,15.0,2.0,9.0,1.6,1.6,1.3,32.0,2.0,353.0,484.0,72.9,33.0,269.0,13.0,23.0,4.0,100,43,17,3,6,22,35,4,10,14,64,1,1,0,0,10,1,3,0,499,22,6,12,1.2,1.2,1.1,19,2,263,366,71.9,22,235,10,16,4,72.6,72.11764705882354,70.6,72.66666666666667,70.94444444444444,71.16666666666667,2,1,20230429
4385,43,59,9,8,20,31,30,1,3,18,83,4.0,1.0,1.0,1.0,15.0,5.0,1.0,0.0,664.0,21.0,5.0,7.0,2.1,1.3,0.6,27.0,7.0,416.0,541.0,76.9,51.0,345.0,27.0,20.0,6.0,47,41,17,5,14,23,23,1,10,29,81,3,1,0,0,8,4,2,0,508,23,11,12,1.9,1.9,0.9,13,4,244,380,64.2,28,251,8,10,2,77.0,75.73684210526316,74.66666666666667,78.0,78.4,77.44444444444444,4,3,20230429
9663,106,57,15,9,40,31,24,1,5,29,72,0.0,0.0,0.0,0.0,19.0,4.0,1.0,0.0,629.0,11.0,9.0,9.0,1.6,1.6,1.3,33.0,0.0,387.0,523.0,74.0,49.0,337.0,17.0,10.0,8.0,96,43,7,6,17,33,32,0,12,18,82,1,1,0,0,13,6,1,0,516,8,9,17,1.6,1.6,0.9,24,2,266,392,67.9,23,209,6,15,6,71.5,72.0,72.33333333333333,74.375,73.6842105263158,75.33333333333333,0,1,20230429
7408,66,67,10,10,21,8,2,3,7,12,50,3.0,3.0,0.0,0.0,15.0,6.0,0.0,0.0,777.0,11.0,5.0,7.0,3.0,3.0,2.5,28.0,6.0,618.0,714.0,86.6,73.0,560.0,26.0,15.0,5.0,76,33,9,0,3,9,27,3,10,11,51,0,0,0,0,4,1,3,1,468,18,13,12,0.2,0.2,0.2,7,0,283,356,79.5,16,248,12,11,6,82.45454545454545,79.58333333333333,80.63636363636364,77.33333333333333,76.88461538461539,76.0,4,0,20230429
7406,87,50,13,3,14,9,19,3,7,15,59,4.0,4.0,0.0,0.0,18.0,9.0,1.0,0.0,497.0,15.0,7.0,8.0,2.8,2.8,2.6,36.0,8.0,304.0,399.0,76.2,31.0,324.0,22.0,29.0,19.0,80,50,16,8,24,5,9,3,11,23,85,0,0,0,0,14,2,2,1,490,11,8,9,0.9,0.9,0.4,20,0,304,398,76.4,34,223,9,12,3,75.66666666666667,71.95454545454545,71.25,75.33333333333333,74.15384615384616,73.22222222222223,4,0,20230429
7407,79,68,12,7,21,3,6,8,5,16,43,4.0,3.0,1.0,1.0,14.0,7.0,2.0,0.0,808.0,15.0,10.0,8.0,2.8,2.0,2.0,27.0,8.0,653.0,727.0,89.8,62.0,576.0,32.0,27.0,14.0,88,32,16,0,8,1,18,0,10,14,25,2,2,0,0,9,3,2,0,441,15,8,9,1.3,1.3,1.2,18,4,288,344,83.7,29,252,11,21,11,83.66666666666667,82.88888888888889,81.4,72.16666666666667,73.2,72.2,4,2,20230429
9664,101,42,11,5,17,22,22,3,5,13,47,2.0,1.0,1.0,1.0,16.0,4.0,2.0,0.0,598.0,11.0,12.0,12.0,2.4,1.6,1.3,29.0,3.0,383.0,477.0,80.3,42.0,280.0,15.0,34.0,15.0,97,58,14,8,20,7,24,0,6,19,81,1,0,1,1,8,3,2,1,767,19,10,12,1.2,0.5,0.4,16,1,567,671,84.5,42,330,11,15,8,71.27272727272727,72.35,73.76923076923077,62.0,75.83333333333333,74.22222222222223,2,1,20230429
12219,141,39,21,7,20,19,15,5,3,19,54,1.0,0.0,1.0,1.0,14.0,2.0,4.0,0.0,402.0,14.0,6.0,7.0,2.0,1.2,1.1,28.0,2.0,210.0,319.0,65.8,27.0,181.0,7.0,12.0,6.0,120,61,12,4,11,18,23,1,10,15,86,0,0,0,0,10,3,2,0,611,14,4,12,0.7,0.7,0.6,18,0,407,496,82.1,28,334,12,24,11,70.88888888888889,70.66666666666667,70.9,66.0,73.82352941176471,71.45454545454545,1,0,20230428
7405,85,51,12,4,32,11,11,0,5,31,97,0.0,0.0,0.0,0.0,13.0,1.0,3.0,0.0,566.0,9.0,5.0,7.0,1.4,1.4,1.2,21.0,0.0,349.0,472.0,73.9,36.0,296.0,13.0,18.0,12.0,77,49,15,2,5,20,30,1,10,18,71,1,1,0,0,12,7,1,0,569,13,7,13,1.4,1.4,1.2,22,2,353,452,78.1,31,318,15,17,13,75.25,74.35,74.33333333333333,75.5,76.52,76.11111111111111,0,2,20230428
9662,114,34,13,4,13,11,33,2,9,15,70,1.0,0.0,0.0,0.0,13.0,4.0,1.0,0.0,411.0,19.0,8.0,17.0,0.9,0.9,0.6,22.0,2.0,183.0,281.0,65.1,17.0,159.0,9.0,7.0,4.0,105,66,9,11,34,11,14,1,8,25,85,1,1,0,0,22,7,2,0,656,5,4,9,2.9,2.9,2.4,42,1,443,555,79.8,41,324,37,25,12,71.25,72.22222222222223,71.58333333333333,78.66666666666667,79.05,79.11111111111111,1,1,20230428
2169,19,53,13,5,26,26,15,1,4,23,73,1.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,616.0,22.0,12.0,14.0,1.3,1.3,1.0,19.0,2.0,375.0,491.0,76.4,35.0,404.0,19.0,29.0,17.0,3,47,24,4,10,22,28,1,8,21,57,2,1,0,0,7,4,4,1,551,19,12,10,0.8,0.8,0.4,8,3,315,434,72.6,21,354,8,16,5,70.0,70.93333333333334,72.77777777777777,72.875,75.61538461538461,72.5,1,2,20230428
12220,142,46,10,3,27,11,10,1,4,24,47,0.0,0.0,0.0,0.0,12.0,4.0,1.0,0.0,546.0,13.0,5.0,8.0,1.7,1.7,1.6,24.0,0.0,359.0,451.0,79.6,37.0,292.0,31.0,22.0,14.0,145,54,16,3,8,11,27,0,8,21,67,2,2,0,0,8,4,2,0,652,25,9,9,0.9,0.9,0.8,13,4,451,538,83.8,29,411,16,17,7,72.6,71.30434782608695,70.75,72.57142857142857,73.73684210526316,71.72727272727273,0,2,20230428
4383,37,57,9,6,24,10,20,4,9,25,70,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,678.0,19.0,13.0,17.0,0.5,0.5,0.3,21.0,0.0,442.0,557.0,79.4,49.0,406.0,19.0,28.0,17.0,33,43,11,4,15,12,35,2,6,19,67,1,1,0,0,16,2,3,0,566,21,6,12,1.0,1.0,0.7,26,2,328,427,76.8,37,257,19,27,17,73.0,73.25,75.25,0.0,0.0,0.0,0,1,20230427
7404,65,54,8,8,19,20,20,2,5,31,65,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,631.0,26.0,5.0,14.0,0.3,0.3,0.3,12.0,0.0,370.0,510.0,72.5,48.0,304.0,29.0,18.0,7.0,64,46,11,2,22,20,20,2,8,32,85,1,0,1,1,3,0,3,0,549,16,18,9,1.0,0.3,0.2,4,1,294,427,68.9,28,226,10,31,13,78.5,76.13333333333334,75.625,79.15384615384616,80.08333333333333,79.4,0,1,20230427
7402,61,49,16,6,35,12,14,2,6,29,69,2.0,2.0,0.0,0.0,19.0,6.0,0.0,0.0,529.0,19.0,5.0,10.0,0.9,0.9,0.8,33.0,4.0,315.0,424.0,74.3,33.0,256.0,30.0,15.0,10.0,81,51,17,2,8,14,31,3,12,28,66,1,0,0,0,9,2,4,0,559,15,8,10,0.9,0.9,0.6,13,0,349,446,78.3,18,318,6,14,6,73.25,72.47058823529412,73.8125,74.5,73.55555555555556,71.75,2,1,20230427
4384,44,40,8,6,23,12,26,2,6,12,50,2.0,1.0,0.0,0.0,18.0,7.0,1.0,0.0,552.0,19.0,13.0,12.0,2.5,2.5,2.0,31.0,3.0,333.0,427.0,78.0,43.0,283.0,25.0,19.0,9.0,30,60,7,8,19,11,21,3,10,17,77,2,2,0,0,17,7,2,0,755,16,14,8,2.0,2.0,1.7,31,4,539,642,84.0,53,530,21,19,7,83.5,80.66666666666667,78.63636363636364,79.1,81.8,79.14285714285714,2,2,20230427
7403,78,64,14,9,10,4,14,2,8,13,52,4.0,2.0,0.0,1.0,30.0,12.0,2.0,0.0,631.0,10.0,7.0,11.0,3.9,3.0,1.9,52.0,6.0,456.0,514.0,88.7,46.0,413.0,40.0,35.0,13.0,75,36,10,2,12,15,10,0,13,11,49,2,1,0,0,14,4,4,1,392,20,6,17,1.0,1.0,0.7,24,3,221,289,76.5,24,205,10,11,3,77.2,78.52631578947368,77.5,75.8,76.33333333333333,74.0,4,2,20230427
4382,46,40,8,2,17,11,26,3,8,17,74,1.0,0.0,0.0,0.0,13.0,5.0,2.0,0.0,470.0,18.0,17.0,22.0,0.9,0.9,0.7,20.0,2.0,213.0,338.0,63.0,29.0,222.0,10.0,20.0,13.0,31,60,6,14,21,9,17,1,11,29,81,4,2,0,0,15,7,1,0,636,14,9,10,2.4,2.4,1.1,27,7,379,516,73.4,33,311,17,19,10,74.5,75.875,75.2,76.55555555555556,76.8,77.3,1,4,20230427
4380,47,28,6,3,15,16,13,1,7,18,74,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,452.0,13.0,18.0,16.0,0.8,0.8,0.4,12.0,2.0,232.0,346.0,67.1,24.0,183.0,17.0,26.0,13.0,38,72,8,6,13,28,18,1,9,15,78,2,2,0,0,20,4,0,0,1000,20,18,8,2.0,2.0,1.6,30,4,768,884,86.9,58,691,23,14,6,78.0,78.4,77.44444444444444,83.33333333333333,79.0,81.75,1,2,20230426
7398,72,46,15,4,31,41,13,5,10,23,108,1.0,1.0,0.0,0.0,21.0,9.0,2.0,1.0,526.0,12.0,8.0,11.0,1.6,1.6,1.3,39.0,2.0,284.0,431.0,65.9,54.0,244.0,13.0,23.0,17.0,88,54,9,6,13,21,30,1,11,16,96,2,2,0,0,23,11,2,0,634,12,7,15,1.9,1.9,1.7,40,4,382,503,75.9,36,402,21,25,12,76.33333333333333,75.26666666666667,73.85714285714286,72.16666666666667,73.2,72.0,1,2,20230426
7401,62,49,9,10,26,15,24,5,7,21,70,1.0,1.0,0.0,0.0,15.0,9.0,0.0,0.0,596.0,23.0,11.0,19.0,1.3,1.3,1.2,27.0,2.0,354.0,456.0,77.6,47.0,314.0,19.0,27.0,10.0,87,51,12,6,21,21,31,2,5,23,55,0,0,0,0,12,1,0,0,607,22,12,12,1.2,1.2,1.0,19,0,370,471,78.6,22,333,18,25,11,73.71428571428571,73.0,75.5,74.75,72.2,71.25,1,0,20230426
4378,56,26,7,2,7,9,20,1,10,17,53,2.0,1.0,1.0,2.0,10.0,3.0,2.0,0.0,384.0,18.0,14.0,17.0,2.4,0.9,0.7,17.0,1.0,170.0,260.0,65.4,18.0,187.0,11.0,17.0,9.0,40,74,8,7,13,10,16,2,9,18,45,1,0,0,0,17,7,0,0,856,14,7,10,2.4,2.4,1.3,30,1,646,755,85.6,50,601,27,18,12,75.0,76.81818181818181,75.53846153846153,75.0,72.07692307692308,73.2,3,1,20230426
7400,80,40,10,3,18,9,27,1,6,17,85,2.0,1.0,0.0,0.0,9.0,6.0,1.0,0.0,479.0,22.0,6.0,15.0,0.7,0.7,0.3,11.0,2.0,253.0,361.0,70.1,28.0,236.0,7.0,10.0,6.0,66,60,14,9,21,12,9,3,7,21,71,1,0,0,0,10,5,4,0,635,12,6,6,0.9,0.9,0.7,19,1,426,543,78.5,49,328,23,21,11,75.33333333333333,74.08333333333333,73.22222222222223,82.11111111111111,76.76923076923077,78.72727272727273,2,1,20230426
7399,71,68,10,5,28,21,18,0,3,26,47,3.0,3.0,0.0,0.0,24.0,9.0,0.0,0.0,819.0,17.0,6.0,8.0,2.7,2.7,2.5,47.0,6.0,596.0,698.0,85.4,56.0,588.0,35.0,21.0,9.0,83,32,9,8,24,16,30,1,15,10,76,1,1,0,0,6,2,0,0,446,20,8,13,0.9,0.9,0.9,12,2,210,322,65.2,16,239,12,22,13,78.0,78.80952380952381,78.57142857142857,74.0,74.1875,73.14285714285714,3,1,20230426
4379,49,71,5,5,28,19,19,0,3,21,52,0.0,0.0,0.0,0.0,15.0,4.0,1.0,0.0,845.0,12.0,9.0,11.0,1.3,1.3,1.2,30.0,0.0,641.0,749.0,85.6,64.0,536.0,30.0,29.0,17.0,55,29,13,2,7,15,26,2,11,28,72,1,1,0,0,7,1,2,0,409,13,9,10,1.1,1.1,1.1,12,2,193,300,64.3,17,183,7,6,3,81.81818181818181,80.26666666666667,80.0,76.4,71.27272727272727,72.77777777777777,0,2,20230426
4381,48,52,13,1,5,15,8,0,9,13,58,4.0,4.0,0.0,0.0,14.0,9.0,3.0,0.0,590.0,11.0,9.0,7.0,2.5,2.5,2.5,24.0,7.0,436.0,516.0,84.5,34.0,329.0,24.0,14.0,7.0,39,48,13,3,8,12,13,1,6,13,50,1,1,0,0,8,2,1,0,549,10,5,8,0.5,0.5,0.3,13,2,400,481,83.2,30,367,11,15,9,79.55555555555556,83.81818181818181,81.25,79.0909090909091,81.92307692307692,78.71428571428571,4,1,20230426
4376,52,51,6,8,15,15,23,0,8,15,62,1.0,1.0,0.0,0.0,14.0,3.0,3.0,0.0,571.0,11.0,2.0,7.0,1.0,1.0,0.8,21.0,2.0,386.0,469.0,82.3,29.0,363.0,9.0,21.0,6.0,32,49,18,2,17,8,15,5,4,18,54,0,0,0,0,1,0,2,0,543,21,6,13,0.1,0.1,0.1,2,0,348,445,78.2,36,298,12,20,12,74.8,73.33333333333333,78.0,74.5,76.2,74.77777777777777,1,0,20230425
7397,76,58,13,2,20,29,29,2,7,28,71,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,620.0,18.0,5.0,12.0,1.0,1.0,0.8,20.0,0.0,384.0,512.0,75.0,35.0,310.0,15.0,15.0,4.0,77,42,23,4,11,28,17,1,5,23,83,0,0,0,0,10,3,3,0,510,20,9,26,1.0,1.0,0.9,15,0,267,375,71.2,27,179,7,18,7,78.33333333333333,76.8,76.0,75.5,76.52,76.11111111111111,0,0,20230425
4375,36,41,13,6,13,19,30,2,5,12,73,1.0,0.0,1.0,1.0,8.0,2.0,5.0,0.0,478.0,21.0,8.0,17.0,1.4,0.6,0.5,12.0,1.0,253.0,349.0,72.5,22.0,202.0,8.0,18.0,9.0,43,59,14,11,28,15,15,1,5,30,53,0,0,0,0,14,4,4,0,612,11,6,9,0.8,0.8,0.7,27,0,403,510,79.0,38,370,19,21,12,77.6923076923077,78.38461538461539,74.33333333333333,75.33333333333333,75.15,74.66666666666667,2,0,20230425
4377,54,41,14,3,16,16,29,4,5,23,72,1.0,1.0,0.0,0.0,13.0,3.0,4.0,0.0,497.0,22.0,11.0,16.0,1.6,1.6,1.3,23.0,2.0,227.0,352.0,64.5,25.0,222.0,7.0,18.0,5.0,41,59,15,6,20,18,15,6,8,29,57,1,1,0,0,15,3,2,0,609,21,5,13,2.2,2.2,1.9,28,2,358,507,70.6,46,292,10,16,10,74.2,75.18181818181819,75.44444444444444,77.8,78.9375,75.71428571428571,1,1,20230425
7396,86,56,8,11,38,17,8,5,3,19,92,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,607.0,13.0,8.0,7.0,1.5,1.5,1.3,40.0,0.0,400.0,516.0,77.5,42.0,422.0,25.0,14.0,8.0,85,44,15,2,13,25,32,2,17,13,80,1,1,0,0,6,4,1,1,505,13,4,12,1.0,1.0,0.4,10,2,301,402,74.9,29,243,11,17,10,73.4,72.47619047619048,70.875,72.33333333333333,73.76190476190476,74.84615384615384,0,1,20230425
7395,63,29,7,3,12,1,23,2,11,21,57,4.0,3.0,0.0,0.0,13.0,5.0,1.0,0.0,440.0,25.0,6.0,25.0,2.3,2.3,1.9,22.0,7.0,243.0,313.0,77.6,19.0,235.0,18.0,14.0,7.0,79,71,6,8,22,6,7,0,8,23,65,2,2,0,0,18,3,2,0,872,16,5,10,1.8,1.8,1.6,33,4,675,756,89.3,74,685,24,32,14,77.0,72.88235294117646,73.0,78.81818181818181,80.2,81.4,4,2,20230425
12218,119,37,15,3,10,15,29,1,10,16,61,3.0,1.0,0.0,0.0,7.0,4.0,3.0,0.0,495.0,20.0,15.0,19.0,1.0,1.0,0.6,12.0,5.0,274.0,384.0,71.4,22.0,247.0,16.0,18.0,12.0,129,63,11,4,25,14,9,1,6,22,85,1,1,0,0,14,1,1,0,753,14,7,10,1.0,1.0,0.5,24,2,530,657,80.7,45,461,22,18,7,78.16666666666667,77.42857142857143,76.55555555555556,77.375,76.83333333333333,77.85714285714286,3,1,20230424
9651,99,31,9,0,6,14,19,1,13,14,62,2.0,1.0,1.0,1.0,6.0,3.0,3.0,0.0,491.0,12.0,22.0,21.0,1.1,0.3,0.3,13.0,4.0,258.0,349.0,73.9,18.0,230.0,12.0,12.0,3.0,104,69,9,9,24,6,3,3,2,18,47,0,0,0,0,26,5,5,1,855,13,7,6,2.2,2.2,1.4,41,0,638,761,83.8,51,602,16,23,12,78.0,76.3,75.28571428571429,82.125,78.86666666666666,77.84615384615384,2,0,20230423
12217,117,35,15,3,16,8,26,1,6,17,57,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,485.0,23.0,6.0,14.0,0.4,0.4,0.3,11.0,0.0,279.0,365.0,76.4,23.0,266.0,14.0,19.0,8.0,135,65,11,6,22,13,11,0,10,17,48,1,1,0,0,17,6,1,0,774,18,14,8,1.2,1.2,0.9,32,2,583,670,87.0,47,410,33,26,12,80.5,78.75,79.18181818181819,77.0,78.94117647058823,74.2,0,1,20230423
12213,137,40,6,5,18,7,25,0,12,15,60,0.0,0.0,0.0,0.0,11.0,3.0,1.0,0.0,507.0,8.0,5.0,9.0,0.9,0.9,0.9,22.0,0.0,346.0,419.0,82.6,29.0,272.0,21.0,18.0,8.0,121,60,13,4,20,14,23,1,9,10,55,3,3,0,0,16,4,1,0,738,13,7,12,1.1,1.1,1.0,30,5,565,640,88.3,51,552,33,11,6,72.1,70.61538461538461,72.625,78.83333333333333,77.6875,77.84615384615384,0,3,20230423
9652,97,62,10,2,25,14,11,0,10,19,59,0.0,0.0,0.0,0.0,8.0,4.0,3.0,0.0,794.0,7.0,5.0,12.0,0.7,0.7,0.7,16.0,0.0,621.0,713.0,87.1,55.0,604.0,27.0,15.0,5.0,110,38,12,2,15,23,25,3,5,12,78,1,1,0,0,13,2,2,0,533,10,6,8,1.3,1.3,1.2,24,2,346,440,78.6,31,247,17,12,8,80.0,76.625,75.27272727272727,73.42857142857143,74.58333333333333,75.4,0,1,20230423
7391,87,65,12,11,37,21,16,5,4,26,69,0.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0,647.0,18.0,9.0,2.0,0.6,0.6,0.6,13.0,0.0,454.0,545.0,83.3,58.0,413.0,18.0,26.0,14.0,61,35,6,6,17,13,29,0,7,22,65,1,1,0,0,5,3,1,0,395,24,4,3,1.0,1.0,0.9,8,2,200,290,69.0,20,210,13,18,12,75.0,72.1304347826087,71.46153846153847,72.66666666666667,72.26666666666667,72.61111111111111,0,2,20230423
2166,26,54,13,2,22,13,11,0,11,25,40,0.0,0.0,0.0,0.0,9.0,1.0,3.0,0.0,699.0,17.0,8.0,17.0,0.6,0.6,0.3,17.0,0.0,484.0,580.0,83.4,43.0,525.0,22.0,38.0,16.0,20,46,13,7,14,13,24,1,9,16,67,1,1,0,0,13,4,2,0,621,24,17,20,1.1,1.1,1.0,23,2,403,502,80.3,46,440,8,18,13,69.25,69.75,69.5,71.14285714285714,70.1,69.54545454545455,0,1,20230423
2162,22,73,11,5,31,20,12,1,7,33,75,0.0,0.0,0.0,0.0,13.0,5.0,2.0,0.0,731.0,9.0,6.0,9.0,1.4,1.4,1.2,24.0,0.0,495.0,617.0,80.2,66.0,538.0,21.0,33.0,19.0,19,27,13,4,16,19,31,0,12,17,67,2,2,0,0,9,3,1,0,363,27,15,11,0.8,0.8,0.7,15,3,124,234,53.0,17,175,11,20,13,71.25,72.27777777777777,70.77777777777777,72.0,71.1875,72.72727272727273,0,2,20230423
4371,33,64,7,8,32,15,13,0,4,24,59,0.0,0.0,0.0,0.0,17.0,5.0,1.0,0.0,813.0,11.0,9.0,10.0,1.5,1.5,1.2,32.0,0.0,605.0,709.0,85.3,55.0,531.0,35.0,22.0,11.0,47,36,8,5,13,16,31,3,13,13,65,4,4,0,0,18,10,2,0,517,17,14,9,2.4,2.4,2.2,31,8,299,392,76.3,36,301,22,12,5,0.0,0.0,0.0,78.0,78.4,77.44444444444444,0,4,20230423
12216,132,68,6,4,13,17,19,3,5,22,51,2.0,2.0,0.0,0.0,8.0,5.0,1.0,0.0,793.0,17.0,10.0,4.0,0.8,0.8,0.7,15.0,3.0,567.0,683.0,83.0,42.0,568.0,30.0,29.0,11.0,141,32,10,2,12,10,26,0,4,25,64,0,0,0,0,9,4,0,0,446,25,16,12,1.2,1.2,1.2,17,0,221,326,67.8,21,265,11,11,6,79.61538461538461,78.27777777777777,78.22222222222223,70.875,70.9,71.25,2,0,20230423
7394,64,38,12,5,23,17,20,3,11,14,71,2.0,2.0,0.0,0.0,17.0,4.0,1.0,0.0,435.0,12.0,11.0,5.0,0.9,0.9,0.7,24.0,4.0,232.0,339.0,68.4,35.0,245.0,14.0,12.0,8.0,78,62,10,3,16,15,17,3,16,20,65,1,0,0,0,17,5,2,0,637,12,6,11,2.4,2.4,1.4,30,1,432,543,79.6,39,440,22,21,14,79.15384615384616,79.63636363636364,78.2,77.5,78.55,77.5,2,1,20230423
9650,96,45,9,6,21,22,22,2,4,26,70,4.0,3.0,0.0,0.0,26.0,12.0,1.0,0.0,476.0,13.0,8.0,10.0,2.1,2.1,1.6,47.0,7.0,286.0,370.0,77.3,23.0,229.0,23.0,13.0,8.0,95,55,10,5,21,20,14,1,10,19,72,0,0,0,0,9,3,2,0,533,15,7,8,0.3,0.3,0.2,17,0,350,446,78.5,28,276,16,10,3,74.14285714285714,72.52631578947368,74.9090909090909,72.75,71.47058823529412,69.75,4,0,20230423
2168,3,59,11,5,18,15,14,2,7,14,71,1.0,1.0,0.0,0.0,7.0,2.0,2.0,0.0,683.0,13.0,14.0,11.0,1.0,1.0,1.0,13.0,2.0,467.0,577.0,80.9,36.0,499.0,15.0,17.0,8.0,10,41,18,3,11,17,25,3,6,21,53,1,0,0,0,14,7,1,0,510,13,9,10,2.1,2.1,1.4,21,1,295,397,74.3,28,339,26,24,14,72.875,75.61538461538461,76.125,78.6,75.88888888888889,76.11111111111111,1,2,20230423
