Matchday,Team,Home_Away,Formation,Player_Num,Player_Name,Starting,PlayerURL,Nation,Pos,Age,Min,Gls,Ast,CrdY,CrdR,MatchURL
3/2/2018,Mönchengladbach,Home,4-2-3-1,1,Yann Sommer,Pitch,https://fbref.com/en/players/420c18a1/Yann-Sommer,SUI,GK,29-075,90,0,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Mönchengladbach,Home,4-2-3-1,3,Reece Oxford,Pitch,https://fbref.com/en/players/8b6e0db2/Reece-Oxford,ENG,RB,19-076,81,0,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Mönchengladbach,Home,4-2-3-1,4,Jannik Vestergaard,Pitch,https://fbref.com/en/players/1900032e/Jannik-Vestergaard,DEN,CB,25-211,90,0,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Mönchengladbach,Home,4-2-3-1,6,Christoph Kramer,Pitch,https://fbref.com/en/players/496aeede/Christoph-Kramer,GER,"DM,CM",27-011,71,0,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Mönchengladbach,Home,4-2-3-1,8,Denis Zakaria,Pitch,https://fbref.com/en/players/384d58d9/Denis-Zakaria,SUI,DM,21-102,45,1,0,1,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Mönchengladbach,Home,4-2-3-1,10,Thorgan Hazard,Pitch,https://fbref.com/en/players/50871bcc/Thorgan-Hazard,BEL,"LM,LW",24-338,90,0,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Mönchengladbach,Home,4-2-3-1,13,Lars Stindl,Pitch,https://fbref.com/en/players/7cd6badb/Lars-Stindl,GER,"FW,AM",29-188,90,0,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Mönchengladbach,Home,4-2-3-1,23,Jonas Hofmann,Pitch,https://fbref.com/en/players/2903a856/Jonas-Hofmann,GER,"RW,RM,CM",25-231,90,0,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Mönchengladbach,Home,4-2-3-1,26,Raúl Bobadilla,Pitch,https://fbref.com/en/players/9b285700/Raul-Bobadilla,PAR,FW,30-257,90,0,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Mönchengladbach,Home,4-2-3-1,28,Matthias Ginter,Pitch,https://fbref.com/en/players/f521b80a/Matthias-Ginter,GER,CB,24-042,90,0,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Mönchengladbach,Home,4-2-3-1,30,Nico Elvedi,Pitch,https://fbref.com/en/players/48035304/Nico-Elvedi,SUI,LB,21-153,90,0,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Mönchengladbach,Home,4-2-3-1,21,Tobias Sippel,Bench,https://fbref.com/en/players/0d8a37c2/Tobias-Sippel,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Mönchengladbach,Home,4-2-3-1,2,Mandela Egbo,Bench,https://fbref.com/en/players/5603d397/Mandela-Egbo,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Mönchengladbach,Home,4-2-3-1,7,Patrick Herrmann,Bench,https://fbref.com/en/players/dfb6490a/Patrick-Herrmann,GER,"RM,RB",27-018,9,0,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Mönchengladbach,Home,4-2-3-1,18,Josip Drmić,Bench,https://fbref.com/en/players/15ea94de/Josip-Drmic,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Mönchengladbach,Home,4-2-3-1,24,Tony Jantschke,Bench,https://fbref.com/en/players/34b54da7/Tony-Jantschke,GER,"RB,CM",27-329,19,0,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Mönchengladbach,Home,4-2-3-1,27,Mickaël Cuisance,Bench,https://fbref.com/en/players/5722eced/Mickael-Cuisance,FRA,CM,18-198,45,0,0,1,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Mönchengladbach,Home,4-2-3-1,32,Vincenzo Grifo,Bench,https://fbref.com/en/players/54e4866f/Vincenzo-Grifo,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Werder Bremen,Away,3-1-4-2,1,Jiří Pavlenka,Pitch,https://fbref.com/en/players/0a1cb833/Jiri-Pavlenka,CZE,GK,25-322,90,0,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Werder Bremen,Away,3-1-4-2,4,Robert Bauer,Pitch,https://fbref.com/en/players/9b88e120/Robert-Bauer,GER,RW,22-327,45,0,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Werder Bremen,Away,3-1-4-2,5,Ludwig Augustinsson,Pitch,https://fbref.com/en/players/9fec8860/Ludwig-Augustinsson,SWE,LW,23-315,90,0,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Werder Bremen,Away,3-1-4-2,6,Thomas Delaney,Pitch,https://fbref.com/en/players/fe641c1a/Thomas-Delaney,DEN,CM,26-180,90,1,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Werder Bremen,Away,3-1-4-2,10,Max Kruse,Pitch,https://fbref.com/en/players/f9446dcd/Max-Kruse,GER,FW,29-348,90,0,1,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Werder Bremen,Away,3-1-4-2,13,Miloš Veljković,Pitch,https://fbref.com/en/players/a5ae8f8e/Milos-Veljkovic,SRB,CB,22-157,90,0,0,1,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Werder Bremen,Away,3-1-4-2,18,Niklas Moisander,Pitch,https://fbref.com/en/players/00844823/Niklas-Moisander,FIN,CB,32-154,90,0,0,1,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Werder Bremen,Away,3-1-4-2,29,Ishak Belfodil,Pitch,https://fbref.com/en/players/ff182fdc/Ishak-Belfodil,ALG,FW,26-049,89,0,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Werder Bremen,Away,3-1-4-2,32,Marco Friedl,Pitch,https://fbref.com/en/players/f86ad3f5/Marco-Friedl,AUT,CB,19-351,75,0,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Werder Bremen,Away,3-1-4-2,35,Maximilian Eggestein,Pitch,https://fbref.com/en/players/beb882a8/Maximilian-Eggestein,GER,CM,21-084,90,0,0,1,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Werder Bremen,Away,3-1-4-2,44,Philipp Bargfrede,Pitch,https://fbref.com/en/players/3f7cd8f1/Philipp-Bargfrede,GER,DM,28-364,90,0,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Werder Bremen,Away,3-1-4-2,33,Jaroslav Drobný,Bench,https://fbref.com/en/players/e4a30d8c/Jaroslav-Drobny,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Werder Bremen,Away,3-1-4-2,7,Florian Kainz,Bench,https://fbref.com/en/players/94c18565/Florian-Kainz,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Werder Bremen,Away,3-1-4-2,8,Jérôme Gondorf,Bench,https://fbref.com/en/players/49ffe0f2/Jerome-Gondorf,GER,CB,29-249,15,0,1,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Werder Bremen,Away,3-1-4-2,9,Aron Jóhannsson,Bench,https://fbref.com/en/players/c0dc9fc7/Aron-Johannsson,USA,RW,27-112,45,1,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Werder Bremen,Away,3-1-4-2,11,Milot Rashica,Bench,https://fbref.com/en/players/6c6a3300/Milot-Rashica,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Werder Bremen,Away,3-1-4-2,15,Sebastian Langkamp,Bench,https://fbref.com/en/players/74d70fb5/Sebastian-Langkamp,GER,FW,30-046,1,0,0,0,0,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
3/2/2018,Werder Bremen,Away,3-1-4-2,16,Zlatko Junuzović,Bench,https://fbref.com/en/players/dba67bc4/Zlatko-Junuzovic,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/matches/cd0a8be6/Monchengladbach-Werder-Bremen-March-2-2018-Bundesliga
5/5/2018,Dortmund,Home,4/3/2003,38,Roman Bürki,Pitch,https://fbref.com/en/players/9d12e142/Roman-Burki,SUI,GK,27-172,90,0,0,0,0,https://fbref.com/en/matches/d494399a/Dortmund-Mainz-05-May-5-2018-Bundesliga
5/5/2018,Dortmund,Home,4/3/2003,7,Jadon Sancho,Pitch,https://fbref.com/en/players/dbf053da/Jadon-Sancho,ENG,LW,18-041,90,0,1,0,0,https://fbref.com/en/matches/d494399a/Dortmund-Mainz-05-May-5-2018-Bundesliga
5/5/2018,Dortmund,Home,4/3/2003,10,Mario Götze,Pitch,https://fbref.com/en/players/9efa1d25/Mario-Gotze,GER,RM,25-336,73,0,0,0,0,https://fbref.com/en/matches/d494399a/Dortmund-Mainz-05-May-5-2018-Bundesliga
5/5/2018,Dortmund,Home,4/3/2003,11,Marco Reus,Pitch,https://fbref.com/en/players/36a3ff67/Marco-Reus,GER,LM,28-339,90,0,0,1,0,https://fbref.com/en/matches/d494399a/Dortmund-Mainz-05-May-5-2018-Bundesliga
