League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Game_URL,Team,Home_Away,Player,Player_Href,Player_Num,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG_Expected,npxG_Expected,xAG_Expected,SCA_SCA,GCA_SCA,Cmp_Passes,Att_Passes,Cmp_percent_Passes,PrgP_Passes,Carries_Carries,PrgC_Carries,Att_Take_Ons,Succ_Take_Ons
Fußball-Bundesliga,8/24/2018,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4-1-4-1,3,2.7,Thomas Müller · 23&rsquor; Robert Lewandowski (P) · 82&rsquor; Arjen Robben · 90&rsquor;,1,0,Hoffenheim,3/5/2002,1,0.7,Ádám Szalai · 57&rsquor;,4,0,https://fbref.com/en/matches/2d71c150/Bayern-Munich-Hoffenheim-August-24-2018-Bundesliga,Bayern Munich,Home,Robert Lewandowski,/en/players/8d78e732/Robert-Lewandowski,9,POL,FW,30-003,90,1,0,1,1,4,0,0,0,25,0,1,0,1,0.3,0.4,3,0,12,17,70.6,1,15,1,0,0
Fußball-Bundesliga,8/24/2018,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4-1-4-1,3,2.7,Thomas Müller · 23&rsquor; Robert Lewandowski (P) · 82&rsquor; Arjen Robben · 90&rsquor;,1,0,Hoffenheim,3/5/2002,1,0.7,Ádám Szalai · 57&rsquor;,4,0,https://fbref.com/en/matches/2d71c150/Bayern-Munich-Hoffenheim-August-24-2018-Bundesliga,Bayern Munich,Home,Franck Ribéry,/en/players/f61c7c4e/Franck-Ribery,7,FRA,LM,35-139,82,0,0,0,0,0,0,0,0,47,0,1,1,0,0,0.1,3,1,31,39,79.5,3,27,5,4,2
Fußball-Bundesliga,8/24/2018,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4-1-4-1,3,2.7,Thomas Müller · 23&rsquor; Robert Lewandowski (P) · 82&rsquor; Arjen Robben · 90&rsquor;,1,0,Hoffenheim,3/5/2002,1,0.7,Ádám Szalai · 57&rsquor;,4,0,https://fbref.com/en/matches/2d71c150/Bayern-Munich-Hoffenheim-August-24-2018-Bundesliga,Bayern Munich,Home,James Rodríguez,/en/players/715bf047/James-Rodriguez,11,COL,AM,27-043,8,0,0,0,0,1,1,0,0,6,0,0,0,0.3,0.3,0.1,3,0,5,5,100,2,7,1,0,0
Fußball-Bundesliga,8/24/2018,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4-1-4-1,3,2.7,Thomas Müller · 23&rsquor; Robert Lewandowski (P) · 82&rsquor; Arjen Robben · 90&rsquor;,1,0,Hoffenheim,3/5/2002,1,0.7,Ádám Szalai · 57&rsquor;,4,0,https://fbref.com/en/matches/2d71c150/Bayern-Munich-Hoffenheim-August-24-2018-Bundesliga,Bayern Munich,Home,Thiago Alcántara,/en/players/77e84962/Thiago-Alcantara,6,ESP,"DM,CM",27-135,90,0,0,0,0,2,0,0,0,83,1,3,0,0.1,0.1,0,2,0,62,76,81.6,9,36,0,0,0
Fußball-Bundesliga,8/24/2018,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4-1-4-1,3,2.7,Thomas Müller · 23&rsquor; Robert Lewandowski (P) · 82&rsquor; Arjen Robben · 90&rsquor;,1,0,Hoffenheim,3/5/2002,1,0.7,Ádám Szalai · 57&rsquor;,4,0,https://fbref.com/en/matches/2d71c150/Bayern-Munich-Hoffenheim-August-24-2018-Bundesliga,Bayern Munich,Home,Thomas Müller,/en/players/3c6089ab/Thomas-Muller,25,GER,"LW,CM",28-345,90,1,1,0,0,1,1,1,0,64,2,0,1,0.3,0.3,0.7,3,1,44,53,83,4,21,2,2,1
Fußball-Bundesliga,8/24/2018,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4-1-4-1,3,2.7,Thomas Müller · 23&rsquor; Robert Lewandowski (P) · 82&rsquor; Arjen Robben · 90&rsquor;,1,0,Hoffenheim,3/5/2002,1,0.7,Ádám Szalai · 57&rsquor;,4,0,https://fbref.com/en/matches/2d71c150/Bayern-Munich-Hoffenheim-August-24-2018-Bundesliga,Bayern Munich,Home,Kingsley Coman,/en/players/042e8a49/Kingsley-Coman,29,FRA,RM,22-072,44,0,0,0,0,1,1,0,0,24,0,0,0,0.5,0.5,0,4,1,20,23,87,0,20,8,2,2
Fußball-Bundesliga,8/24/2018,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4-1-4-1,3,2.7,Thomas Müller · 23&rsquor; Robert Lewandowski (P) · 82&rsquor; Arjen Robben · 90&rsquor;,1,0,Hoffenheim,3/5/2002,1,0.7,Ádám Szalai · 57&rsquor;,4,0,https://fbref.com/en/matches/2d71c150/Bayern-Munich-Hoffenheim-August-24-2018-Bundesliga,Bayern Munich,Home,Arjen Robben,/en/players/09586899/Arjen-Robben,10,NED,"RW,RM",34-213,46,1,0,0,0,3,1,0,0,19,1,0,0,0.3,0.3,0,0,0,7,14,50,3,7,1,0,0
Fußball-Bundesliga,8/24/2018,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4-1-4-1,3,2.7,Thomas Müller · 23&rsquor; Robert Lewandowski (P) · 82&rsquor; Arjen Robben · 90&rsquor;,1,0,Hoffenheim,3/5/2002,1,0.7,Ádám Szalai · 57&rsquor;,4,0,https://fbref.com/en/matches/2d71c150/Bayern-Munich-Hoffenheim-August-24-2018-Bundesliga,Bayern Munich,Home,Javi Martínez,/en/players/7f97771d/Javi-Martinez,8,ESP,DM,29-356,66,0,0,0,0,0,0,0,0,44,4,1,1,0,0,0,1,0,32,35,91.4,4,15,0,0,0
Fußball-Bundesliga,8/24/2018,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4-1-4-1,3,2.7,Thomas Müller · 23&rsquor; Robert Lewandowski (P) · 82&rsquor; Arjen Robben · 90&rsquor;,1,0,Hoffenheim,3/5/2002,1,0.7,Ádám Szalai · 57&rsquor;,4,0,https://fbref.com/en/matches/2d71c150/Bayern-Munich-Hoffenheim-August-24-2018-Bundesliga,Bayern Munich,Home,Leon Goretzka,/en/players/cc86b9a3/Leon-Goretzka,18,GER,DM,23-199,24,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,8,8,100,0,5,0,0,0
Fußball-Bundesliga,8/24/2018,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4-1-4-1,3,2.7,Thomas Müller · 23&rsquor; Robert Lewandowski (P) · 82&rsquor; Arjen Robben · 90&rsquor;,1,0,Hoffenheim,3/5/2002,1,0.7,Ádám Szalai · 57&rsquor;,4,0,https://fbref.com/en/matches/2d71c150/Bayern-Munich-Hoffenheim-August-24-2018-Bundesliga,Bayern Munich,Home,David Alaba,/en/players/05439de2/David-Alaba,27,AUT,LB,26-061,90,0,0,0,0,1,0,0,0,83,0,0,0,0,0,0,2,1,61,80,76.3,7,35,2,2,2
